experiment_id,condition_order_index,condition_id,condition_phase,condition_phase_elapsed_ms,condition_elapsed_ms,is_stimulation_on,t_ms,R_q0,R_q1,R_q2,R_q3,R_heel1,R_mid1,R_fore1,R_heel2,R_fore3,R_mid2,R_fore4,R_fore2,R_cadence,R_speed,R_steps,R_zupt,R_gyroNorm,R_accH,R_gyro_x,R_gyro_y,R_gyro_z,R_acc_x,R_acc_y,R_acc_z,R_nav_ax,R_nav_ay,R_nav_az,R_stepVel,R_stepVelj,R_stepDispRaw,R_stepDispZUPT,R_gaitEvent,R_motorMode,R_motorActive,R_motorAlignment,R_motorRegionMask,R_motorAmplitude,R_motorIntervalMs,R_motorDurationMs,R_motorPhaseMs,R_motorCycleMs,R_roll,R_pitch,R_yaw
EX0521-092111,10,C15,prep,58,58,0,625609.091,0.685,-0.677,0.194,0.188,0,0,0,0,0,0,0,0,0,0.000,0,0,0.060,0.011,0.040,-0.040,-0.020,0.014,0.999,0.008,0.008,0.008,0.018,0.000,0.000,0.000,0.000,0,2,0,2,7,255,1440,250,0,0,-89.507,0.637,-31.382
EX0521-092111,10,C15,prep,58,58,0,625614.092,0.685,-0.677,0.194,0.188,0,0,0,0,0,0,0,0,0,0.000,0,0,0.261,0.011,0.240,0.020,-0.100,0.015,0.992,0.010,0.008,0.008,0.018,0.000,0.000,0.000,0.000,0,2,0,2,7,255,1440,250,0,0,-89.507,0.637,-31.382
EX0521-092111,10,C15,prep,58,58,0,625619.092,0.685,-0.677,0.194,0.188,0,0,0,0,0,0,0,0,0,0.000,0,0,0.450,0.011,-0.380,-0.100,0.220,0.015,0.987,0.012,0.008,0.008,-0.016,0.000,0.000,0.000,0.000,0,2,0,2,7,255,1440,250,0,0,-89.507,0.637,-31.382
EX0521-092111,10,C15,prep,58,58,0,625624.092,0.685,-0.677,0.194,0.188,0,0,0,0,0,0,0,0,0,0.000,0,0,0.104,0.008,-0.020,0.020,-0.100,0.012,1.003,0.011,-0.002,0.008,-0.016,0.000,0.000,0.000,0.000,0,2,0,2,7,255,1440,250,0,0,-89.507,0.637,-31.382
EX0521-092111,10,C15,prep,59,59,0,625629.091,0.685,-0.677,0.194,0.188,0,0,0,0,0,0,0,0,0,0.000,0,0,0.931,0.012,0.840,-0.040,-0.400,0.015,0.987,0.008,-0.002,0.012,-0.062,0.000,0.000,0.000,0.000,0,2,0,2,7,255,1440,250,0,0,-89.511,0.637,-31.382
EX0521-092111,10,C15,prep,59,59,0,625634.092,0.685,-0.677,0.194,0.188,0,0,0,0,0,0,0,0,0,0.000,0,0,1.405,0.012,-1.240,-0.160,0.640,0.016,0.988,0.013,0.000,0.012,-0.052,0.000,0.000,0.000,0.000,0,2,0,2,7,255,1440,250,0,0,-89.505,0.640,-31.382
EX0521-092111,10,C15,prep,59,59,0,625639.092,0.685,-0.677,0.194,0.188,0,0,0,0,0,0,0,0,0,0.000,0,0,1.207,0.004,1.020,0.080,-0.640,0.013,1.002,0.012,0.000,0.004,-0.052,0.000,0.000,0.000,0.000,0,2,0,2,7,255,1440,250,0,0,-89.511,0.637,-31.382
EX0521-092111,10,C15,prep,59,59,0,625644.092,0.685,-0.677,0.194,0.188,0,0,0,0,0,0,0,0,0,0.000,0,0,0.147,0.022,0.040,-0.100,0.100,0.017,0.977,0.012,0.000,-0.022,-0.052,0.000,0.000,0.000,0.000,0,2,0,2,7,255,1440,250,0,0,-89.511,0.639,-31.382
EX0521-092111,10,C15,prep,59,59,0,625649.092,0.685,-0.677,0.194,0.188,0,0,0,0,0,0,0,0,0,0.000,0,0,1.063,0.013,-0.980,-0.100,0.400,0.012,1.010,0.010,-0.012,0.004,0.084,0.000,0.000,0.000,0.000,0,2,0,2,7,255,1440,250,0,0,-89.506,0.639,-31.382
EX0521-092111,10,C15,prep,59,59,0,625654.091,0.685,-0.677,0.194,0.188,0,0,0,0,0,0,0,0,0,0.000,0,0,1.942,0.014,1.760,0.020,-0.820,0.016,0.981,0.012,0.008,-0.012,-0.116,0.000,0.000,0.000,0.000,0,2,0,2,7,255,1440,250,0,0,-89.515,0.634,-31.382
