experiment_id,condition_order_index,condition_id,condition_phase,condition_phase_elapsed_ms,condition_elapsed_ms,is_stimulation_on,t_ms,R_q0,R_q1,R_q2,R_q3,R_heel1,R_mid1,R_fore1,R_heel2,R_fore3,R_mid2,R_fore4,R_fore2,R_cadence,R_speed,R_steps,R_zupt,R_gyroNorm,R_accH,R_gyro_x,R_gyro_y,R_gyro_z,R_acc_x,R_acc_y,R_acc_z,R_nav_ax,R_nav_ay,R_nav_az,R_stepVel,R_stepVelj,R_stepDispRaw,R_stepDispZUPT,R_gaitEvent,R_motorMode,R_motorActive,R_motorAlignment,R_motorRegionMask,R_motorAmplitude,R_motorIntervalMs,R_motorDurationMs,R_motorPhaseMs,R_motorCycleMs,R_roll,R_pitch,R_yaw
EX0521-092111,25,C07,prep,47,47,0,1215959.093,0.686,-0.675,0.196,0.188,0,0,0,0,0,0,0,0,0,0.000,0,0,0.976,0.003,0.880,0.040,-0.420,0.014,0.996,0.012,-0.002,-0.002,-0.006,0.000,0.000,0.000,0.000,0,2,0,3,7,255,960,200,0,0,-89.364,0.846,-31.485
EX0521-092111,25,C07,prep,47,47,0,1215964.092,0.686,-0.675,0.196,0.188,0,0,0,0,0,0,0,0,0,0.000,0,0,0.675,0.003,-0.640,-0.080,0.200,0.014,0.989,0.011,-0.002,0.002,-0.006,0.000,0.000,0.000,0.000,0,2,0,3,7,255,960,200,0,0,-89.360,0.846,-31.485
EX0521-092111,25,C07,prep,63,63,0,1215969.092,0.686,-0.675,0.196,0.188,0,0,0,0,0,0,0,0,0,0.000,0,0,0.264,0.002,0.260,-0.020,-0.040,0.015,0.997,0.012,0.000,-0.002,0.022,0.000,0.000,0.000,0.000,0,2,0,3,7,255,960,200,0,0,-89.360,0.846,-31.485
EX0521-092111,25,C07,prep,63,63,0,1215974.091,0.686,-0.675,0.196,0.188,0,0,0,0,0,0,0,0,0,0.000,0,0,0.115,0.003,-0.040,0.040,-0.100,0.014,0.992,0.010,0.002,0.002,-0.010,0.000,0.000,0.000,0.000,0,2,0,3,7,255,960,200,0,0,-89.360,0.846,-31.485
EX0521-092111,25,C07,prep,81,81,0,1215979.091,0.686,-0.675,0.196,0.188,0,0,0,0,0,0,0,0,0,0.000,0,0,0.235,0.006,-0.100,-0.160,0.140,0.015,0.993,0.013,0.002,-0.006,-0.006,0.000,0.000,0.000,0.000,0,2,0,3,7,255,960,200,0,0,-89.360,0.846,-31.485
EX0521-092111,25,C07,prep,81,81,0,1215984.091,0.686,-0.675,0.196,0.188,0,0,0,0,0,0,0,0,0,0.000,0,0,0.612,0.018,0.520,0.160,-0.280,0.014,0.994,0.009,0.004,0.018,-0.006,0.000,0.000,0.000,0.000,0,2,0,3,7,255,960,200,0,0,-89.360,0.846,-31.485
EX0521-092111,25,C07,prep,81,81,0,1215989.092,0.686,-0.675,0.196,0.188,0,0,0,0,0,0,0,0,0,0.000,0,0,0.764,0.014,-0.700,-0.160,0.260,0.015,0.992,0.014,0.002,-0.014,-0.006,0.000,0.000,0.000,0.000,0,2,0,3,7,255,960,200,0,0,-89.357,0.846,-31.485
EX0521-092111,25,C07,prep,81,81,0,1215994.092,0.686,-0.675,0.196,0.188,0,0,0,0,0,0,0,0,0,0.000,0,0,0.590,0.006,0.580,0.040,-0.100,0.014,0.993,0.011,-0.002,0.006,-0.006,0.000,0.000,0.000,0.000,0,2,0,3,7,255,960,200,0,0,-89.357,0.846,-31.485
EX0521-092111,25,C07,prep,111,111,0,1215999.092,0.686,-0.675,0.196,0.188,0,0,0,0,0,0,0,0,0,0.000,0,0,0.290,0.006,-0.220,0.100,-0.160,0.015,0.995,0.009,-0.002,0.006,-0.006,0.000,0.000,0.000,0.000,0,2,0,3,7,255,960,200,0,0,-89.357,0.846,-31.485
EX0521-092111,25,C07,prep,111,111,0,1216004.093,0.686,-0.675,0.196,0.188,0,0,0,0,0,0,0,0,0,0.000,0,0,0.498,0.006,-0.400,-0.220,0.200,0.014,0.993,0.014,-0.002,0.006,-0.006,0.000,0.000,0.000,0.000,0,2,0,3,7,255,960,200,0,0,-89.357,0.846,-31.485
EX0521-092111,25,C07,prep,111,111,0,1216009.091,0.686,-0.675,0.196,0.188,0,0,0,0,0,0,0,0,0,0.000,0,0,1.263,0.007,1.180,0.160,-0.420,0.014,0.993,0.011,0.004,0.006,-0.002,0.000,0.000,0.000,0.000,0,2,0,3,7,255,960,200,0,0,-89.363,0.846,-31.485
EX0521-092111,25,C07,prep,111,111,0,1216014.091,0.686,-0.675,0.196,0.188,0,0,0,0,0,0,0,0,0,0.000,0,0,1.202,0.007,-1.140,-0.020,0.380,0.014,0.995,0.010,0.004,0.006,-0.002,0.000,0.000,0.000,0.000,0,2,0,3,7,255,960,200,0,0,-89.357,0.846,-31.485
EX0521-092111,25,C07,prep,111,111,0,1216019.091,0.686,-0.675,0.196,0.188,0,0,0,0,0,0,0,0,0,0.000,0,0,0.166,0.007,0.020,-0.160,-0.040,0.014,0.992,0.016,0.004,0.006,-0.002,0.000,0.000,0.000,0.000,0,2,0,3,7,255,960,200,0,0,-89.357,0.846,-31.485
EX0521-092111,25,C07,prep,111,111,0,1216024.091,0.686,-0.675,0.196,0.188,0,0,0,0,0,0,0,0,0,0.000,0,0,1.468,0.004,1.420,0.100,-0.360,0.015,0.991,0.011,0.004,0.002,-0.014,0.000,0.000,0.000,0.000,0,2,0,3,7,255,960,200,0,0,-89.364,0.846,-31.485
EX0521-092111,25,C07,prep,127,127,0,1216029.092,0.686,-0.675,0.196,0.188,0,0,0,0,0,0,0,0,0,0.000,0,0,1.317,0.006,-1.260,0.040,0.380,0.013,0.999,0.008,0.006,0.002,-0.014,0.000,0.000,0.000,0.000,0,2,0,3,7,255,960,200,0,0,-89.358,0.846,-31.485
EX0521-092111,25,C07,prep,127,127,0,1216034.092,0.686,-0.675,0.196,0.188,0,0,0,0,0,0,0,0,0,0.000,0,0,0.245,0.006,-0.220,-0.100,-0.040,0.015,0.991,0.016,0.006,0.002,-0.020,0.000,0.000,0.000,0.000,0,2,0,3,7,255,960,200,0,0,-89.358,0.846,-31.485
EX0521-092111,25,C07,prep,127,127,0,1216039.092,0.686,-0.675,0.196,0.188,0,0,0,0,0,0,0,0,0,0.000,0,0,1.072,0.006,1.060,-0.020,-0.160,0.015,0.988,0.012,0.004,-0.004,-0.020,0.000,0.000,0.000,0.000,0,2,0,3,7,255,960,200,0,0,-89.363,0.846,-31.485
EX0521-092111,25,C07,prep,127,127,0,1216044.092,0.686,-0.675,0.196,0.188,0,0,0,0,0,0,0,0,0,0.000,0,0,0.115,0.006,-0.040,0.040,-0.100,0.013,0.999,0.005,0.004,-0.004,-0.020,0.000,0.000,0.000,0.000,0,2,0,3,7,255,960,200,0,0,-89.369,0.846,-31.485
EX0521-092111,25,C07,prep,144,144,0,1216049.091,0.686,-0.675,0.196,0.188,0,0,0,0,0,0,0,0,0,0.000,0,0,1.228,0.006,-1.200,0.040,0.260,0.015,0.988,0.015,0.004,-0.004,-0.048,0.000,0.000,0.000,0.000,0,2,0,3,7,255,960,200,0,0,-89.363,0.846,-31.485
EX0521-092111,25,C07,prep,144,144,0,1216054.091,0.686,-0.675,0.196,0.188,0,0,0,0,0,0,0,0,0,0.000,0,0,0.642,0.016,0.640,-0.020,-0.040,0.014,0.994,0.013,-0.008,-0.014,0.004,0.000,0.000,0.000,0.000,0,2,0,3,7,255,960,200,0,0,-89.366,0.846,-31.485
EX0521-092111,25,C07,prep,159,159,0,1216059.091,0.686,-0.675,0.196,0.188,0,0,0,0,0,0,0,0,0,0.000,0,0,1.116,0.016,1.060,-0.080,-0.340,0.013,0.996,0.008,-0.008,-0.014,0.004,0.000,0.000,0.000,0.000,0,2,0,3,7,255,960,200,0,0,-89.371,0.846,-31.485
EX0521-092111,25,C07,prep,159,159,0,1216064.093,0.686,-0.675,0.196,0.188,0,0,0,0,0,0,0,0,0,0.000,0,0,1.776,0.004,-1.680,-0.140,0.560,0.015,0.992,0.012,0.002,-0.004,0.004,0.000,0.000,0.000,0.000,0,2,0,3,7,255,960,200,0,0,-89.363,0.846,-31.485
EX0521-092111,25,C07,prep,159,159,0,1216069.092,0.686,-0.675,0.196,0.188,0,0,0,0,0,0,0,0,0,0.000,0,0,0.548,0.004,0.460,0.100,-0.280,0.015,0.993,0.014,0.002,-0.004,0.000,0.000,0.000,0.000,0.000,0,2,0,3,7,255,960,200,0,0,-89.363,0.846,-31.485
EX0521-092111,25,C07,prep,159,159,0,1216074.092,0.686,-0.675,0.196,0.188,0,0,0,0,0,0,0,0,0,0.000,0,0,0.463,0.004,0.460,0.040,-0.040,0.015,0.992,0.009,0.002,-0.004,-0.016,0.000,0.000,0.000,0.000,0,2,0,3,7,255,960,200,0,0,-89.363,0.846,-31.485
EX0521-092111,25,C07,prep,177,177,0,1216079.092,0.686,-0.675,0.196,0.188,0,0,0,0,0,0,0,0,0,0.000,0,0,0.602,0.017,-0.580,-0.080,0.140,0.015,0.997,0.010,0.012,0.012,0.000,0.000,0.000,0.000,0.000,0,2,0,3,7,255,960,200,0,0,-89.360,0.846,-31.485
EX0521-092111,25,C07,prep,177,177,0,1216084.091,0.686,-0.675,0.196,0.188,0,0,0,0,0,0,0,0,0,0.000,0,0,0.120,0.017,0.080,-0.080,-0.040,0.014,0.991,0.014,0.012,0.012,-0.016,0.000,0.000,0.000,0.000,0,2,0,3,7,255,960,200,0,0,-89.360,0.846,-31.485
EX0521-092111,25,C07,prep,215,215,0,1216089.091,0.686,-0.675,0.196,0.188,0,0,0,0,0,0,0,0,0,0.000,0,0,0.523,0.017,0.520,0.040,-0.040,0.012,0.992,0.011,-0.012,0.012,-0.016,0.000,0.000,0.000,0.000,0,2,0,3,7,255,960,200,0,0,-89.360,0.846,-31.485
EX0521-092111,25,C07,prep,215,215,0,1216094.091,0.686,-0.675,0.196,0.188,0,0,0,0,0,0,0,0,0,0.000,0,0,0.224,0.017,-0.220,-0.020,-0.040,0.013,0.996,0.010,-0.012,0.012,-0.016,0.000,0.000,0.000,0.000,0,2,0,3,7,255,960,200,0,0,-89.360,0.846,-31.485
EX0521-092111,25,C07,prep,215,215,0,1216099.091,0.686,-0.675,0.196,0.188,0,0,0,0,0,0,0,0,0,0.000,0,0,0.350,0.016,-0.340,-0.020,0.080,0.014,0.990,0.014,-0.010,0.012,-0.016,0.000,0.000,0.000,0.000,0,2,0,3,7,255,960,200,0,0,-89.360,0.846,-31.485
EX0521-092111,25,C07,prep,215,215,0,1216104.093,0.686,-0.675,0.196,0.188,0,0,0,0,0,0,0,0,0,0.000,0,0,0.472,0.010,0.460,0.040,-0.100,0.013,0.994,0.011,-0.006,0.008,0.004,0.000,0.000,0.000,0.000,0,2,0,3,7,255,960,200,0,0,-89.360,0.846,-31.485
EX0521-092111,25,C07,prep,215,215,0,1216109.092,0.686,-0.675,0.196,0.188,0,0,0,0,0,0,0,0,0,0.000,0,0,0.060,0.010,-0.040,-0.020,-0.040,0.014,0.993,0.010,-0.006,0.008,0.000,0.000,0.000,0.000,0.000,0,2,0,3,7,255,960,200,0,0,-89.360,0.846,-31.485
EX0521-092111,25,C07,prep,215,215,0,1216114.092,0.686,-0.675,0.196,0.188,0,0,0,0,0,0,0,0,0,0.000,0,0,0.544,0.008,-0.520,-0.080,0.140,0.015,0.991,0.013,-0.002,0.008,0.000,0.000,0.000,0.000,0.000,0,2,0,3,7,255,960,200,0,0,-89.360,0.846,-31.485
EX0521-092111,25,C07,prep,216,216,0,1216119.092,0.686,-0.675,0.196,0.188,0,0,0,0,0,0,0,0,0,0.000,0,0,0.530,0.003,0.520,-0.020,-0.100,0.013,0.995,0.012,-0.002,0.002,0.000,0.000,0.000,0.000,0.000,0,2,0,3,7,255,960,200,0,0,-89.360,0.846,-31.485
EX0521-092111,25,C07,prep,216,216,0,1216124.091,0.686,-0.675,0.196,0.188,0,0,0,0,0,0,0,0,0,0.000,0,0,0.085,0.003,0.080,-0.020,0.020,0.015,0.992,0.010,-0.002,0.002,-0.010,0.000,0.000,0.000,0.000,0,2,0,3,7,255,960,200,0,0,-89.360,0.846,-31.485
EX0521-092111,25,C07,prep,216,216,0,1216129.091,0.686,-0.675,0.196,0.188,0,0,0,0,0,0,0,0,0,0.000,0,0,0.526,0.002,-0.520,-0.020,0.080,0.015,0.993,0.012,0.000,0.002,0.000,0.000,0.000,0.000,0.000,0,2,0,3,7,255,960,200,0,0,-89.360,0.846,-31.485
EX0521-092111,25,C07,prep,216,216,0,1216134.091,0.686,-0.675,0.196,0.188,0,0,0,0,0,0,0,0,0,0.000,0,0,0.281,0.008,0.260,0.040,-0.100,0.015,0.992,0.013,0.002,-0.008,-0.010,0.000,0.000,0.000,0.000,0,2,0,3,7,255,960,200,0,0,-89.360,0.846,-31.485
EX0521-092111,25,C07,prep,223,223,0,1216139.092,0.686,-0.675,0.196,0.188,0,0,0,0,0,0,0,0,0,0.000,0,0,0.205,0.008,0.200,-0.020,-0.040,0.014,0.993,0.010,0.002,-0.008,0.000,0.000,0.000,0.000,0.000,0,2,0,3,7,255,960,200,0,0,-89.360,0.846,-31.485
EX0521-092111,25,C07,prep,223,223,0,1216144.092,0.686,-0.675,0.196,0.188,0,0,0,0,0,0,0,0,0,0.000,0,0,0.314,0.008,-0.280,-0.140,0.020,0.014,0.994,0.013,0.002,-0.008,0.000,0.000,0.000,0.000,0.000,0,2,0,3,7,255,960,200,0,0,-89.360,0.846,-31.485
EX0521-092111,25,C07,prep,248,248,0,1216149.092,0.686,-0.675,0.196,0.188,0,0,0,0,0,0,0,0,0,0.000,0,0,0.162,0.012,0.140,-0.080,0.020,0.013,0.990,0.013,-0.010,-0.006,0.000,0.000,0.000,0.000,0.000,0,2,0,3,7,255,960,200,0,0,-89.360,0.846,-31.485
EX0521-092111,25,C07,prep,248,248,0,1216154.092,0.686,-0.675,0.196,0.188,0,0,0,0,0,0,0,0,0,0.000,0,0,0.264,0.012,0.260,-0.020,-0.040,0.015,0.995,0.010,-0.010,-0.006,0.004,0.000,0.000,0.000,0.000,0,2,0,3,7,255,960,200,0,0,-89.360,0.846,-31.485
EX0521-092111,25,C07,prep,248,248,0,1216159.093,0.686,-0.675,0.196,0.188,0,0,0,0,0,0,0,0,0,0.000,0,0,0.286,0.008,-0.280,0.040,-0.040,0.014,0.993,0.010,0.006,0.006,0.000,0.000,0.000,0.000,0.000,0,2,0,3,7,255,960,200,0,0,-89.360,0.846,-31.485
EX0521-092111,25,C07,prep,248,248,0,1216164.091,0.686,-0.675,0.196,0.188,0,0,0,0,0,0,0,0,0,0.000,0,0,0.162,0.008,-0.160,-0.020,0.020,0.015,0.993,0.013,0.006,0.006,0.000,0.000,0.000,0.000,0.000,0,2,0,3,7,255,960,200,0,0,-89.360,0.846,-31.485
EX0521-092111,25,C07,prep,257,257,0,1216169.091,0.686,-0.675,0.196,0.188,0,0,0,0,0,0,0,0,0,0.000,0,0,0.338,0.003,0.320,0.040,-0.100,0.014,0.994,0.011,0.002,0.002,0.000,0.000,0.000,0.000,0.000,0,2,0,3,7,255,960,200,0,0,-89.360,0.846,-31.485
EX0521-092111,25,C07,prep,257,257,0,1216174.091,0.686,-0.675,0.196,0.188,0,0,0,0,0,0,0,0,0,0.000,0,0,0.104,0.002,-0.100,-0.020,0.020,0.013,0.993,0.010,0.000,0.002,0.000,0.000,0.000,0.000,0.000,0,2,0,3,7,255,960,200,0,0,-89.360,0.846,-31.485
EX0521-092111,25,C07,prep,273,273,0,1216179.092,0.686,-0.675,0.196,0.188,0,0,0,0,0,0,0,0,0,0.000,0,0,0.235,0.003,-0.220,-0.080,0.020,0.015,0.994,0.013,0.002,0.002,0.004,0.000,0.000,0.000,0.000,0,2,0,3,7,255,960,200,0,0,-89.360,0.846,-31.485
EX0521-092111,25,C07,prep,273,273,0,1216184.092,0.686,-0.675,0.196,0.188,0,0,0,0,0,0,0,0,0,0.000,0,0,0.395,0.004,0.380,0.040,-0.100,0.015,0.994,0.011,0.002,0.004,0.004,0.000,0.000,0.000,0.000,0,2,0,3,7,255,960,200,0,0,-89.360,0.846,-31.485
EX0521-092111,25,C07,prep,310,310,0,1216189.092,0.686,-0.675,0.196,0.188,0,0,0,0,0,0,0,0,0,0.000,0,0,0.104,0.006,-0.100,-0.020,0.020,0.014,0.994,0.010,0.004,0.004,0.004,0.000,0.000,0.000,0.000,0,2,0,3,7,255,960,200,0,0,-89.360,0.846,-31.485
EX0521-092111,25,C07,prep,310,310,0,1216194.092,0.686,-0.675,0.196,0.188,0,0,0,0,0,0,0,0,0,0.000,0,0,0.341,0.006,-0.340,-0.020,0.020,0.014,0.994,0.012,0.004,0.004,0.004,0.000,0.000,0.000,0.000,0,2,0,3,7,255,960,200,0,0,-89.360,0.846,-31.485
EX0521-092111,25,C07,prep,310,310,0,1216199.091,0.686,-0.675,0.196,0.188,0,0,0,0,0,0,0,0,0,0.000,0,0,0.224,0.006,0.200,-0.020,-0.100,0.015,0.992,0.013,0.002,-0.006,0.004,0.000,0.000,0.000,0.000,0,2,0,3,7,255,960,200,0,0,-89.360,0.846,-31.485
EX0521-092111,25,C07,prep,310,310,0,1216204.093,0.686,-0.675,0.196,0.188,0,0,0,0,0,0,0,0,0,0.000,0,0,0.092,0.006,0.080,0.040,0.020,0.014,0.995,0.011,-0.002,-0.006,0.004,0.000,0.000,0.000,0.000,0,2,0,3,7,255,960,200,0,0,-89.360,0.846,-31.485
EX0521-092111,25,C07,prep,348,348,0,1216209.091,0.686,-0.675,0.196,0.188,0,0,0,0,0,0,0,0,0,0.000,0,0,0.222,0.006,-0.220,-0.020,0.020,0.014,0.993,0.012,-0.002,-0.006,0.000,0.000,0.000,0.000,0.000,0,2,0,3,7,255,960,200,0,0,-89.360,0.846,-31.485
EX0521-092111,25,C07,prep,348,348,0,1216214.092,0.686,-0.675,0.196,0.188,0,0,0,0,0,0,0,0,0,0.000,0,0,0.085,0.007,0.080,-0.020,0.020,0.014,0.993,0.013,-0.004,-0.006,0.000,0.000,0.000,0.000,0.000,0,2,0,3,7,255,960,200,0,0,-89.360,0.846,-31.485
EX0521-092111,25,C07,prep,348,348,0,1216219.092,0.686,-0.675,0.196,0.188,0,0,0,0,0,0,0,0,0,0.000,0,0,0.205,0.007,0.200,-0.020,-0.040,0.014,0.995,0.010,-0.004,-0.006,0.000,0.000,0.000,0.000,0.000,0,2,0,3,7,255,960,200,0,0,-89.360,0.846,-31.485
EX0521-092111,25,C07,prep,348,348,0,1216224.092,0.686,-0.675,0.196,0.188,0,0,0,0,0,0,0,0,0,0.000,0,0,0.284,0.008,-0.280,-0.020,-0.040,0.014,0.993,0.011,0.000,0.008,-0.006,0.000,0.000,0.000,0.000,0,2,0,3,7,255,960,200,0,0,-89.360,0.846,-31.485
EX0521-092111,25,C07,prep,348,348,0,1216229.092,0.686,-0.675,0.196,0.188,0,0,0,0,0,0,0,0,0,0.000,0,0,0.060,0.008,-0.040,0.040,0.020,0.015,0.992,0.013,0.000,0.008,-0.006,0.000,0.000,0.000,0.000,0,2,0,3,7,255,960,200,0,0,-89.360,0.846,-31.485
EX0521-092111,25,C07,prep,348,348,0,1216234.092,0.686,-0.675,0.196,0.188,0,0,0,0,0,0,0,0,0,0.000,0,0,0.281,0.008,0.260,0.040,-0.100,0.015,0.993,0.010,0.000,0.008,-0.006,0.000,0.000,0.000,0.000,0,2,0,3,7,255,960,200,0,0,-89.360,0.846,-31.485
EX0521-092111,25,C07,prep,348,348,0,1216239.091,0.686,-0.675,0.196,0.188,0,0,0,0,0,0,0,0,0,0.000,0,0,0.115,0.003,-0.100,0.040,-0.040,0.014,0.993,0.011,0.002,0.002,-0.006,0.000,0.000,0.000,0.000,0,2,0,3,7,255,960,200,0,0,-89.360,0.846,-31.485
EX0521-092111,25,C07,prep,348,348,0,1216244.092,0.686,-0.675,0.196,0.188,0,0,0,0,0,0,0,0,0,0.000,0,0,0.104,0.003,-0.100,-0.020,0.020,0.015,0.993,0.012,0.002,0.002,-0.006,0.000,0.000,0.000,0.000,0,2,0,3,7,255,960,200,0,0,-89.360,0.846,-31.485
EX0521-092111,25,C07,prep,348,348,0,1216249.091,0.686,-0.675,0.196,0.188,0,0,0,0,0,0,0,0,0,0.000,0,0,0.264,0.002,0.260,-0.020,-0.040,0.014,0.993,0.012,0.000,-0.002,0.000,0.000,0.000,0.000,0.000,0,2,0,3,7,255,960,200,0,0,-89.360,0.846,-31.485
EX0521-092111,25,C07,prep,348,348,0,1216254.092,0.686,-0.675,0.196,0.188,0,0,0,0,0,0,0,0,0,0.000,0,0,0.049,0.002,-0.040,-0.020,0.020,0.014,0.995,0.011,0.000,-0.002,0.000,0.000,0.000,0.000,0.000,0,2,0,3,7,255,960,200,0,0,-89.360,0.846,-31.485
EX0521-092111,25,C07,prep,352,352,0,1216259.092,0.686,-0.675,0.196,0.188,0,0,0,0,0,0,0,0,0,0.000,0,0,0.222,0.003,-0.220,-0.020,0.020,0.015,0.993,0.012,0.002,-0.002,0.000,0.000,0.000,0.000,0.000,0,2,0,3,7,255,960,200,0,0,-89.360,0.846,-31.485
EX0521-092111,25,C07,prep,352,352,0,1216264.092,0.686,-0.675,0.196,0.188,0,0,0,0,0,0,0,0,0,0.000,0,0,0.147,0.006,0.140,-0.020,-0.040,0.015,0.994,0.012,0.004,-0.004,0.004,0.000,0.000,0.000,0.000,0,2,0,3,7,255,960,200,0,0,-89.360,0.846,-31.485
EX0521-092111,25,C07,prep,367,367,0,1216269.092,0.686,-0.675,0.196,0.188,0,0,0,0,0,0,0,0,0,0.000,0,0,0.049,0.007,-0.040,-0.020,0.020,0.015,0.994,0.011,0.006,-0.004,0.004,0.000,0.000,0.000,0.000,0,2,0,3,7,255,960,200,0,0,-89.360,0.846,-31.485
EX0521-092111,25,C07,prep,367,367,0,1216274.091,0.686,-0.675,0.196,0.188,0,0,0,0,0,0,0,0,0,0.000,0,0,0.180,0.006,-0.160,-0.080,0.020,0.014,0.993,0.012,0.006,-0.002,0.004,0.000,0.000,0.000,0.000,0,2,0,3,7,255,960,200,0,0,-89.360,0.846,-31.485
EX0521-092111,25,C07,prep,367,367,0,1216279.091,0.686,-0.675,0.196,0.188,0,0,0,0,0,0,0,0,0,0.000,0,0,0.166,0.006,0.140,-0.080,-0.040,0.014,0.994,0.013,-0.006,-0.002,0.008,0.000,0.000,0.000,0.000,0,2,0,3,7,255,960,200,0,0,-89.360,0.846,-31.485
EX0521-092111,25,C07,prep,367,367,0,1216284.091,0.686,-0.675,0.196,0.188,0,0,0,0,0,0,0,0,0,0.000,0,0,0.151,0.006,0.140,0.040,-0.040,0.015,0.995,0.011,-0.006,-0.002,0.008,0.000,0.000,0.000,0.000,0,2,0,3,7,255,960,200,0,0,-89.360,0.846,-31.485
EX0521-092111,25,C07,prep,383,383,0,1216289.091,0.686,-0.675,0.196,0.188,0,0,0,0,0,0,0,0,0,0.000,0,0,0.162,0.006,-0.160,-0.020,0.020,0.014,0.992,0.012,-0.006,0.000,0.008,0.000,0.000,0.000,0.000,0,2,0,3,7,255,960,200,0,0,-89.360,0.847,-31.485
EX0521-092111,25,C07,prep,383,383,0,1216294.092,0.686,-0.675,0.196,0.188,0,0,0,0,0,0,0,0,0,0.000,0,0,0.060,0.004,0.020,0.040,-0.040,0.014,0.993,0.012,-0.004,0.000,0.000,0.000,0.000,0.000,0.000,0,2,0,3,7,255,960,200,0,0,-89.360,0.847,-31.485
