experiment_id,condition_order_index,condition_id,condition_phase,condition_phase_elapsed_ms,condition_elapsed_ms,is_stimulation_on,t_ms,R_q0,R_q1,R_q2,R_q3,R_heel1,R_mid1,R_fore1,R_heel2,R_fore3,R_mid2,R_fore4,R_fore2,R_cadence,R_speed,R_steps,R_zupt,R_gyroNorm,R_accH,R_gyro_x,R_gyro_y,R_gyro_z,R_acc_x,R_acc_y,R_acc_z,R_nav_ax,R_nav_ay,R_nav_az,R_stepVel,R_stepVelj,R_stepDispRaw,R_stepDispZUPT,R_gaitEvent,R_motorMode,R_motorActive,R_motorAlignment,R_motorRegionMask,R_motorAmplitude,R_motorIntervalMs,R_motorDurationMs,R_motorPhaseMs,R_motorCycleMs,R_roll,R_pitch,R_yaw
EX0521-092111,3,C26,prep,0,0,0,378614.091,0.685,-0.678,0.192,0.187,0,0,0,0,0,0,0,0,0,0.000,0,0,0.190,0.008,0.180,0.000,-0.060,0.015,0.991,0.012,0.000,0.008,0.036,0.000,0.000,0.000,0.000,0,2,0,1,7,255,960,250,0,0,-89.579,0.528,-31.066
EX0521-092111,3,C26,prep,70,70,0,378619.092,0.685,-0.678,0.192,0.187,0,0,0,0,0,0,0,0,0,0.000,0,0,0.825,0.008,-0.720,-0.180,0.360,0.016,0.991,0.012,0.000,-0.008,-0.030,0.000,0.000,0.000,0.000,0,2,0,1,7,255,960,250,0,0,-89.576,0.527,-31.066
EX0521-092111,3,C26,prep,70,70,0,378624.092,0.685,-0.678,0.192,0.187,0,0,0,0,0,0,0,0,0,0.000,0,0,0.505,0.008,0.440,-0.060,-0.240,0.012,1.001,0.011,0.000,-0.008,-0.030,0.000,0.000,0.000,0.000,0,2,0,1,7,255,960,250,0,0,-89.577,0.527,-31.066
EX0521-092111,3,C26,prep,70,70,0,378629.092,0.685,-0.678,0.192,0.187,0,0,0,0,0,0,0,0,0,0.000,0,0,0.609,0.009,0.560,0.000,-0.240,0.016,0.985,0.010,0.008,0.004,-0.030,0.000,0.000,0.000,0.000,0,2,0,1,7,255,960,250,0,0,-89.577,0.527,-31.066
EX0521-092111,3,C26,prep,71,71,0,378634.093,0.685,-0.678,0.192,0.187,0,0,0,0,0,0,0,0,0,0.000,0,0,1.328,0.010,-1.160,-0.240,0.600,0.014,0.998,0.010,0.002,0.010,0.032,0.000,0.000,0.000,0.000,0,2,0,1,7,255,960,250,0,0,-89.572,0.529,-31.066
EX0521-092111,3,C26,prep,71,71,0,378639.092,0.685,-0.678,0.192,0.187,0,0,0,0,0,0,0,0,0,0.000,0,0,1.489,0.004,1.280,0.180,-0.740,0.013,1.001,0.012,0.002,0.004,0.032,0.000,0.000,0.000,0.000,0,2,0,1,7,255,960,250,0,0,-89.579,0.525,-31.066
EX0521-092111,3,C26,prep,71,71,0,378644.091,0.685,-0.678,0.192,0.187,0,0,0,0,0,0,0,0,0,0.000,0,0,0.754,0.004,-0.600,-0.180,0.420,0.018,0.979,0.013,0.002,0.004,0.032,0.000,0.000,0.000,0.000,0,2,0,1,7,255,960,250,0,0,-89.571,0.526,-31.066
EX0521-092111,3,C26,prep,71,71,0,378649.092,0.685,-0.678,0.192,0.187,0,0,0,0,0,0,0,0,0,0.000,0,0,0.147,0.016,-0.120,-0.060,-0.060,0.011,1.014,0.009,-0.016,0.004,0.064,0.000,0.000,0.000,0.000,0,2,0,1,7,255,960,250,0,0,-89.572,0.525,-31.066
EX0521-092111,3,C26,prep,71,71,0,378654.091,0.685,-0.678,0.192,0.187,0,0,0,0,0,0,0,0,0,0.000,0,0,1.208,0.025,1.100,0.000,-0.500,0.016,0.978,0.013,0.008,-0.024,-0.154,0.000,0.000,0.000,0.000,0,2,0,1,7,255,960,250,0,0,-89.576,0.525,-31.066
EX0521-092111,3,C26,prep,72,72,0,378659.092,0.685,-0.678,0.192,0.187,0,0,0,0,0,0,0,0,0,0.000,0,0,1.730,0.036,-1.580,-0.180,0.680,0.012,1.004,0.008,0.000,0.036,0.094,0.000,0.000,0.000,0.000,0,2,0,1,7,255,960,250,0,0,-89.569,0.527,-31.066
