t_ms,L_q0,L_q1,L_q2,L_q3,L_heel1,L_mid1,L_fore1,L_heel2,L_fore3,L_mid2,L_fore4,L_fore2,L_cadence,L_speed,L_steps,L_zupt,L_gyroNorm,L_accH,L_gyro_x,L_gyro_y,L_gyro_z,L_acc_x,L_acc_y,L_acc_z,L_nav_ax,L_nav_ay,L_nav_az,L_stepVel,L_stepVelj,L_stepDispRaw,L_stepDispZUPT,L_gaitEvent,L_motorMode,L_motorActive,L_motorAlignment,L_motorRegionMask,L_motorAmplitude,L_motorIntervalMs,L_motorDurationMs,L_motorPhaseMs,L_motorCycleMs,L_roll,L_pitch,L_yaw,L_relativeRoll,L_relativePitch,L_relativeYaw
16949.816,0.999,0.010,0.002,-0.042,47,72,86,69,41,3,69,21,0,0.000,0,0,0.089,0.006,-0.080,0.040,0.000,0.005,-0.017,1.003,0.004,0.004,-0.002,0.000,0.000,0.000,0.000,0,0,0,0,7,255,0,250,0,0,1.118,0.151,4.822,1.118,0.151,4.822
16954.816,0.999,0.010,0.002,-0.042,73,72,61,70,20,0,40,58,0,0.000,0,0,0.102,0.006,-0.080,-0.020,-0.060,0.003,-0.019,1.004,0.004,0.004,0.002,0.000,0.000,0.000,0.000,0,0,0,0,7,255,0,250,0,0,1.118,0.151,4.822,1.118,0.151,4.822
16959.816,0.999,0.010,0.002,-0.042,55,75,61,39,42,4,71,25,0,0.000,0,0,0.028,0.004,-0.020,-0.020,0.000,0.004,-0.020,1.003,0.004,0.002,0.002,0.000,0.000,0.000,0.000,0,0,0,0,7,255,0,250,0,0,1.118,0.151,4.822,1.118,0.151,4.822
16964.816,0.999,0.010,0.002,-0.042,86,85,63,78,27,0,53,51,0,0.000,0,0,0.057,0.007,0.040,0.040,0.000,0.004,-0.020,1.002,0.004,-0.006,-0.002,0.000,0.000,0.000,0.000,0,0,0,0,7,255,0,250,0,0,1.118,0.151,4.822,1.118,0.151,4.822
16969.816,0.999,0.010,0.002,-0.042,63,59,84,71,57,13,73,33,0,0.000,0,0,0.045,0.007,-0.020,0.040,0.000,0.004,-0.019,1.004,0.004,-0.006,-0.002,0.000,0.000,0.000,0.000,0,0,0,0,7,255,0,250,0,0,1.118,0.151,4.822,1.118,0.151,4.822
16974.816,0.999,0.010,0.002,-0.042,54,70,84,43,23,0,69,46,0,0.000,0,0,0.082,0.004,-0.080,-0.020,0.000,0.005,-0.019,1.003,0.004,0.000,-0.002,0.000,0.000,0.000,0.000,0,0,0,0,7,255,0,250,0,0,1.118,0.151,4.822,1.118,0.151,4.822
16979.816,0.999,0.010,0.002,-0.042,69,96,80,43,44,4,59,17,0,0.000,0,0,0.146,0.004,-0.140,0.040,0.000,0.004,-0.020,1.004,0.004,0.000,0.008,0.000,0.000,0.000,0.000,0,0,0,0,7,255,0,250,0,0,1.118,0.151,4.822,1.118,0.151,4.822
16984.816,0.999,0.010,0.002,-0.042,87,96,75,83,27,0,50,50,0,0.000,0,0,0.082,0.009,-0.080,-0.020,0.000,0.005,-0.020,1.003,0.008,-0.004,0.002,0.000,0.000,0.000,0.000,0,0,0,0,7,255,0,250,0,0,1.118,0.151,4.822,1.118,0.151,4.822
16989.818,0.999,0.010,0.002,-0.042,61,91,48,51,57,3,61,20,0,0.000,0,0,0.028,0.006,-0.020,-0.020,0.000,0.004,-0.018,1.002,0.004,-0.004,0.002,0.000,0.000,0.000,0.000,0,0,0,0,7,255,0,250,0,0,1.118,0.151,4.822,1.118,0.151,4.822
16994.816,0.999,0.010,0.002,-0.042,75,69,87,70,24,0,69,47,0,0.000,0,0,0.045,0.009,0.040,-0.020,0.000,0.005,-0.019,1.003,0.008,0.004,-0.002,0.000,0.000,0.000,0.000,0,0,0,0,7,255,0,250,0,0,1.118,0.151,4.822,1.118,0.151,4.822
16999.816,0.999,0.010,0.002,-0.042,55,73,67,49,43,5,71,20,0,0.000,0,0,0.108,0.008,-0.080,0.040,-0.060,0.004,-0.018,1.003,0.002,0.008,-0.002,0.000,0.000,0.000,0.000,0,0,0,0,7,255,0,250,0,0,1.118,0.151,4.822,1.118,0.151,4.822
17004.816,0.999,0.010,0.002,-0.042,84,84,63,79,28,0,73,56,0,0.000,0,0,0.028,0.014,-0.020,-0.020,0.000,0.004,-0.018,1.004,0.002,0.014,-0.002,0.000,0.000,0.000,0.000,0,0,0,0,7,255,0,250,0,0,1.118,0.151,4.822,1.118,0.151,4.822
17009.816,0.999,0.010,0.002,-0.042,51,75,87,44,53,37,76,21,0,0.000,0,0,0.089,0.014,-0.080,0.040,0.000,0.005,-0.020,1.003,0.002,0.014,-0.002,0.000,0.000,0.000,0.000,0,0,0,0,7,255,0,250,0,0,1.118,0.151,4.822,1.118,0.151,4.822
17014.816,0.999,0.010,0.002,-0.042,91,93,53,68,18,0,37,27,0,0.000,0,0,0.045,0.004,-0.020,0.040,0.000,0.004,-0.019,1.003,0.002,0.004,-0.002,0.000,0.000,0.000,0.000,0,0,0,0,7,255,0,250,0,0,1.118,0.151,4.822,1.118,0.151,4.822
17019.816,0.999,0.010,0.002,-0.042,55,77,71,38,49,44,75,19,0,0.000,0,0,0.028,0.003,-0.020,-0.020,0.000,0.003,-0.019,1.004,-0.002,-0.002,-0.002,0.000,0.000,0.000,0.000,0,0,0,0,7,255,0,250,0,0,1.118,0.151,4.822,1.118,0.151,4.822
17024.816,0.999,0.010,0.002,-0.042,62,73,92,75,30,0,54,50,0,0.000,0,0,0.028,0.004,-0.020,-0.020,0.000,0.004,-0.019,1.004,-0.002,0.004,0.008,0.000,0.000,0.000,0.000,0,0,0,0,7,255,0,250,0,0,1.118,0.151,4.822,1.118,0.151,4.822
17029.818,0.999,0.010,0.002,-0.042,84,89,68,71,28,0,44,46,0,0.000,0,0,0.102,0.003,-0.080,-0.020,0.060,0.004,-0.019,1.003,-0.002,-0.002,0.008,0.000,0.000,0.000,0.000,0,0,0,0,7,255,0,250,0,0,1.118,0.151,4.822,1.118,0.151,4.822
17034.816,0.999,0.010,0.002,-0.042,77,97,69,56,40,7,41,22,0,0.000,0,0,0.028,0.002,-0.020,-0.020,0.000,0.005,-0.019,1.003,-0.002,0.000,0.002,0.000,0.000,0.000,0.000,0,0,0,0,7,255,0,250,0,0,1.118,0.151,4.822,1.118,0.151,4.822
17039.816,0.999,0.010,0.002,-0.042,69,75,87,90,25,1,71,51,0,0.000,0,0,0.089,0.004,-0.080,0.040,0.000,0.004,-0.019,1.004,0.004,0.000,0.002,0.000,0.000,0.000,0.000,0,0,0,0,7,255,0,250,0,0,1.118,0.151,4.822,1.118,0.151,4.822
17044.816,0.999,0.010,0.002,-0.042,94,103,91,88,37,5,53,26,0,0.000,0,0,0.057,0.004,0.040,0.040,0.000,0.004,-0.019,1.003,0.004,0.000,0.002,0.000,0.000,0.000,0.000,0,0,0,0,7,255,0,250,0,0,1.118,0.151,4.822,1.118,0.151,4.822
17049.816,0.999,0.010,0.002,-0.042,58,91,57,39,47,10,61,19,0,0.000,0,0,0.045,0.002,-0.020,0.040,0.000,0.003,-0.018,1.003,-0.002,0.000,0.002,0.000,0.000,0.000,0.000,0,0,0,0,7,255,0,250,0,0,1.118,0.151,4.822,1.118,0.151,4.822
17054.816,0.999,0.010,0.002,-0.042,83,99,57,37,46,0,59,22,0,0.000,0,0,0.082,0.008,-0.080,-0.020,0.000,0.004,-0.018,1.004,-0.002,0.008,0.002,0.000,0.000,0.000,0.000,0,0,0,0,7,255,0,250,0,0,1.118,0.151,4.822,1.118,0.151,4.822
17059.816,0.999,0.010,0.002,-0.042,63,98,56,57,39,4,42,20,0,0.000,0,0,0.045,0.008,-0.020,0.040,0.000,0.005,-0.019,1.003,-0.002,0.008,-0.002,0.000,0.000,0.000,0.000,0,0,0,0,7,255,0,250,0,0,1.118,0.151,4.822,1.118,0.151,4.822
17064.816,0.999,0.010,0.002,-0.042,87,99,67,83,47,0,43,35,0,0.000,0,0,0.066,0.008,-0.020,-0.020,-0.060,0.005,-0.019,1.003,0.008,0.000,0.002,0.000,0.000,0.000,0.000,0,0,0,0,7,255,0,250,0,0,1.118,0.151,4.822,1.118,0.151,4.822
17069.816,0.999,0.010,0.002,-0.042,53,75,88,43,43,2,75,27,0,0.000,0,0,0.224,0.012,0.040,0.220,0.000,0.008,-0.021,1.004,0.012,0.000,0.002,0.000,0.000,0.000,0.000,0,0,0,0,7,255,0,250,0,0,1.118,0.155,4.822,1.118,0.155,4.822
17074.816,0.999,0.010,0.002,-0.042,61,75,87,70,27,0,53,67,0,0.000,0,0,0.764,0.012,0.400,0.640,-0.120,0.005,-0.018,1.004,0.012,0.000,0.008,0.000,0.000,0.000,0.000,0,0,0,0,7,255,0,250,0,0,1.118,0.152,4.822,1.118,0.152,4.822
17079.816,0.999,0.010,0.002,-0.042,67,102,58,53,45,35,59,24,0,0.000,0,0,0.568,0.012,0.220,0.520,-0.060,0.003,-0.017,1.002,0.006,0.010,0.008,0.000,0.000,0.000,0.000,0,0,0,0,7,255,0,250,0,0,1.118,0.152,4.822,1.118,0.152,4.822
17084.816,0.999,0.010,0.002,-0.042,91,103,62,58,47,7,63,48,0,0.000,0,0,0.354,0.012,0.100,0.340,0.000,0.005,-0.020,1.002,0.006,0.010,-0.008,0.000,0.000,0.000,0.000,0,0,0,0,7,255,0,250,0,0,1.118,0.152,4.822,1.118,0.152,4.822
17089.817,0.999,0.010,0.002,-0.042,52,68,84,33,24,29,71,55,0,0.000,0,0,0.492,0.011,0.280,0.400,-0.060,0.006,-0.020,1.005,0.008,-0.008,-0.008,0.000,0.000,0.000,0.000,0,0,0,0,7,255,0,250,0,0,1.118,0.152,4.822,1.118,0.152,4.822
