t_ms,L_q0,L_q1,L_q2,L_q3,L_heel1,L_mid1,L_fore1,L_heel2,L_fore3,L_mid2,L_fore4,L_fore2,L_cadence,L_speed,L_steps,L_zupt,L_gyroNorm,L_accH,L_gyro_x,L_gyro_y,L_gyro_z,L_acc_x,L_acc_y,L_acc_z,L_nav_ax,L_nav_ay,L_nav_az,L_stepVel,L_stepVelj,L_stepDispRaw,L_stepDispZUPT,L_gaitEvent,L_motorMode,L_motorActive,L_motorAlignment,L_motorRegionMask,L_motorAmplitude,L_motorIntervalMs,L_motorDurationMs,L_motorPhaseMs,L_motorCycleMs,L_roll,L_pitch,L_yaw,L_relativeRoll,L_relativePitch,L_relativeYaw
2239.799,0.973,-0.171,-0.041,0.147,83,99,51,58,20,0,41,37,0,0.000,0,0,0.384,3.634,0.360,-0.120,-0.060,0.003,-0.020,0.996,0.264,-3.624,-0.656,0.000,0.000,0.000,0.000,0,0,0,0,7,255,0,250,0,0,-18.897,-7.460,-15.875,-18.897,-7.460,-15.875
2244.799,0.974,-0.168,-0.040,0.147,88,85,76,63,20,0,47,45,0,0.000,0,0,0.384,3.562,0.360,-0.120,0.060,0.006,-0.018,1.000,0.264,-3.552,-0.650,0.000,0.000,0.000,0.000,0,0,0,0,7,255,0,250,0,0,-18.581,-7.351,-15.912,-18.581,-7.351,-15.912
2249.799,0.974,-0.166,-0.040,0.147,76,91,59,69,33,7,33,19,0,0.000,0,0,0.170,3.514,0.120,0.120,0.000,0.006,-0.018,1.008,0.290,-3.502,-0.650,0.000,0.000,0.000,0.000,0,0,0,0,7,255,0,250,0,0,-18.279,-7.247,-15.947,-18.279,-7.247,-15.947
2254.799,0.975,-0.163,-0.039,0.147,51,85,56,37,36,0,59,17,0,0.000,0,0,0.339,3.492,0.240,0.240,0.000,0.004,-0.019,1.004,0.290,-3.480,-0.570,0.000,0.000,0.000,0.000,0,0,0,0,7,255,0,250,0,0,-17.976,-7.143,-15.981,-17.976,-7.143,-15.981
2259.799,0.975,-0.160,-0.039,0.147,87,92,53,64,41,12,39,28,0,0.000,0,0,0.370,3.428,0.360,0.060,0.060,0.002,-0.020,1.001,0.266,-3.418,-0.570,0.000,0.000,0.000,0.000,0,0,0,0,7,255,0,250,0,0,-17.673,-7.042,-16.014,-17.673,-7.042,-16.014
2264.799,0.976,-0.158,-0.038,0.147,73,59,82,63,11,0,52,44,0,0.000,0,0,0.441,3.375,0.420,-0.120,0.060,0.005,-0.018,0.996,0.266,-3.364,-0.586,0.000,0.000,0.000,0.000,0,0,0,0,7,255,0,250,0,0,-17.379,-6.940,-16.047,-17.379,-6.940,-16.047
2269.799,0.976,-0.155,-0.038,0.147,48,60,83,71,30,0,71,46,0,0.000,0,0,0.255,3.301,0.240,0.060,0.060,0.006,-0.017,1.003,0.268,-3.290,-0.586,0.000,0.000,0.000,0.000,0,0,0,0,7,255,0,250,0,0,-17.091,-6.838,-16.078,-17.091,-6.838,-16.078
2274.799,0.977,-0.153,-0.037,0.147,55,90,52,51,31,0,37,15,0,0.000,0,0,0.255,3.263,0.180,0.180,0.000,0.005,-0.017,1.007,0.270,-3.252,-0.522,0.000,0.000,0.000,0.000,0,0,0,0,7,255,0,250,0,0,-16.810,-6.740,-16.109,-16.810,-6.740,-16.109
2279.799,0.977,-0.150,-0.037,0.147,54,61,92,65,17,0,44,58,0,0.000,0,0,0.199,3.229,0.180,0.060,-0.060,0.003,-0.021,1.004,0.270,-3.218,-0.490,0.000,0.000,0.000,0.000,0,0,0,0,7,255,0,250,0,0,-16.528,-6.644,-16.138,-16.528,-6.644,-16.138
2284.799,0.977,-0.148,-0.036,0.147,77,80,61,73,22,0,29,54,0,0.000,0,0,0.480,3.201,0.480,0.000,0.000,0.004,-0.020,0.999,0.246,-3.192,-0.490,0.000,0.000,0.000,0.000,0,0,0,0,7,255,0,250,0,0,-16.247,-6.547,-16.166,-16.247,-6.547,-16.166
2289.799,0.978,-0.145,-0.036,0.147,45,71,83,55,28,0,67,49,0,0.000,0,0,0.424,3.126,0.420,-0.060,0.000,0.006,-0.017,1.001,0.246,-3.116,-0.490,0.000,0.000,0.000,0.000,0,0,0,0,7,255,0,250,0,0,-15.974,-6.449,-16.195,-15.974,-6.449,-16.195
2294.801,0.978,-0.143,-0.035,0.147,105,103,71,71,26,0,31,37,0,0.000,0,0,0.170,3.067,0.120,0.120,0.000,0.005,-0.017,1.006,0.260,-3.056,-0.480,0.000,0.000,0.000,0.000,0,0,0,0,7,255,0,250,0,0,-15.709,-6.355,-16.222,-15.709,-6.355,-16.222
2299.799,0.978,-0.140,-0.035,0.147,91,69,91,57,15,0,51,52,0,0.000,0,0,0.170,3.031,0.120,0.120,0.000,0.005,-0.019,1.005,0.260,-3.020,-0.418,0.000,0.000,0.000,0.000,0,0,0,0,7,255,0,250,0,0,-15.446,-6.262,-16.248,-15.446,-6.262,-16.248
2304.799,0.979,-0.138,-0.034,0.147,52,82,71,33,43,11,56,11,0,0.000,0,0,0.240,3.003,0.240,0.000,0.000,0.005,-0.020,1.003,0.256,-2.992,-0.418,0.000,0.000,0.000,0.000,0,0,0,0,7,255,0,250,0,0,-15.184,-6.169,-16.273,-15.184,-6.169,-16.273
2309.799,0.979,-0.136,-0.034,0.147,71,93,85,44,51,0,61,25,0,0.000,0,0,0.420,2.961,0.420,0.000,0.000,0.005,-0.020,1.000,0.250,-2.950,-0.426,0.000,0.000,0.000,0.000,0,0,0,0,7,255,0,250,0,0,-14.924,-6.077,-16.298,-14.924,-6.077,-16.298
2314.799,0.979,-0.134,-0.033,0.147,58,58,95,43,25,0,67,43,0,0.000,0,0,0.300,2.911,0.300,0.000,0.000,0.006,-0.018,1.002,0.250,-2.900,-0.426,0.000,0.000,0.000,0.000,0,0,0,0,7,255,0,250,0,0,-14.671,-5.986,-16.322,-14.671,-5.986,-16.322
2319.799,0.980,-0.131,-0.033,0.147,64,77,81,67,23,0,53,57,0,0.000,0,0,0.224,2.853,0.180,0.120,0.060,0.005,-0.018,1.005,0.250,-2.842,-0.402,0.000,0.000,0.000,0.000,0,0,0,0,7,255,0,250,0,0,-14.425,-5.897,-16.346,-14.425,-5.897,-16.346
2324.799,0.980,-0.129,-0.032,0.147,77,73,69,74,10,0,38,51,0,0.000,0,0,0.190,2.817,0.180,0.060,0.000,0.003,-0.019,1.004,0.250,-2.806,-0.362,0.000,0.000,0.000,0.000,0,0,0,0,7,255,0,250,0,0,-14.180,-5.811,-16.368,-14.180,-5.811,-16.368
2329.799,0.980,-0.127,-0.032,0.147,85,91,55,63,13,0,36,43,0,0.000,0,0,0.300,2.779,0.300,0.000,0.000,0.006,-0.020,1.001,0.242,-2.768,-0.362,0.000,0.000,0.000,0.000,0,0,0,0,7,255,0,250,0,0,-13.936,-5.723,-16.390,-13.936,-5.723,-16.390
2334.801,0.981,-0.125,-0.031,0.147,64,88,84,71,18,0,59,45,0,0.000,0,0,0.312,2.740,0.300,-0.060,0.060,0.005,-0.018,1.002,0.236,-2.730,-0.360,0.000,0.000,0.000,0.000,0,0,0,0,7,255,0,250,0,0,-13.699,-5.638,-16.411,-13.699,-5.638,-16.411
2339.799,0.981,-0.123,-0.031,0.147,45,69,91,37,44,0,60,24,0,0.000,0,0,0.247,2.682,0.240,0.060,0.000,0.005,-0.019,1.003,0.236,-2.672,-0.348,0.000,0.000,0.000,0.000,0,0,0,0,7,255,0,250,0,0,-13.465,-5.553,-16.431,-13.465,-5.553,-16.431
2344.799,0.981,-0.121,-0.030,0.147,49,59,90,46,27,22,71,55,0,0.000,0,0,0.312,2.656,0.300,0.060,-0.060,0.005,-0.019,1.003,0.232,-2.646,-0.330,0.000,0.000,0.000,0.000,0,0,0,0,7,255,0,250,0,0,-13.235,-5.470,-16.451,-13.235,-5.470,-16.451
2349.799,0.981,-0.119,-0.030,0.147,91,101,81,60,26,0,33,49,0,0.000,0,0,0.365,2.618,0.360,0.060,0.000,0.005,-0.019,1.001,0.230,-2.608,-0.326,0.000,0.000,0.000,0.000,0,0,0,0,7,255,0,250,0,0,-13.007,-5.387,-16.471,-13.007,-5.387,-16.471
2354.799,0.982,-0.117,-0.030,0.147,69,91,51,35,29,0,45,8,0,0.000,0,0,0.300,2.566,0.300,0.000,0.000,0.005,-0.018,1.001,0.230,-2.556,-0.320,0.000,0.000,0.000,0.000,0,0,0,0,7,255,0,250,0,0,-12.782,-5.305,-16.489,-12.782,-5.305,-16.489
2359.799,0.982,-0.115,-0.029,0.147,85,95,75,61,37,0,45,47,0,0.000,0,0,0.180,2.524,0.180,0.000,0.000,0.005,-0.020,1.004,0.226,-2.514,-0.318,0.000,0.000,0.000,0.000,0,0,0,0,7,255,0,250,0,0,-12.562,-5.225,-16.508,-12.562,-5.225,-16.508
2364.800,0.982,-0.113,-0.029,0.148,87,74,75,73,20,0,35,53,0,0.000,0,0,0.190,2.504,0.180,0.060,0.000,0.004,-0.019,1.003,0.224,-2.494,-0.284,0.000,0.000,0.000,0.000,0,0,0,0,7,255,0,250,0,0,-12.346,-5.147,-16.525,-12.346,-5.147,-16.525
2369.799,0.982,-0.111,-0.028,0.148,77,76,77,84,25,0,55,56,0,0.000,0,0,0.300,2.454,0.300,0.000,0.000,0.004,-0.019,1.002,0.216,-2.444,-0.276,0.000,0.000,0.000,0.000,0,0,0,0,7,255,0,250,0,0,-12.133,-5.070,-16.542,-12.133,-5.070,-16.542
2374.799,0.983,-0.109,-0.028,0.148,75,73,85,82,27,0,76,44,0,0.000,0,0,0.360,2.412,0.360,0.000,0.000,0.005,-0.018,1.001,0.216,-2.402,-0.274,0.000,0.000,0.000,0.000,0,0,0,0,7,255,0,250,0,0,-11.923,-4.993,-16.558,-11.923,-4.993,-16.558
2379.799,0.983,-0.107,-0.028,0.148,53,95,57,47,33,16,29,17,0,0.000,0,0,0.240,2.368,0.240,0.000,0.000,0.005,-0.017,1.002,0.218,-2.358,-0.274,0.000,0.000,0.000,0.000,0,0,0,0,7,255,0,250,0,0,-11.717,-4.917,-16.574,-11.717,-4.917,-16.574
2384.799,0.983,-0.105,-0.027,0.148,61,85,91,39,30,2,69,19,0,0.000,0,0,0.134,2.328,0.120,0.060,0.000,0.005,-0.019,1.005,0.218,-2.318,-0.254,0.000,0.000,0.000,0.000,0,0,0,0,7,255,0,250,0,0,-11.515,-4.842,-16.590,-11.515,-4.842,-16.590
2389.799,0.983,-0.103,-0.027,0.148,89,69,86,60,26,5,51,55,0,0.000,0,0,0.224,2.316,0.180,0.120,0.060,0.004,-0.019,1.004,0.210,-2.306,-0.226,0.000,0.000,0.000,0.000,0,0,0,0,7,255,0,250,0,0,-11.315,-4.769,-16.604,-11.315,-4.769,-16.604
2394.801,0.983,-0.102,-0.026,0.148,79,88,53,31,41,0,54,21,0,0.000,0,0,0.365,2.277,0.360,0.060,0.000,0.004,-0.019,1.000,0.204,-2.268,-0.226,0.000,0.000,0.000,0.000,0,0,0,0,7,255,0,250,0,0,-11.117,-4.697,-16.619,-11.117,-4.697,-16.619
2399.799,0.984,-0.100,-0.026,0.148,75,81,88,60,23,0,41,54,0,0.000,0,0,0.360,2.229,0.360,0.000,0.000,0.004,-0.017,1.002,0.200,-2.220,-0.226,0.000,0.000,0.000,0.000,0,0,0,0,7,255,0,250,0,0,-10.924,-4.625,-16.633,-10.924,-4.625,-16.633
2404.799,0.984,-0.098,-0.026,0.148,74,57,77,57,10,0,43,46,0,0.000,0,0,0.190,2.179,0.180,0.060,0.000,0.005,-0.018,1.004,0.200,-2.170,-0.224,0.000,0.000,0.000,0.000,0,0,0,0,7,255,0,250,0,0,-10.734,-4.554,-16.646,-10.734,-4.554,-16.646
2409.799,0.984,-0.097,-0.025,0.148,46,60,57,41,35,3,75,13,0,0.000,0,0,0.190,2.163,0.180,0.060,0.000,0.005,-0.020,1.005,0.200,-2.154,-0.200,0.000,0.000,0.000,0.000,0,0,0,0,7,255,0,250,0,0,-10.546,-4.485,-16.659,-10.546,-4.485,-16.659
2414.799,0.984,-0.095,-0.025,0.148,99,105,67,59,9,16,29,54,0,0.000,0,0,0.255,2.153,0.240,0.060,0.060,0.004,-0.019,1.003,0.200,-2.144,-0.198,0.000,0.000,0.000,0.000,0,0,0,0,7,255,0,250,0,0,-10.361,-4.416,-16.672,-10.361,-4.416,-16.672
2419.799,0.984,-0.093,-0.025,0.148,89,93,54,73,19,0,48,51,0,0.000,0,0,0.306,2.105,0.300,0.000,0.060,0.004,-0.018,1.002,0.192,-2.096,-0.198,0.000,0.000,0.000,0.000,0,0,0,0,7,255,0,250,0,0,-10.179,-4.349,-16.684,-10.179,-4.349,-16.684
2424.799,0.984,-0.092,-0.024,0.148,57,77,83,73,21,0,45,43,0,0.000,0,0,0.199,2.061,0.180,0.060,0.060,0.005,-0.018,1.002,0.192,-2.052,-0.198,0.000,0.000,0.000,0.000,0,0,0,0,7,255,0,250,0,0,-9.999,-4.281,-16.696,-9.999,-4.281,-16.696
2429.799,0.985,-0.090,-0.024,0.148,47,83,71,42,45,0,83,10,0,0.000,0,0,0.216,2.027,0.180,0.120,0.000,0.006,-0.018,1.003,0.196,-2.018,-0.190,0.000,0.000,0.000,0.000,0,0,0,0,7,255,0,250,0,0,-9.824,-4.214,-16.708,-9.824,-4.214,-16.708
2434.801,0.985,-0.088,-0.023,0.148,81,85,59,61,13,0,39,40,0,0.000,0,0,0.323,2.008,0.300,0.120,0.000,0.004,-0.020,1.003,0.196,-1.998,-0.172,0.000,0.000,0.000,0.000,0,0,0,0,7,255,0,250,0,0,-9.649,-4.150,-16.719,-9.649,-4.150,-16.719
2439.799,0.985,-0.087,-0.023,0.148,89,68,72,71,22,0,69,40,0,0.000,0,0,0.300,1.986,0.300,0.000,0.000,0.003,-0.016,1.002,0.182,-1.978,-0.166,0.000,0.000,0.000,0.000,0,0,0,0,7,255,0,250,0,0,-9.480,-4.086,-16.730,-9.480,-4.086,-16.730
2444.799,0.985,-0.085,-0.023,0.148,71,85,76,69,21,0,33,41,0,0.000,0,0,0.360,1.917,0.360,0.000,0.000,0.004,-0.018,1.002,0.182,-1.908,-0.164,0.000,0.000,0.000,0.000,0,0,0,0,7,255,0,250,0,0,-9.312,-4.023,-16.740,-9.312,-4.023,-16.740
2449.799,0.985,-0.084,-0.022,0.148,79,80,60,63,22,7,51,57,0,0.000,0,0,0.306,1.907,0.300,0.060,0.000,0.005,-0.017,1.003,0.182,-1.898,-0.162,0.000,0.000,0.000,0.000,0,0,0,0,7,255,0,250,0,0,-9.147,-3.960,-16.751,-9.147,-3.960,-16.751
2454.799,0.985,-0.082,-0.022,0.148,42,61,103,57,27,0,69,45,0,0.000,0,0,0.247,1.873,0.240,0.060,0.000,0.004,-0.018,1.002,0.182,-1.864,-0.150,0.000,0.000,0.000,0.000,0,0,0,0,7,255,0,250,0,0,-8.984,-3.899,-16.760,-8.984,-3.899,-16.760
2459.799,0.985,-0.081,-0.022,0.148,43,64,59,43,50,1,63,24,0,0.000,0,0,0.247,1.846,0.240,0.060,0.000,0.004,-0.018,1.002,0.176,-1.838,-0.148,0.000,0.000,0.000,0.000,0,0,0,0,7,255,0,250,0,0,-8.823,-3.839,-16.770,-8.823,-3.839,-16.770
2464.799,0.986,-0.079,-0.022,0.148,71,87,53,30,0,0,31,12,0,0.000,0,0,0.180,1.818,0.180,0.000,0.000,0.004,-0.019,1.002,0.174,-1.810,-0.148,0.000,0.000,0.000,0.000,0,0,0,0,7,255,0,250,0,0,-8.665,-3.779,-16.779,-8.665,-3.779,-16.779
2469.799,0.986,-0.078,-0.021,0.148,59,100,64,37,33,11,59,25,0,0.000,0,0,0.247,1.801,0.240,0.060,0.000,0.005,-0.018,1.002,0.176,-1.792,-0.140,0.000,0.000,0.000,0.000,0,0,0,0,7,255,0,250,0,0,-8.510,-3.720,-16.788,-8.510,-3.720,-16.788
2474.799,0.986,-0.077,-0.021,0.148,77,77,59,75,9,0,38,39,0,0.000,0,0,0.329,1.760,0.300,0.120,-0.060,0.003,-0.017,1.003,0.172,-1.752,-0.134,0.000,0.000,0.000,0.000,0,0,0,0,7,255,0,250,0,0,-8.358,-3.663,-16.797,-8.358,-3.663,-16.797
2479.799,0.986,-0.075,-0.021,0.148,53,61,85,75,20,1,75,44,0,0.000,0,0,0.268,1.724,0.240,0.120,0.000,0.004,-0.018,1.002,0.170,-1.716,-0.124,0.000,0.000,0.000,0.000,0,0,0,0,7,255,0,250,0,0,-8.208,-3.605,-16.805,-8.208,-3.605,-16.805
2484.799,0.986,-0.074,-0.020,0.148,56,65,80,59,19,0,79,30,0,0.000,0,0,0.255,1.704,0.240,0.060,0.060,0.004,-0.018,1.001,0.168,-1.696,-0.124,0.000,0.000,0.000,0.000,0,0,0,0,7,255,0,250,0,0,-8.059,-3.549,-16.813,-8.059,-3.549,-16.813
2489.799,0.986,-0.073,-0.020,0.148,79,93,71,71,16,0,36,33,0,0.000,0,0,0.306,1.676,0.300,0.060,0.000,0.004,-0.020,1.002,0.168,-1.668,-0.124,0.000,0.000,0.000,0.000,0,0,0,0,7,255,0,250,0,0,-7.912,-3.493,-16.821,-7.912,-3.493,-16.821
2494.801,0.986,-0.071,-0.020,0.148,78,85,59,71,0,0,43,71,0,0.000,0,0,0.216,1.668,0.180,0.120,0.000,0.005,-0.019,1.003,0.166,-1.660,-0.116,0.000,0.000,0.000,0.000,0,0,0,0,7,255,0,250,0,0,-7.768,-3.438,-16.829,-7.768,-3.438,-16.829
2499.799,0.986,-0.070,-0.019,0.148,77,105,57,60,43,0,42,18,0,0.000,0,0,0.300,1.636,0.300,0.000,0.000,0.004,-0.019,1.003,0.160,-1.628,-0.102,0.000,0.000,0.000,0.000,0,0,0,0,7,255,0,250,0,0,-7.627,-3.384,-16.836,-7.627,-3.384,-16.836
2504.799,0.986,-0.069,-0.019,0.148,51,61,78,39,22,0,76,39,0,0.000,0,0,0.255,1.608,0.240,0.060,0.060,0.005,-0.019,1.002,0.162,-1.600,-0.102,0.000,0.000,0.000,0.000,0,0,0,0,7,255,0,250,0,0,-7.487,-3.330,-16.843,-7.487,-3.330,-16.843
2509.799,0.987,-0.068,-0.019,0.148,83,102,45,60,63,0,47,31,0,0.000,0,0,0.255,1.584,0.240,0.060,0.060,0.004,-0.019,1.001,0.160,-1.576,-0.102,0.000,0.000,0.000,0.000,0,0,0,0,7,255,0,250,0,0,-7.349,-3.278,-16.850,-7.349,-3.278,-16.850
2514.799,0.987,-0.066,-0.019,0.148,77,88,53,41,30,0,77,20,0,0.000,0,0,0.306,1.556,0.300,0.060,0.000,0.004,-0.019,1.002,0.154,-1.548,-0.102,0.000,0.000,0.000,0.000,0,0,0,0,7,255,0,250,0,0,-7.214,-3.226,-16.856,-7.214,-3.226,-16.856
2519.799,0.987,-0.065,-0.018,0.148,53,74,89,51,30,1,73,31,0,0.000,0,0,0.190,1.538,0.180,0.000,0.060,0.004,-0.019,1.003,0.154,-1.530,-0.096,0.000,0.000,0.000,0.000,0,0,0,0,7,255,0,250,0,0,-7.081,-3.175,-16.863,-7.081,-3.175,-16.863
2524.799,0.987,-0.064,-0.018,0.148,53,71,77,43,18,0,43,25,0,0.000,0,0,0.199,1.510,0.180,0.060,0.060,0.005,-0.019,1.002,0.154,-1.502,-0.088,0.000,0.000,0.000,0.000,0,0,0,0,7,255,0,250,0,0,-6.949,-3.124,-16.869,-6.949,-3.124,-16.869
2529.799,0.987,-0.063,-0.018,0.148,73,75,85,67,20,0,63,51,0,0.000,0,0,0.300,1.492,0.300,0.000,0.000,0.005,-0.020,1.002,0.154,-1.484,-0.088,0.000,0.000,0.000,0.000,0,0,0,0,7,255,0,250,0,0,-6.819,-3.074,-16.875,-6.819,-3.074,-16.875
2534.801,0.987,-0.062,-0.017,0.148,83,94,57,40,30,0,62,9,0,0.000,0,0,0.306,1.472,0.300,0.000,0.060,0.004,-0.019,1.003,0.152,-1.464,-0.088,0.000,0.000,0.000,0.000,0,0,0,0,7,255,0,250,0,0,-6.692,-3.025,-16.881,-6.692,-3.025,-16.881
2539.799,0.987,-0.060,-0.017,0.148,59,75,81,57,41,7,71,57,0,0.000,0,0,0.312,1.440,0.300,0.060,-0.060,0.005,-0.018,1.002,0.152,-1.432,-0.076,0.000,0.000,0.000,0.000,0,0,0,0,7,255,0,250,0,0,-6.568,-2.976,-16.887,-6.568,-2.976,-16.887
2544.799,0.987,-0.059,-0.017,0.148,72,60,57,63,10,0,30,41,0,0.000,0,0,0.255,1.414,0.240,0.060,-0.060,0.004,-0.018,1.002,0.148,-1.406,-0.076,0.000,0.000,0.000,0.000,0,0,0,0,7,255,0,250,0,0,-6.445,-2.929,-16.892,-6.445,-2.929,-16.892
2549.799,0.987,-0.058,-0.017,0.148,82,115,59,62,33,0,43,26,0,0.000,0,0,0.255,1.388,0.240,0.060,0.060,0.005,-0.019,1.002,0.148,-1.380,-0.076,0.000,0.000,0.000,0.000,0,0,0,0,7,255,0,250,0,0,-6.324,-2.881,-16.897,-6.324,-2.881,-16.897
2554.799,0.987,-0.057,-0.016,0.148,77,102,58,43,0,3,31,19,0,0.000,0,0,0.306,1.372,0.300,0.060,0.000,0.004,-0.018,1.001,0.146,-1.364,-0.076,0.000,0.000,0.000,0.000,0,0,0,0,7,255,0,250,0,0,-6.205,-2.835,-16.902,-6.205,-2.835,-16.902
2559.799,0.987,-0.056,-0.016,0.148,86,103,76,64,21,0,40,48,0,0.000,0,0,0.247,1.340,0.240,0.000,0.060,0.005,-0.020,1.003,0.142,-1.332,-0.076,0.000,0.000,0.000,0.000,0,0,0,0,7,255,0,250,0,0,-6.087,-2.789,-16.907,-6.087,-2.789,-16.907
2564.800,0.987,-0.055,-0.016,0.148,81,105,69,47,42,0,58,25,0,0.000,0,0,0.240,1.338,0.240,0.000,0.000,0.005,-0.018,1.003,0.142,-1.330,-0.056,0.000,0.000,0.000,0.000,0,0,0,0,7,255,0,250,0,0,-5.973,-2.744,-16.912,-5.973,-2.744,-16.912
2569.799,0.987,-0.054,-0.016,0.148,87,103,47,75,13,0,41,11,0,0.000,0,0,0.255,1.306,0.240,0.060,0.060,0.004,-0.018,1.001,0.142,-1.298,-0.056,0.000,0.000,0.000,0.000,0,0,0,0,7,255,0,250,0,0,-5.859,-2.700,-16.917,-5.859,-2.700,-16.917
2574.799,0.987,-0.053,-0.016,0.148,75,61,63,77,20,0,33,31,0,0.000,0,0,0.306,1.282,0.300,0.060,0.000,0.005,-0.018,1.003,0.142,-1.274,-0.056,0.000,0.000,0.000,0.000,0,0,0,0,7,255,0,250,0,0,-5.748,-2.656,-16.921,-5.748,-2.656,-16.921
2579.799,0.987,-0.052,-0.015,0.148,64,57,83,49,25,5,57,51,0,0.000,0,0,0.323,1.260,0.300,0.120,0.000,0.005,-0.019,1.003,0.138,-1.252,-0.046,0.000,0.000,0.000,0.000,0,0,0,0,7,255,0,250,0,0,-5.638,-2.612,-16.926,-5.638,-2.612,-16.926
2584.799,0.988,-0.051,-0.015,0.148,73,76,59,64,15,0,56,43,0,0.000,0,0,0.247,1.253,0.240,0.060,0.000,0.005,-0.019,1.003,0.136,-1.246,-0.046,0.000,0.000,0.000,0.000,0,0,0,0,7,255,0,250,0,0,-5.530,-2.570,-16.930,-5.530,-2.570,-16.930
2589.799,0.988,-0.050,-0.015,0.148,83,97,55,69,12,0,43,43,0,0.000,0,0,0.247,1.230,0.240,0.060,0.000,0.004,-0.020,1.003,0.136,-1.222,-0.044,0.000,0.000,0.000,0.000,0,0,0,0,7,255,0,250,0,0,-5.423,-2.528,-16.934,-5.423,-2.528,-16.934
