t_ms,L_q0,L_q1,L_q2,L_q3,L_heel1,L_mid1,L_fore1,L_heel2,L_fore3,L_mid2,L_fore4,L_fore2,L_cadence,L_speed,L_steps,L_zupt,L_gyroNorm,L_accH,L_gyro_x,L_gyro_y,L_gyro_z,L_acc_x,L_acc_y,L_acc_z,L_nav_ax,L_nav_ay,L_nav_az,L_stepVel,L_stepVelj,L_stepDispRaw,L_stepDispZUPT,L_gaitEvent,L_motorMode,L_motorActive,L_motorAlignment,L_motorRegionMask,L_motorAmplitude,L_motorIntervalMs,L_motorDurationMs,L_motorPhaseMs,L_motorCycleMs,L_roll,L_pitch,L_yaw,L_relativeRoll,L_relativePitch,L_relativeYaw
44774.816,1.000,0.010,0.001,0.013,47,73,93,52,25,0,73,45,0,0.000,0,0,0.075,0.000,0.020,-0.060,-0.040,0.004,-0.019,1.002,0.000,0.000,0.004,0.000,0.000,0.000,0.000,0,0,0,0,7,255,0,250,0,0,1.156,0.107,-1.485,1.156,0.107,-1.485
44779.816,1.000,0.010,0.001,0.013,59,61,93,67,30,0,73,47,0,0.000,0,0,0.075,0.000,-0.040,0.060,0.020,0.002,-0.020,1.000,0.000,0.000,-0.008,0.000,0.000,0.000,0.000,0,0,0,0,7,255,0,250,0,0,1.156,0.107,-1.485,1.156,0.107,-1.485
44784.816,1.000,0.010,0.001,0.013,52,69,90,53,29,0,70,52,0,0.000,0,0,0.108,0.011,0.080,-0.060,-0.040,0.004,-0.020,1.003,0.010,0.004,-0.008,0.000,0.000,0.000,0.000,0,0,0,0,7,255,0,250,0,0,1.156,0.107,-1.485,1.156,0.107,-1.485
44789.816,1.000,0.010,0.001,0.013,67,99,61,53,45,7,61,22,0,0.000,0,0,0.128,0.010,0.080,-0.060,0.080,0.004,-0.021,1.003,0.010,0.000,-0.002,0.000,0.000,0.000,0.000,0,0,0,0,7,255,0,250,0,0,1.156,0.107,-1.485,1.156,0.107,-1.485
44794.817,1.000,0.010,0.001,0.013,51,63,80,40,46,12,75,37,0,0.000,0,0,0.082,0.011,-0.040,0.060,-0.040,0.002,-0.021,1.005,0.010,-0.004,0.004,0.000,0.000,0.000,0.000,0,0,0,0,7,255,0,250,0,0,1.156,0.107,-1.485,1.156,0.107,-1.485
44799.816,1.000,0.010,0.001,0.013,61,97,86,51,43,37,68,24,0,0.000,0,0,0.066,0.011,0.020,-0.060,0.020,0.001,-0.021,1.000,-0.010,-0.004,0.004,0.000,0.000,0.000,0.000,0,0,0,0,7,255,0,250,0,0,1.156,0.107,-1.485,1.156,0.107,-1.485
44804.816,1.000,0.010,0.001,0.013,59,69,93,76,21,0,43,53,0,0.000,0,0,0.141,0.011,0.140,0.000,0.020,0.005,-0.020,1.001,-0.010,-0.004,-0.020,0.000,0.000,0.000,0.000,0,0,0,0,7,255,0,250,0,0,1.156,0.107,-1.485,1.156,0.107,-1.485
44809.816,1.000,0.010,0.001,0.013,23,97,62,53,55,18,63,19,0,0.000,0,0,0.075,0.006,-0.040,0.060,0.020,0.003,-0.019,1.004,-0.004,0.004,-0.020,0.000,0.000,0.000,0.000,0,0,0,0,7,255,0,250,0,0,1.156,0.107,-1.485,1.156,0.107,-1.485
44814.817,1.000,0.010,0.001,0.013,53,69,81,39,33,0,72,41,0,0.000,0,0,0.045,0.006,-0.040,0.000,0.020,0.002,-0.021,1.005,-0.004,0.004,0.008,0.000,0.000,0.000,0.000,0,0,0,0,7,255,0,250,0,0,1.156,0.107,-1.485,1.156,0.107,-1.485
44819.816,1.000,0.010,0.001,0.013,79,98,68,71,28,0,44,51,0,0.000,0,0,0.102,0.006,0.080,-0.060,0.020,0.005,-0.021,1.004,-0.004,-0.004,0.012,0.000,0.000,0.000,0.000,0,0,0,0,7,255,0,250,0,0,1.156,0.107,-1.485,1.156,0.107,-1.485
44824.816,1.000,0.010,0.001,0.013,99,96,73,69,19,0,47,53,0,0.000,0,0,0.141,0.004,0.140,0.000,0.020,0.003,-0.019,1.002,0.000,-0.004,0.012,0.000,0.000,0.000,0.000,0,0,0,0,7,255,0,250,0,0,1.156,0.107,-1.485,1.156,0.107,-1.485
44829.816,1.000,0.010,0.001,0.013,61,107,73,53,49,8,69,23,0,0.000,0,0,0.063,0.010,-0.060,0.000,0.020,0.003,-0.018,1.001,0.000,0.010,-0.012,0.000,0.000,0.000,0.000,0,0,0,0,7,255,0,250,0,0,1.156,0.107,-1.485,1.156,0.107,-1.485
44834.816,1.000,0.010,0.001,0.013,71,71,103,68,24,0,43,39,0,0.000,0,0,0.122,0.010,-0.120,0.000,0.020,0.004,-0.021,1.003,0.000,0.010,-0.012,0.000,0.000,0.000,0.000,0,0,0,0,7,255,0,250,0,0,1.156,0.107,-1.485,1.156,0.107,-1.485
44839.816,1.000,0.010,0.001,0.013,78,71,84,57,25,0,53,53,0,0.000,0,0,0.108,0.000,0.080,0.060,-0.040,0.003,-0.020,1.005,0.000,0.000,-0.002,0.000,0.000,0.000,0.000,0,0,0,0,7,255,0,250,0,0,1.156,0.107,-1.485,1.156,0.107,-1.485
44844.816,1.000,0.010,0.001,0.013,58,70,91,59,27,0,72,53,0,0.000,0,0,0.066,0.004,0.020,0.060,0.020,0.004,-0.020,1.003,0.004,0.000,0.002,0.000,0.000,0.000,0.000,0,0,0,0,7,255,0,250,0,0,1.156,0.107,-1.485,1.156,0.107,-1.485
44849.816,1.000,0.010,0.001,0.013,94,100,64,84,37,0,43,52,0,0.000,0,0,0.094,0.004,-0.060,-0.060,-0.040,0.004,-0.021,1.002,0.004,0.000,0.002,0.000,0.000,0.000,0.000,0,0,0,0,7,255,0,250,0,0,1.156,0.107,-1.485,1.156,0.107,-1.485
44854.818,1.000,0.010,0.001,0.013,57,35,92,41,25,7,73,43,0,0.000,0,0,0.075,0.006,-0.040,0.060,0.020,0.003,-0.021,1.003,0.004,-0.004,-0.002,0.000,0.000,0.000,0.000,0,0,0,0,7,255,0,250,0,0,1.156,0.107,-1.485,1.156,0.107,-1.485
44859.816,1.000,0.010,0.001,0.013,61,93,55,33,43,1,59,18,0,0.000,0,0,0.141,0.004,0.140,0.000,0.020,0.003,-0.021,1.003,0.000,-0.004,-0.002,0.000,0.000,0.000,0.000,0,0,0,0,7,255,0,250,0,0,1.156,0.107,-1.485,1.156,0.107,-1.485
44864.816,1.000,0.010,0.001,0.013,83,93,61,51,43,3,59,18,0,0.000,0,0,0.082,0.004,0.080,0.000,0.020,0.003,-0.018,1.004,0.000,-0.004,-0.002,0.000,0.000,0.000,0.000,0,0,0,0,7,255,0,250,0,0,1.156,0.107,-1.485,1.156,0.107,-1.485
44869.816,1.000,0.010,0.001,0.013,50,69,67,53,45,3,45,24,0,0.000,0,0,0.063,0.004,-0.060,0.000,0.020,0.003,-0.020,1.002,0.000,0.004,-0.002,0.000,0.000,0.000,0.000,0,0,0,0,7,255,0,250,0,0,1.156,0.107,-1.485,1.156,0.107,-1.485
44874.816,1.000,0.010,0.001,0.013,77,71,55,71,24,0,35,45,0,0.000,0,0,0.122,0.004,-0.120,0.000,0.020,0.003,-0.021,1.003,0.000,0.004,0.004,0.000,0.000,0.000,0.000,0,0,0,0,7,255,0,250,0,0,1.156,0.107,-1.485,1.156,0.107,-1.485
44879.816,1.000,0.010,0.001,0.013,59,95,56,42,39,3,59,23,0,0.000,0,0,0.028,0.004,0.020,0.000,0.020,0.004,-0.021,1.004,0.000,-0.004,0.004,0.000,0.000,0.000,0.000,0,0,0,0,7,255,0,250,0,0,1.156,0.107,-1.485,1.156,0.107,-1.485
44884.816,1.000,0.010,0.001,0.013,87,93,72,72,38,3,62,27,0,0.000,0,0,0.102,0.006,0.080,0.060,0.020,0.004,-0.020,1.002,0.004,-0.004,0.004,0.000,0.000,0.000,0.000,0,0,0,0,7,255,0,250,0,0,1.156,0.107,-1.485,1.156,0.107,-1.485
44889.817,1.000,0.010,0.001,0.013,61,75,89,45,51,11,69,28,0,0.000,0,0,0.089,0.004,0.080,0.000,-0.040,0.003,-0.020,1.003,0.004,0.000,0.002,0.000,0.000,0.000,0.000,0,0,0,0,7,255,0,250,0,0,1.156,0.107,-1.485,1.156,0.107,-1.485
44894.816,1.000,0.010,0.001,0.013,89,63,59,71,21,0,41,43,0,0.000,0,0,0.063,0.010,-0.060,0.000,0.020,0.004,-0.021,1.003,0.010,0.000,-0.002,0.000,0.000,0.000,0.000,0,0,0,0,7,255,0,250,0,0,1.156,0.107,-1.485,1.156,0.107,-1.485
44899.816,1.000,0.010,0.001,0.013,87,93,62,35,35,3,41,53,0,0.000,0,0,0.066,0.006,0.020,0.060,0.020,0.002,-0.020,1.004,-0.006,0.000,0.002,0.000,0.000,0.000,0.000,0,0,0,0,7,255,0,250,0,0,1.156,0.107,-1.485,1.156,0.107,-1.485
44904.816,1.000,0.010,0.001,0.013,85,93,59,70,25,0,39,44,0,0.000,0,0,0.082,0.010,0.020,0.000,0.080,0.002,-0.020,1.004,-0.010,0.000,0.008,0.000,0.000,0.000,0.000,0,0,0,0,7,255,0,250,0,0,1.156,0.107,-1.485,1.156,0.107,-1.485
44909.816,1.000,0.010,0.001,0.013,93,93,57,54,45,7,49,20,0,0.000,0,0,0.028,0.012,0.020,0.000,0.020,0.003,-0.019,1.004,-0.010,0.006,0.008,0.000,0.000,0.000,0.000,0,0,0,0,7,255,0,250,0,0,1.156,0.107,-1.485,1.156,0.107,-1.485
44914.817,1.000,0.010,0.001,0.013,76,91,57,43,45,5,53,17,0,0.000,0,0,0.028,0.011,0.020,0.000,0.020,0.003,-0.019,1.003,-0.004,0.010,0.008,0.000,0.000,0.000,0.000,0,0,0,0,7,255,0,250,0,0,1.156,0.107,-1.485,1.156,0.107,-1.485
44919.816,1.000,0.010,0.001,0.013,87,81,85,75,24,0,48,53,0,0.000,0,0,0.028,0.010,0.020,0.000,0.020,0.004,-0.021,1.003,0.000,0.010,-0.002,0.000,0.000,0.000,0.000,0,0,0,0,7,255,0,250,0,0,1.156,0.107,-1.485,1.156,0.107,-1.485
44924.816,1.000,0.010,0.001,0.013,83,93,52,73,20,2,41,43,0,0.000,0,0,0.075,0.011,0.020,-0.060,-0.040,0.004,-0.019,1.004,0.004,0.010,-0.002,0.000,0.000,0.000,0.000,0,0,0,0,7,255,0,250,0,0,1.156,0.107,-1.485,1.156,0.107,-1.485
44929.816,1.000,0.010,0.001,0.013,57,71,97,55,33,20,85,40,0,0.000,0,0,0.028,0.007,0.020,0.000,0.020,0.004,-0.021,1.004,0.004,-0.006,0.008,0.000,0.000,0.000,0.000,0,0,0,0,7,255,0,250,0,0,1.156,0.107,-1.485,1.156,0.107,-1.485
44934.816,1.000,0.010,0.001,0.013,83,75,58,67,17,0,37,45,0,0.000,0,0,0.082,0.007,0.080,0.000,0.020,0.003,-0.021,1.001,0.004,-0.006,0.008,0.000,0.000,0.000,0.000,0,0,0,0,7,255,0,250,0,0,1.156,0.107,-1.485,1.156,0.107,-1.485
44939.816,1.000,0.010,0.001,0.013,93,99,59,75,22,0,40,45,0,0.000,0,0,0.082,0.007,0.080,0.000,0.020,0.003,-0.020,1.002,-0.004,-0.006,-0.006,0.000,0.000,0.000,0.000,0,0,0,0,7,255,0,250,0,0,1.156,0.107,-1.485,1.156,0.107,-1.485
44944.816,1.000,0.010,0.001,0.013,82,97,54,51,39,8,41,21,0,0.000,0,0,0.028,0.004,0.020,0.000,0.020,0.003,-0.020,1.002,-0.004,0.000,-0.006,0.000,0.000,0.000,0.000,0,0,0,0,7,255,0,250,0,0,1.156,0.107,-1.485,1.156,0.107,-1.485
44949.816,1.000,0.010,0.001,0.013,83,79,91,71,36,1,75,48,0,0.000,0,0,0.045,0.006,0.020,0.000,-0.040,0.003,-0.020,1.005,-0.004,0.004,-0.006,0.000,0.000,0.000,0.000,0,0,0,0,7,255,0,250,0,0,1.156,0.107,-1.485,1.156,0.107,-1.485
44954.817,1.000,0.010,0.001,0.013,77,98,53,71,18,0,40,35,0,0.000,0,0,0.028,0.004,0.020,0.000,0.020,0.004,-0.021,1.004,0.000,0.004,0.008,0.000,0.000,0.000,0.000,0,0,0,0,7,255,0,250,0,0,1.156,0.107,-1.485,1.156,0.107,-1.485
44959.816,1.000,0.010,0.001,0.013,73,91,57,71,41,0,42,25,0,0.000,0,0,0.082,0.004,0.080,0.000,0.020,0.003,-0.020,1.002,0.000,0.004,0.008,0.000,0.000,0.000,0.000,0,0,0,0,7,255,0,250,0,0,1.156,0.107,-1.485,1.156,0.107,-1.485
44964.816,1.000,0.010,0.001,0.013,77,71,59,77,31,0,47,49,0,0.000,0,0,0.108,0.004,0.080,0.060,-0.040,0.004,-0.020,1.002,0.004,0.000,-0.012,0.000,0.000,0.000,0.000,0,0,0,0,7,255,0,250,0,0,1.156,0.107,-1.485,1.156,0.107,-1.485
44969.816,1.000,0.010,0.001,0.013,55,76,64,55,55,22,79,23,0,0.000,0,0,0.066,0.004,0.020,-0.060,0.020,0.002,-0.020,1.003,0.000,0.004,-0.012,0.000,0.000,0.000,0.000,0,0,0,0,7,255,0,250,0,0,1.156,0.107,-1.485,1.156,0.107,-1.485
44974.816,1.000,0.010,0.001,0.013,77,67,61,73,16,0,35,48,0,0.000,0,0,0.045,0.004,0.020,0.000,-0.040,0.003,-0.020,1.003,-0.004,0.000,-0.002,0.000,0.000,0.000,0.000,0,0,0,0,7,255,0,250,0,0,1.156,0.107,-1.485,1.156,0.107,-1.485
44979.816,1.000,0.010,0.001,0.013,53,99,59,45,53,9,61,14,0,0.000,0,0,0.063,0.004,-0.060,0.000,0.020,0.004,-0.021,1.004,-0.004,0.000,0.002,0.000,0.000,0.000,0.000,0,0,0,0,7,255,0,250,0,0,1.156,0.107,-1.485,1.156,0.107,-1.485
44984.816,1.000,0.010,0.001,0.013,56,62,91,63,24,0,55,53,0,0.000,0,0,0.028,0.004,0.020,0.000,0.020,0.003,-0.021,1.003,0.000,-0.004,0.002,0.000,0.000,0.000,0.000,0,0,0,0,7,255,0,250,0,0,1.156,0.107,-1.485,1.156,0.107,-1.485
44989.816,1.000,0.010,0.001,0.013,53,69,61,56,54,7,71,23,0,0.000,0,0,0.082,0.011,0.080,0.000,0.020,0.004,-0.020,1.003,0.010,-0.004,0.002,0.000,0.000,0.000,0.000,0,0,0,0,7,255,0,250,0,0,1.156,0.107,-1.485,1.156,0.107,-1.485
44994.817,1.000,0.010,0.001,0.013,87,72,87,62,29,0,59,55,0,0.000,0,0,0.113,0.006,0.080,0.000,0.080,0.004,-0.020,1.003,0.004,0.004,0.002,0.000,0.000,0.000,0.000,0,0,0,0,7,255,0,250,0,0,1.156,0.107,-1.485,1.156,0.107,-1.485
44999.816,1.000,0.010,0.001,0.013,59,99,52,40,41,5,58,16,0,0.000,0,0,0.020,0.006,0.000,0.000,0.020,0.004,-0.020,1.003,0.004,0.004,0.002,0.000,0.000,0.000,0.000,0,0,0,0,7,255,0,250,0,0,1.156,0.107,-1.485,1.156,0.107,-1.485
45004.816,1.000,0.010,0.001,0.013,56,74,88,73,23,0,45,57,0,0.000,0,0,0.040,0.006,0.000,0.000,-0.040,0.003,-0.019,1.003,0.004,0.004,0.002,0.000,0.000,0.000,0.000,0,0,0,0,7,255,0,250,0,0,1.156,0.107,-1.485,1.156,0.107,-1.485
45009.817,1.000,0.010,0.001,0.013,59,76,101,83,45,17,75,44,0,0.000,0,0,0.063,0.000,-0.060,0.000,0.020,0.003,-0.021,1.003,0.000,0.000,-0.002,0.000,0.000,0.000,0.000,0,0,0,0,7,255,0,250,0,0,1.156,0.107,-1.485,1.156,0.107,-1.485
45014.817,1.000,0.010,0.001,0.013,83,92,59,70,35,0,45,23,0,0.000,0,0,0.082,0.006,0.080,0.000,0.020,0.003,-0.021,1.003,0.000,-0.006,-0.002,0.000,0.000,0.000,0.000,0,0,0,0,7,255,0,250,0,0,1.156,0.107,-1.485,1.156,0.107,-1.485
45019.816,1.000,0.010,0.001,0.013,84,98,57,47,38,0,37,28,0,0.000,0,0,0.020,0.008,0.000,0.000,0.020,0.003,-0.020,1.003,-0.006,-0.006,-0.002,0.000,0.000,0.000,0.000,0,0,0,0,7,255,0,250,0,0,1.156,0.107,-1.485,1.156,0.107,-1.485
45024.816,1.000,0.010,0.001,0.013,85,79,59,81,21,3,71,51,0,0.000,0,0,0.082,0.000,0.080,0.000,0.020,0.003,-0.020,1.003,0.000,0.000,-0.002,0.000,0.000,0.000,0.000,0,0,0,0,7,255,0,250,0,0,1.156,0.107,-1.485,1.156,0.107,-1.485
45029.816,1.000,0.010,0.001,0.013,65,81,97,61,43,13,85,50,0,0.000,0,0,0.063,0.000,-0.060,0.000,0.020,0.003,-0.021,1.003,0.000,0.000,-0.002,0.000,0.000,0.000,0.000,0,0,0,0,7,255,0,250,0,0,1.156,0.107,-1.485,1.156,0.107,-1.485
45034.818,1.000,0.010,0.001,0.013,85,89,52,69,30,0,53,27,0,0.000,0,0,0.063,0.006,0.000,-0.060,0.020,0.003,-0.021,1.003,0.000,-0.006,-0.002,0.000,0.000,0.000,0.000,0,0,0,0,7,255,0,250,0,0,1.156,0.107,-1.485,1.156,0.107,-1.485
45039.816,1.000,0.010,0.001,0.013,75,75,85,73,24,0,45,46,0,0.000,0,0,0.089,0.006,0.080,0.000,-0.040,0.003,-0.019,1.004,0.000,-0.006,-0.002,0.000,0.000,0.000,0.000,0,0,0,0,7,255,0,250,0,0,1.156,0.107,-1.485,1.156,0.107,-1.485
45044.816,1.000,0.010,0.001,0.013,84,75,61,72,33,0,21,46,0,0.000,0,0,0.089,0.004,0.080,0.000,-0.040,0.004,-0.020,1.003,0.000,0.004,-0.002,0.000,0.000,0.000,0.000,0,0,0,0,7,255,0,250,0,0,1.156,0.107,-1.485,1.156,0.107,-1.485
45049.816,1.000,0.010,0.001,0.013,64,77,103,80,41,13,75,53,0,0.000,0,0,0.020,0.011,0.000,0.000,0.020,0.002,-0.019,1.003,-0.004,0.010,0.002,0.000,0.000,0.000,0.000,0,0,0,0,7,255,0,250,0,0,1.156,0.107,-1.485,1.156,0.107,-1.485
45054.817,1.000,0.010,0.001,0.013,83,99,57,40,43,4,55,17,0,0.000,0,0,0.072,0.011,-0.060,0.000,-0.040,0.002,-0.021,1.002,-0.010,0.004,-0.002,0.000,0.000,0.000,0.000,0,0,0,0,7,255,0,250,0,0,1.156,0.107,-1.485,1.156,0.107,-1.485
45059.816,1.000,0.010,0.001,0.013,91,109,54,47,39,3,39,23,0,0.000,0,0,0.020,0.010,0.000,0.000,0.020,0.004,-0.020,1.003,-0.010,0.000,-0.002,0.000,0.000,0.000,0.000,0,0,0,0,7,255,0,250,0,0,1.156,0.107,-1.485,1.156,0.107,-1.485
45064.816,1.000,0.010,0.001,0.013,53,75,94,43,33,0,69,45,0,0.000,0,0,0.020,0.004,0.000,0.000,0.020,0.004,-0.020,1.003,0.004,0.000,-0.002,0.000,0.000,0.000,0.000,0,0,0,0,7,255,0,250,0,0,1.156,0.107,-1.485,1.156,0.107,-1.485
45069.816,1.000,0.010,0.001,0.013,87,100,71,85,45,0,49,27,0,0.000,0,0,0.063,0.004,0.000,0.060,0.020,0.004,-0.021,1.003,0.004,0.000,-0.002,0.000,0.000,0.000,0.000,0,0,0,0,7,255,0,250,0,0,1.156,0.107,-1.485,1.156,0.107,-1.485
45074.816,1.000,0.010,0.001,0.013,85,91,53,72,24,0,33,43,0,0.000,0,0,0.040,0.004,0.000,0.000,-0.040,0.004,-0.019,1.002,0.004,0.000,-0.002,0.000,0.000,0.000,0.000,0,0,0,0,7,255,0,250,0,0,1.156,0.107,-1.485,1.156,0.107,-1.485
45079.816,1.000,0.010,0.001,0.013,73,87,87,83,26,0,43,51,0,0.000,0,0,0.020,0.004,0.000,0.000,0.020,0.003,-0.020,1.003,0.004,0.000,-0.002,0.000,0.000,0.000,0.000,0,0,0,0,7,255,0,250,0,0,1.156,0.107,-1.485,1.156,0.107,-1.485
45084.816,1.000,0.010,0.001,0.013,83,99,61,53,48,6,67,15,0,0.000,0,0,0.063,0.004,-0.060,0.000,0.020,0.004,-0.021,1.004,0.004,0.000,-0.002,0.000,0.000,0.000,0.000,0,0,0,0,7,255,0,250,0,0,1.156,0.107,-1.485,1.156,0.107,-1.485
45089.816,1.000,0.010,0.001,0.013,91,101,97,87,35,1,46,46,0,0.000,0,0,0.020,0.006,0.000,0.000,0.020,0.003,-0.020,1.002,-0.006,0.000,-0.002,0.000,0.000,0.000,0.000,0,0,0,0,7,255,0,250,0,0,1.156,0.107,-1.485,1.156,0.107,-1.485
45094.817,1.000,0.010,0.001,0.013,78,91,61,43,41,5,39,13,0,0.000,0,0,0.089,0.007,0.080,0.000,-0.040,0.004,-0.021,1.003,0.004,-0.006,0.002,0.000,0.000,0.000,0.000,0,0,0,0,7,255,0,250,0,0,1.156,0.107,-1.485,1.156,0.107,-1.485
45099.816,1.000,0.010,0.001,0.013,56,71,84,61,28,0,72,30,0,0.000,0,0,0.146,0.007,0.140,0.000,-0.040,0.003,-0.021,1.004,-0.006,-0.004,0.002,0.000,0.000,0.000,0.000,0,0,0,0,7,255,0,250,0,0,1.156,0.107,-1.485,1.156,0.107,-1.485
45104.816,1.000,0.010,0.001,0.013,83,89,69,41,40,8,61,20,0,0.000,0,0,0.020,0.006,0.000,0.000,0.020,0.004,-0.020,1.004,0.004,-0.004,0.008,0.000,0.000,0.000,0.000,0,0,0,0,7,255,0,250,0,0,1.156,0.107,-1.485,1.156,0.107,-1.485
45109.816,1.000,0.010,0.001,0.013,37,71,89,56,61,11,77,27,0,0.000,0,0,0.020,0.004,0.000,0.000,0.020,0.003,-0.021,1.003,0.000,-0.004,0.008,0.000,0.000,0.000,0.000,0,0,0,0,7,255,0,250,0,0,1.156,0.107,-1.485,1.156,0.107,-1.485
45114.817,1.000,0.010,0.001,0.013,85,91,47,68,22,0,39,25,0,0.000,0,0,0.122,0.006,-0.120,0.000,0.020,0.003,-0.021,1.003,0.000,-0.006,0.002,0.000,0.000,0.000,0.000,0,0,0,0,7,255,0,250,0,0,1.156,0.107,-1.485,1.156,0.107,-1.485
45119.816,1.000,0.010,0.001,0.013,67,91,55,39,39,0,61,21,0,0.000,0,0,0.089,0.006,0.080,0.000,-0.040,0.004,-0.021,1.003,0.000,-0.006,-0.002,0.000,0.000,0.000,0.000,0,0,0,0,7,255,0,250,0,0,1.156,0.107,-1.485,1.156,0.107,-1.485
45124.816,1.000,0.010,0.001,0.013,103,100,59,71,21,0,41,45,0,0.000,0,0,0.063,0.006,-0.060,0.000,0.020,0.003,-0.020,1.003,0.000,-0.006,-0.002,0.000,0.000,0.000,0.000,0,0,0,0,7,255,0,250,0,0,1.156,0.107,-1.485,1.156,0.107,-1.485
45129.817,1.000,0.010,0.001,0.013,89,105,67,93,69,0,45,37,0,0.000,0,0,0.020,0.004,0.000,0.000,0.020,0.003,-0.019,1.003,-0.004,0.000,0.002,0.000,0.000,0.000,0.000,0,0,0,0,7,255,0,250,0,0,1.156,0.107,-1.485,1.156,0.107,-1.485
45134.817,1.000,0.010,0.001,0.013,53,72,79,33,50,0,69,26,0,0.000,0,0,0.020,0.006,0.000,0.000,0.020,0.002,-0.020,1.004,-0.006,0.000,0.002,0.000,0.000,0.000,0.000,0,0,0,0,7,255,0,250,0,0,1.156,0.107,-1.485,1.156,0.107,-1.485
45139.816,1.000,0.010,0.001,0.013,52,68,87,59,23,9,60,41,0,0.000,0,0,0.020,0.004,0.000,0.000,0.020,0.003,-0.021,1.003,-0.004,0.000,0.002,0.000,0.000,0.000,0.000,0,0,0,0,7,255,0,250,0,0,1.156,0.107,-1.485,1.156,0.107,-1.485
45144.816,1.000,0.010,0.001,0.013,77,99,59,53,41,4,67,12,0,0.000,0,0,0.157,0.000,0.140,-0.060,-0.040,0.003,-0.020,1.001,0.000,0.000,-0.002,0.000,0.000,0.000,0.000,0,0,0,0,7,255,0,250,0,0,1.156,0.108,-1.485,1.156,0.108,-1.485
