t_ms,L_q0,L_q1,L_q2,L_q3,L_heel1,L_mid1,L_fore1,L_heel2,L_fore3,L_mid2,L_fore4,L_fore2,L_cadence,L_speed,L_steps,L_zupt,L_gyroNorm,L_accH,L_gyro_x,L_gyro_y,L_gyro_z,L_acc_x,L_acc_y,L_acc_z,L_nav_ax,L_nav_ay,L_nav_az,L_stepVel,L_stepVelj,L_stepDispRaw,L_stepDispZUPT,L_gaitEvent,L_motorMode,L_motorActive,L_motorAlignment,L_motorRegionMask,L_motorAmplitude,L_motorIntervalMs,L_motorDurationMs,L_motorPhaseMs,L_motorCycleMs,L_roll,L_pitch,L_yaw,L_relativeRoll,L_relativePitch,L_relativeYaw
304094.799,-0.985,0.055,-0.045,0.159,59,73,77,54,11,0,41,41,0,0.000,0,0,3.788,1.492,-3.320,1.800,-0.300,0.153,-0.048,0.936,0.842,-1.232,-0.560,0.000,0.000,0.000,0.000,0,0,0,0,7,255,0,250,0,0,-5.403,6.056,18.012,-5.403,6.056,18.012
304099.801,-0.985,0.055,-0.045,0.159,53,67,85,45,47,2,69,27,0,0.000,0,0,6.844,1.437,1.680,-6.620,0.440,0.164,-0.040,0.938,0.912,-1.110,-0.588,0.000,0.000,0.000,0.000,0,0,0,0,7,255,0,250,0,0,-5.376,6.106,18.009,-5.376,6.106,18.009
304104.799,-0.985,0.055,-0.046,0.159,83,67,52,71,17,0,49,51,0,0.000,0,0,17.486,1.404,6.940,-16.020,0.980,0.175,-0.039,0.955,0.980,-1.006,-0.588,0.000,0.000,0.000,0.000,0,0,0,0,7,255,0,250,0,0,-5.376,6.205,18.007,-5.376,6.205,18.007
304109.799,-0.985,0.055,-0.047,0.159,56,91,56,45,27,0,59,21,0,0.000,0,0,27.308,1.454,10.360,-25.240,1.160,0.180,-0.041,0.978,1.050,-1.006,-0.412,0.000,0.000,0.000,0.000,0,0,0,0,7,255,0,250,0,0,-5.400,6.345,18.001,-5.400,6.345,18.001
304114.799,-0.985,0.056,-0.049,0.159,72,93,67,45,37,4,55,16,0,0.000,0,0,36.327,1.467,12.300,-34.160,1.220,0.182,-0.043,0.993,1.050,-1.024,-0.188,0.000,0.000,0.000,0.000,0,0,0,0,7,255,0,250,0,0,-5.443,6.525,17.991,-5.443,6.525,17.991
304119.799,-0.984,0.057,-0.051,0.159,79,83,59,77,18,0,43,44,0,0.000,0,0,45.061,1.505,13.960,-42.820,1.420,0.184,-0.044,1.003,1.050,-1.078,-0.042,0.000,0.000,0.000,0.000,0,0,0,0,7,255,0,250,0,0,-5.504,6.744,17.977,-5.504,6.744,17.977
304124.799,-0.984,0.058,-0.053,0.159,89,99,53,63,24,0,40,19,0,0.000,0,0,53.727,1.522,15.480,-51.420,1.720,0.186,-0.047,1.010,1.030,-1.120,0.064,0.000,0.000,0.000,0.000,0,0,0,0,7,255,0,250,0,0,-5.582,7.002,17.961,-5.582,7.002,17.961
304129.799,-0.984,0.059,-0.055,0.159,52,67,50,28,39,0,64,22,0,0.000,0,0,61.533,1.553,16.520,-59.240,2.020,0.189,-0.051,1.014,1.014,-1.176,0.132,0.000,0.000,0.000,0.000,0,0,0,0,7,255,0,250,0,0,-5.666,7.298,17.942,-5.666,7.298,17.942
304134.799,-0.984,0.060,-0.058,0.158,75,85,53,56,10,0,51,20,0,0.000,0,0,68.940,1.594,18.520,-66.380,1.840,0.189,-0.056,1.019,1.014,-1.230,0.166,0.000,0.000,0.000,0.000,0,0,0,0,7,255,0,250,0,0,-5.762,7.629,17.917,-5.762,7.629,17.917
304139.799,-0.984,0.061,-0.061,0.158,55,70,89,39,41,0,59,31,0,0.000,0,0,75.565,1.640,20.900,-72.600,1.600,0.195,-0.053,1.027,0.970,-1.322,0.214,0.000,0.000,0.000,0.000,0,0,0,0,7,255,0,250,0,0,-5.870,7.991,17.888,-5.870,7.991,17.888
304144.799,-0.983,0.063,-0.064,0.158,59,59,92,67,29,0,60,40,0,0.000,0,0,82.161,1.643,23.300,-78.780,1.100,0.207,-0.054,1.035,0.970,-1.326,0.306,0.000,0.000,0.000,0.000,0,0,0,0,7,255,0,250,0,0,-5.991,8.384,17.853,-5.991,8.384,17.853
304149.799,-0.983,0.065,-0.068,0.158,59,78,91,75,37,0,73,45,0,0.000,0,0,90.353,1.679,25.980,-86.520,1.720,0.221,-0.053,1.041,0.996,-1.352,0.396,0.000,0.000,0.000,0.000,0,0,0,0,7,255,0,250,0,0,-6.126,8.815,17.815,-6.126,8.815,17.815
304154.799,-0.983,0.066,-0.072,0.158,51,67,81,61,19,0,51,57,0,0.000,0,0,101.615,1.714,28.720,-97.380,4.220,0.249,-0.042,1.042,1.054,-1.352,0.472,0.000,0.000,0.000,0.000,0,0,0,0,7,255,0,250,0,0,-6.274,9.302,17.783,-6.274,9.302,17.783
304159.800,-0.982,0.069,-0.076,0.158,86,91,79,71,23,0,51,45,0,0.000,0,0,114.954,1.707,33.240,-109.900,5.620,0.274,-0.040,1.041,1.192,-1.222,0.546,0.000,0.000,0.000,0.000,0,0,0,0,7,255,0,250,0,0,-6.445,9.852,17.750,-6.445,9.852,17.750
304164.800,-0.981,0.071,-0.081,0.158,53,59,87,79,22,0,39,49,0,0.000,0,0,129.732,1.792,37.820,-123.880,7.340,0.297,-0.037,1.036,1.342,-1.188,0.574,0.000,0.000,0.000,0.000,0,0,0,0,7,255,0,250,0,0,-6.640,10.472,17.715,-6.640,10.472,17.715
304169.799,-0.981,0.074,-0.087,0.158,83,91,55,59,23,0,51,28,0,0.000,0,0,143.343,1.850,40.920,-137.060,9.340,0.321,-0.021,1.028,1.448,-1.152,0.576,0.000,0.000,0.000,0.000,0,0,0,0,7,255,0,250,0,0,-6.850,11.158,17.680,-6.850,11.158,17.680
304174.799,-0.980,0.077,-0.093,0.159,73,63,67,63,7,0,39,43,0,0.000,0,0,155.687,1.827,43.380,-149.080,11.480,0.342,-0.010,1.013,1.528,-1.002,0.576,0.000,0.000,0.000,0.000,0,0,0,0,7,255,0,250,0,0,-7.074,11.905,17.646,-7.074,11.905,17.646
304179.799,-0.979,0.080,-0.099,0.159,56,72,91,74,16,0,60,46,0,0.000,0,0,167.454,1.817,46.180,-160.320,14.340,0.360,-0.007,1.000,1.588,-0.884,0.496,0.000,0.000,0.000,0.000,0,0,0,0,7,255,0,250,0,0,-7.310,12.710,17.616,-7.310,12.710,17.616
304184.799,-0.978,0.083,-0.106,0.159,75,100,60,41,40,0,57,20,0,0.000,0,0,178.036,1.855,50.200,-169.840,18.200,0.377,-0.003,0.989,1.638,-0.870,0.420,0.000,0.000,0.000,0.000,0,0,0,0,7,255,0,250,0,0,-7.566,13.564,17.596,-7.566,13.564,17.596
304189.799,-0.977,0.086,-0.114,0.160,79,87,55,46,39,4,43,21,0,0.000,0,0,188.212,1.876,54.240,-178.860,22.160,0.405,0.004,0.972,1.672,-0.850,0.380,0.000,0.000,0.000,0.000,0,0,0,0,7,255,0,250,0,0,-7.839,14.465,17.585,-7.839,14.465,17.585
304194.799,-0.975,0.090,-0.122,0.161,56,70,81,43,27,0,73,39,0,0.000,0,0,200.804,1.946,57.840,-190.400,26.920,0.443,0.015,0.947,1.790,-0.764,0.310,0.000,0.000,0.000,0.000,0,0,0,0,7,255,0,250,0,0,-8.127,15.427,17.586,-8.127,15.427,17.586
304199.799,-0.974,0.094,-0.130,0.161,53,73,83,47,39,0,64,37,0,0.000,0,0,216.580,2.087,61.620,-205.120,32.180,0.484,0.031,0.929,2.000,-0.596,0.208,0.000,0.000,0.000,0.000,0,0,0,0,7,255,0,250,0,0,-8.431,16.465,17.598,-8.431,16.465,17.598
304204.800,-0.972,0.098,-0.139,0.162,55,70,77,43,36,0,61,19,0,0.000,0,0,233.703,2.231,65.220,-221.400,36.680,0.506,0.043,0.919,2.196,-0.394,0.208,0.000,0.000,0.000,0.000,0,0,0,0,7,255,0,250,0,0,-8.752,17.588,17.615,-8.752,17.588,17.615
304209.799,-0.970,0.102,-0.149,0.163,78,99,56,72,23,0,35,52,0,0.000,0,0,251.677,2.233,68.020,-239.040,39.680,0.524,0.042,0.909,2.206,-0.348,0.218,0.000,0.000,0.000,0.000,0,0,0,0,7,255,0,250,0,0,-9.088,18.799,17.626,-9.088,18.799,17.626
304214.799,-0.968,0.107,-0.159,0.165,59,71,80,42,45,0,72,20,0,0.000,0,0,270.436,2.233,70.840,-257.660,41.580,0.542,0.048,0.898,2.206,-0.348,0.222,0.000,0.000,0.000,0.000,0,0,0,0,7,255,0,250,0,0,-9.443,20.105,17.624,-9.443,20.105,17.624
304219.799,-0.965,0.112,-0.171,0.166,55,67,76,47,37,0,68,19,0,0.000,0,0,288.884,2.200,74.020,-276.100,41.760,0.551,0.044,0.897,2.172,-0.348,0.226,0.000,0.000,0.000,0.000,0,0,0,0,7,255,0,250,0,0,-9.822,21.501,17.597,-9.822,21.501,17.597
304224.799,-0.962,0.116,-0.183,0.166,55,89,56,33,45,0,55,14,0,0.000,0,0,306.096,2.113,74.620,-293.980,41.260,0.563,0.037,0.903,2.058,-0.478,0.282,0.000,0.000,0.000,0.000,0,0,0,0,7,255,0,250,0,0,-10.216,22.984,17.540,-10.216,22.984,17.540
304229.799,-0.959,0.121,-0.195,0.167,59,77,89,72,20,0,73,55,0,0.000,0,0,314.527,2.049,61.680,-305.580,41.760,0.582,0.027,0.914,1.936,-0.670,0.402,0.000,0.000,0.000,0.000,0,0,0,0,7,255,0,250,0,0,-10.555,24.525,17.463,-10.555,24.525,17.463
304234.799,-0.955,0.125,-0.209,0.167,80,91,51,67,33,0,47,16,0,0.000,0,0,323.872,2.046,38.480,-319.180,39.200,0.584,-0.020,0.915,1.850,-0.874,0.570,0.000,0.000,0.000,0.000,0,0,0,0,7,255,0,250,0,0,-10.796,26.130,17.349,-10.796,26.130,17.349
304239.799,-0.952,0.128,-0.222,0.167,73,61,99,60,25,0,62,45,0,0.000,0,0,332.663,2.267,23.220,-329.680,37.900,0.553,-0.025,0.929,1.770,-1.416,0.570,0.000,0.000,0.000,0.000,0,0,0,0,7,255,0,250,0,0,-10.975,27.785,17.209,-10.975,27.785,17.209
304244.799,-0.948,0.130,-0.236,0.167,70,70,57,77,19,0,45,46,0,0.000,0,0,332.213,2.082,12.680,-329.620,39.440,0.522,-0.005,0.941,1.202,-1.700,0.566,0.000,0.000,0.000,0.000,0,0,0,0,7,255,0,250,0,0,-11.104,29.440,17.070,-11.104,29.440,17.070
304249.799,-0.945,0.132,-0.250,0.167,67,59,91,40,28,4,73,43,0,0.000,0,0,321.705,1.830,4.000,-318.820,42.800,0.496,-0.004,0.930,0.542,-1.748,0.560,0.000,0.000,0.000,0.000,0,0,0,0,7,255,0,250,0,0,-11.181,31.046,16.956,-11.181,31.046,16.956
304254.799,-0.941,0.134,-0.262,0.167,69,89,72,40,39,0,58,20,0,0.000,0,0,305.613,1.869,-3.200,-302.400,44.080,0.470,-0.035,0.907,0.098,-1.866,0.338,0.000,0.000,0.000,0.000,0,0,0,0,7,255,0,250,0,0,-11.213,32.572,16.865,-11.213,32.572,16.865
304259.799,-0.937,0.135,-0.274,0.167,51,61,59,33,43,0,58,22,0,0.000,0,0,287.207,2.217,-9.000,-283.720,43.700,0.447,-0.063,0.888,-0.150,-2.212,-0.058,0.000,0.000,0.000,0.000,0,0,0,0,7,255,0,250,0,0,-11.207,34.006,16.791,-11.207,34.006,16.791
304264.800,-0.934,0.136,-0.285,0.167,54,71,83,64,6,0,43,45,0,0.000,0,0,267.125,2.554,-14.980,-263.100,43.700,0.449,-0.079,0.873,-0.374,-2.526,-0.400,0.000,0.000,0.000,0.000,0,0,0,0,7,255,0,250,0,0,-11.160,35.340,16.742,-11.160,35.340,16.742
304269.799,-0.931,0.136,-0.296,0.167,87,69,85,69,23,1,51,51,0,0.000,0,0,248.091,2.599,-20.540,-243.020,45.480,0.481,-0.090,0.827,-0.374,-2.572,-0.558,0.000,0.000,0.000,0.000,0,0,0,0,7,255,0,250,0,0,-11.065,36.576,16.728,-11.065,36.576,16.728
304274.799,-0.927,0.136,-0.305,0.168,87,91,58,47,31,0,53,15,0,0.000,0,0,234.937,2.575,-22.660,-228.620,49.140,0.520,-0.102,0.781,-0.126,-2.572,-0.768,0.000,0.000,0.000,0.000,0,0,0,0,7,255,0,250,0,0,-10.934,37.745,16.757,-10.934,37.745,16.757
304279.799,-0.924,0.136,-0.315,0.168,82,61,86,69,27,0,47,38,0,0.000,0,0,229.022,2.480,-25.720,-220.980,54.380,0.552,-0.101,0.752,0.260,-2.466,-0.916,0.000,0.000,0.000,0.000,0,0,0,0,7,255,0,250,0,0,-10.758,38.882,16.832,-10.758,38.882,16.832
304284.799,-0.921,0.135,-0.324,0.169,59,63,87,43,33,6,67,33,0,0.000,0,0,225.475,2.376,-32.200,-215.300,58.720,0.576,-0.109,0.743,0.466,-2.330,-0.916,0.000,0.000,0.000,0.000,0,0,0,0,7,255,0,250,0,0,-10.523,39.994,16.948,-10.523,39.994,16.948
304289.799,-0.918,0.134,-0.333,0.170,77,91,61,72,22,0,49,51,0,0.000,0,0,222.720,2.376,-41.900,-209.820,61.840,0.575,-0.117,0.745,0.466,-2.330,-0.864,0.000,0.000,0.000,0.000,0,0,0,0,7,255,0,250,0,0,-10.214,41.082,17.100,-10.214,41.082,17.100
304294.799,-0.914,0.133,-0.342,0.170,59,108,57,56,41,0,35,12,0,0.000,0,0,220.280,2.452,-48.180,-204.800,65.260,0.566,-0.109,0.757,0.380,-2.422,-0.860,0.000,0.000,0.000,0.000,0,0,0,0,7,255,0,250,0,0,-9.846,42.148,17.291,-9.846,42.148,17.291
304299.799,-0.911,0.131,-0.351,0.171,51,68,57,49,27,0,47,21,0,0.000,0,0,212.895,2.422,-53.560,-194.740,67.320,0.559,-0.096,0.770,0.044,-2.422,-0.822,0.000,0.000,0.000,0.000,0,0,0,0,7,255,0,250,0,0,-9.422,43.164,17.521,-9.422,43.164,17.521
304304.799,-0.908,0.129,-0.359,0.172,75,77,85,59,16,0,61,51,0,0.000,0,0,202.926,2.385,-57.580,-182.160,68.420,0.539,-0.087,0.774,-0.298,-2.366,-0.822,0.000,0.000,0.000,0.000,0,0,0,0,7,255,0,250,0,0,-8.950,44.118,17.786,-8.950,44.118,17.786
304309.800,-0.905,0.127,-0.366,0.173,45,61,45,33,23,0,46,11,0,0.000,0,0,191.817,2.436,-57.460,-170.200,67.260,0.532,-0.079,0.776,-0.656,-2.346,-0.862,0.000,0.000,0.000,0.000,0,0,0,0,7,255,0,250,0,0,-8.462,45.011,18.072,-8.462,45.011,18.072
304314.799,-0.903,0.125,-0.373,0.173,77,68,77,57,19,0,47,45,0,0.000,0,0,176.111,2.455,-52.880,-155.000,64.760,0.533,-0.065,0.783,-0.904,-2.282,-0.862,0.000,0.000,0.000,0.000,0,0,0,0,7,255,0,250,0,0,-7.984,45.824,18.371,-7.984,45.824,18.371
304319.799,-0.900,0.124,-0.379,0.174,56,93,57,39,43,4,66,21,0,0.000,0,0,157.172,2.447,-43.900,-138.580,59.760,0.544,-0.056,0.784,-1.130,-2.170,-0.850,0.000,0.000,0.000,0.000,0,0,0,0,7,255,0,250,0,0,-7.553,46.552,18.663,-7.553,46.552,18.663
304324.799,-0.898,0.123,-0.385,0.175,87,98,67,63,20,0,44,40,0,0.000,0,0,136.842,2.397,-29.440,-122.100,54.320,0.559,-0.026,0.786,-1.228,-2.058,-0.766,0.000,0.000,0.000,0.000,0,0,0,0,7,255,0,250,0,0,-7.202,47.192,18.942,-7.202,47.192,18.942
304329.799,-0.896,0.122,-0.389,0.176,85,91,61,73,24,0,44,45,0,0.000,0,0,117.633,2.237,-12.960,-106.780,47.620,0.574,-0.011,0.790,-1.370,-1.768,-0.642,0.000,0.000,0.000,0.000,0,0,0,0,7,255,0,250,0,0,-6.951,47.752,19.194,-6.951,47.752,19.194
304334.799,-0.894,0.122,-0.393,0.178,59,101,53,40,40,1,54,18,0,0.000,0,0,101.852,2.117,5.220,-93.480,40.100,0.591,-0.015,0.779,-1.370,-1.614,-0.506,0.000,0.000,0.000,0.000,0,0,0,0,7,255,0,250,0,0,-6.817,48.240,19.408,-6.817,48.240,19.408
304339.799,-0.892,0.123,-0.396,0.179,85,105,57,45,28,0,31,19,0,0.000,0,0,88.846,2.082,22.680,-79.800,31.800,0.616,-0.017,0.751,-1.342,-1.592,-0.474,0.000,0.000,0.000,0.000,0,0,0,0,7,255,0,250,0,0,-6.806,48.656,19.575,-6.806,48.656,19.575
304344.799,-0.891,0.125,-0.399,0.180,75,63,86,58,23,0,85,37,0,0.000,0,0,78.471,1.822,34.340,-66.800,22.720,0.640,-0.018,0.725,-1.060,-1.482,-0.474,0.000,0.000,0.000,0.000,0,0,0,0,7,255,0,250,0,0,-6.894,49.001,19.685,-6.894,49.001,19.685
304349.799,-0.889,0.126,-0.400,0.181,55,61,99,44,33,0,62,42,0,0.000,0,0,69.621,1.603,39.960,-54.720,16.000,0.662,-0.028,0.709,-0.780,-1.400,-0.474,0.000,0.000,0.000,0.000,0,0,0,0,7,255,0,250,0,0,-7.039,49.283,19.756,-7.039,49.283,19.756
304354.799,-0.888,0.128,-0.402,0.182,78,89,51,57,35,0,37,17,0,0.000,0,0,59.563,1.501,39.460,-43.000,11.900,0.680,-0.042,0.706,-0.542,-1.400,-0.432,0.000,0.000,0.000,0.000,0,0,0,0,7,255,0,250,0,0,-7.198,49.504,19.806,-7.198,49.504,19.806
304359.801,-0.888,0.129,-0.403,0.183,57,87,53,44,29,6,43,16,0,0.000,0,0,47.618,1.471,34.640,-31.040,10.200,0.692,-0.042,0.688,-0.378,-1.422,-0.362,0.000,0.000,0.000,0.000,0,0,0,0,7,255,0,250,0,0,-7.328,49.661,19.857,-7.328,49.661,19.857
304364.799,-0.887,0.130,-0.403,0.183,83,92,69,67,21,0,46,44,0,0.000,0,0,36.104,1.436,28.540,-21.160,6.420,0.706,-0.041,0.684,-0.200,-1.422,-0.332,0.000,0.000,0.000,0.000,0,0,0,0,7,255,0,250,0,0,-7.431,49.762,19.892,-7.431,49.762,19.892
304369.800,-0.887,0.131,-0.404,0.184,53,87,46,43,41,0,60,21,0,0.000,0,0,24.975,1.426,21.940,-10.360,5.920,0.711,-0.058,0.682,-0.106,-1.422,-0.290,0.000,0.000,0.000,0.000,0,0,0,0,7,255,0,250,0,0,-7.481,49.805,19.942,-7.481,49.805,19.942
304374.799,-0.887,0.131,-0.403,0.184,67,93,52,40,22,0,45,13,0,0.000,0,0,17.237,1.390,15.840,-1.020,6.720,0.720,-0.049,0.668,0.004,-1.390,-0.284,0.000,0.000,0.000,0.000,0,0,0,0,7,255,0,250,0,0,-7.485,49.803,20.008,-7.485,49.803,20.008
304379.799,-0.887,0.131,-0.403,0.185,80,73,48,75,17,0,33,43,0,0.000,0,0,15.964,1.389,11.580,7.780,7.760,0.731,-0.041,0.660,0.114,-1.384,-0.274,0.000,0.000,0.000,0.000,0,0,0,0,7,255,0,250,0,0,-7.455,49.761,20.090,-7.455,49.761,20.090
304384.799,-0.887,0.131,-0.402,0.185,83,97,81,61,28,0,33,47,0,0.000,0,0,21.078,1.263,9.440,16.820,8.500,0.738,-0.030,0.653,0.204,-1.246,-0.244,0.000,0.000,0.000,0.000,0,0,0,0,7,255,0,250,0,0,-7.412,49.678,20.184,-7.412,49.678,20.184
304389.799,-0.887,0.131,-0.401,0.186,67,83,57,35,39,0,41,16,0,0.000,0,0,29.053,1.131,9.140,26.280,8.360,0.741,-0.021,0.651,0.254,-1.102,-0.230,0.000,0.000,0.000,0.000,0,0,0,0,7,255,0,250,0,0,-7.369,49.551,20.282,-7.369,49.551,20.282
304394.799,-0.888,0.131,-0.400,0.187,88,98,60,73,13,0,40,53,0,0.000,0,0,37.018,1.036,10.220,34.640,8.120,0.743,-0.017,0.654,0.270,-1.000,-0.212,0.000,0.000,0.000,0.000,0,0,0,0,7,255,0,250,0,0,-7.333,49.382,20.383,-7.333,49.382,20.383
304399.800,-0.888,0.131,-0.398,0.187,89,99,54,71,28,1,45,24,0,0.000,0,0,45.468,0.995,11.580,43.300,7.640,0.741,-0.012,0.662,0.270,-0.958,-0.174,0.000,0.000,0.000,0.000,0,0,0,0,7,255,0,250,0,0,-7.308,49.171,20.486,-7.308,49.171,20.486
304404.799,-0.889,0.131,-0.396,0.188,55,89,57,44,41,0,58,9,0,0.000,0,0,55.992,0.962,12.540,53.980,8.000,0.729,-0.009,0.667,0.222,-0.936,-0.174,0.000,0.000,0.000,0.000,0,0,0,0,7,255,0,250,0,0,-7.285,48.909,20.599,-7.285,48.909,20.599
304409.799,-0.890,0.131,-0.394,0.189,55,99,89,45,37,0,53,9,0,0.000,0,0,67.998,0.947,13.220,66.000,9.640,0.713,-0.014,0.677,0.142,-0.936,-0.188,0.000,0.000,0.000,0.000,0,0,0,0,7,255,0,250,0,0,-7.248,48.588,20.735,-7.248,48.588,20.735
304414.799,-0.891,0.130,-0.390,0.190,69,83,84,76,18,0,45,45,0,0.000,0,0,83.052,1.024,12.860,81.080,12.580,0.693,-0.018,0.698,0.056,-1.022,-0.238,0.000,0.000,0.000,0.000,0,0,0,0,7,255,0,250,0,0,-7.185,48.194,20.906,-7.185,48.194,20.906
304419.799,-0.893,0.130,-0.387,0.192,81,57,83,74,20,0,39,37,0,0.000,0,0,99.675,1.162,10.960,97.740,16.180,0.662,-0.022,0.719,-0.118,-1.156,-0.256,0.000,0.000,0.000,0.000,0,0,0,0,7,255,0,250,0,0,-7.083,47.719,21.116,-7.083,47.719,21.116
304424.799,-0.894,0.129,-0.382,0.193,82,89,85,58,15,0,29,45,0,0.000,0,0,117.196,1.351,9.000,115.080,20.260,0.630,-0.019,0.746,-0.352,-1.304,-0.344,0.000,0.000,0.000,0.000,0,0,0,0,7,255,0,250,0,0,-6.941,47.161,21.368,-6.941,47.161,21.368
304429.799,-0.896,0.127,-0.377,0.195,77,88,46,55,27,0,31,11,0,0.000,0,0,135.422,1.546,8.100,132.900,24.720,0.600,-0.021,0.767,-0.642,-1.406,-0.380,0.000,0.000,0.000,0.000,0,0,0,0,7,255,0,250,0,0,-6.766,46.516,21.664,-6.766,46.516,21.664
304434.799,-0.899,0.126,-0.371,0.197,91,88,64,75,13,0,42,39,0,0.000,0,0,155.837,1.748,8.880,153.040,28.020,0.563,-0.034,0.788,-0.856,-1.524,-0.442,0.000,0.000,0.000,0.000,0,0,0,0,7,255,0,250,0,0,-6.572,45.773,21.993,-6.572,45.773,21.993
304439.799,-0.901,0.124,-0.364,0.200,75,87,59,49,45,3,57,28,0,0.000,0,0,179.779,2.031,9.320,177.080,29.600,0.528,-0.042,0.806,-1.050,-1.738,-0.548,0.000,0.000,0.000,0.000,0,0,0,0,7,255,0,250,0,0,-6.369,44.910,22.344,-6.369,44.910,22.344
304444.799,-0.904,0.122,-0.356,0.202,61,87,45,43,42,5,51,7,0,0.000,0,0,203.058,2.258,9.500,200.700,29.360,0.503,-0.042,0.815,-1.224,-1.898,-0.650,0.000,0.000,0.000,0.000,0,0,0,0,7,255,0,250,0,0,-6.165,43.929,22.702,-6.165,43.929,22.702
304449.799,-0.907,0.120,-0.348,0.204,55,52,87,57,12,0,47,44,0,0.000,0,0,223.935,2.277,10.220,221.940,28.020,0.494,-0.048,0.818,-1.224,-1.920,-0.716,0.000,0.000,0.000,0.000,0,0,0,0,7,255,0,250,0,0,-5.973,42.841,23.055,-5.973,42.841,23.055
304454.799,-0.910,0.118,-0.338,0.207,98,95,51,57,38,0,38,31,0,0.000,0,0,241.777,2.264,14.140,239.780,27.600,0.488,-0.060,0.812,-1.184,-1.930,-0.724,0.000,0.000,0.000,0.000,0,0,0,0,7,255,0,250,0,0,-5.807,41.663,23.406,-5.807,41.663,23.406
304459.801,-0.914,0.117,-0.328,0.210,81,85,51,63,16,0,36,41,0,0.000,0,0,255.841,2.159,22.260,253.560,25.820,0.490,-0.069,0.793,-0.968,-1.930,-0.776,0.000,0.000,0.000,0.000,0,0,0,0,7,255,0,250,0,0,-5.695,40.414,23.745,-5.695,40.414,23.745
304464.799,-0.917,0.115,-0.317,0.212,83,83,63,43,45,0,43,17,0,0.000,0,0,269.059,1.963,31.900,266.260,21.920,0.514,-0.082,0.776,-0.628,-1.860,-0.840,0.000,0.000,0.000,0.000,0,0,0,0,7,255,0,250,0,0,-5.654,39.101,24.058,-5.654,39.101,24.058
304469.799,-0.921,0.114,-0.306,0.215,52,61,75,75,12,0,54,41,0,0.000,0,0,282.088,1.760,40.140,278.600,18.560,0.536,-0.080,0.763,-0.120,-1.756,-0.840,0.000,0.000,0.000,0.000,0,0,0,0,7,255,0,250,0,0,-5.672,37.724,24.351,-5.672,37.724,24.351
304474.799,-0.924,0.113,-0.294,0.218,87,91,53,69,22,0,41,24,0,0.000,0,0,293.233,1.566,47.820,288.780,17.460,0.549,-0.065,0.758,0.304,-1.536,-0.790,0.000,0.000,0.000,0.000,0,0,0,0,7,255,0,250,0,0,-5.737,36.297,24.640,-5.737,36.297,24.640
304479.799,-0.927,0.112,-0.281,0.221,57,59,84,83,27,0,75,55,0,0.000,0,0,301.334,1.382,58.200,295.260,15.380,0.548,-0.047,0.786,0.568,-1.260,-0.732,0.000,0.000,0.000,0.000,0,0,0,0,7,255,0,250,0,0,-5.866,34.836,24.917,-5.866,34.836,24.917
304484.799,-0.930,0.112,-0.269,0.223,56,87,79,43,37,6,71,24,0,0.000,0,0,304.266,1.252,63.700,297.200,13.860,0.547,-0.037,0.840,0.568,-1.116,-0.506,0.000,0.000,0.000,0.000,0,0,0,0,7,255,0,250,0,0,-6.033,33.366,25.186,-6.033,33.366,25.186
304489.799,-0.933,0.111,-0.256,0.226,79,108,45,60,26,0,30,20,0,0.000,0,0,303.744,1.227,62.240,297.020,12.880,0.536,-0.029,0.875,0.510,-1.116,-0.074,0.000,0.000,0.000,0.000,0,0,0,0,7,255,0,250,0,0,-6.202,31.896,25.450,-6.202,31.896,25.450
304494.799,-0.936,0.111,-0.244,0.228,79,81,78,62,18,2,49,39,0,0.000,0,0,301.766,1.227,60.340,295.500,10.080,0.510,-0.041,0.875,0.510,-1.116,0.010,0.000,0.000,0.000,0.000,0,0,0,0,7,255,0,250,0,0,-6.375,30.434,25.698,-6.375,30.434,25.698
304499.800,-0.939,0.110,-0.231,0.231,61,73,97,57,22,0,60,43,0,0.000,0,0,298.396,1.357,60.280,292.200,5.080,0.485,-0.057,0.873,0.594,-1.220,0.010,0.000,0.000,0.000,0.000,0,0,0,0,7,255,0,250,0,0,-6.567,28.985,25.917,-6.567,28.985,25.917
304504.799,-0.941,0.109,-0.219,0.233,80,73,51,75,7,0,40,39,0,0.000,0,0,295.229,1.510,56.240,289.820,1.280,0.459,-0.050,0.883,0.696,-1.340,-0.142,0.000,0.000,0.000,0.000,0,0,0,0,7,255,0,250,0,0,-6.754,27.547,26.115,-6.754,27.547,26.115
304509.799,-0.944,0.108,-0.206,0.234,84,95,47,55,11,0,37,40,0,0.000,0,0,293.228,1.510,47.220,289.400,-0.660,0.435,-0.031,0.896,0.696,-1.340,-0.160,0.000,0.000,0.000,0.000,0,0,0,0,7,255,0,250,0,0,-6.904,26.110,26.304,-6.904,26.110,26.304
304514.799,-0.946,0.107,-0.194,0.236,88,98,59,77,24,0,45,51,0,0.000,0,0,291.088,1.405,38.360,288.540,-2.380,0.426,-0.036,0.896,0.696,-1.220,-0.172,0.000,0.000,0.000,0.000,0,0,0,0,7,255,0,250,0,0,-7.018,24.677,26.484,-7.018,24.677,26.484
