t_ms,L_q0,L_q1,L_q2,L_q3,L_heel1,L_mid1,L_fore1,L_heel2,L_fore3,L_mid2,L_fore4,L_fore2,L_cadence,L_speed,L_steps,L_zupt,L_gyroNorm,L_accH,L_gyro_x,L_gyro_y,L_gyro_z,L_acc_x,L_acc_y,L_acc_z,L_nav_ax,L_nav_ay,L_nav_az,L_stepVel,L_stepVelj,L_stepDispRaw,L_stepDispZUPT,L_gaitEvent,L_motorMode,L_motorActive,L_motorAlignment,L_motorRegionMask,L_motorAmplitude,L_motorIntervalMs,L_motorDurationMs,L_motorPhaseMs,L_motorCycleMs,L_roll,L_pitch,L_yaw,L_relativeRoll,L_relativePitch,L_relativeYaw
3245.796,0.164,-0.046,-0.183,-0.968,1289,3,63,2667,182,143,141,375,0,0.000,1,0,0.724,5.257,0.060,-0.240,0.680,-0.273,-0.086,0.963,4.250,3.094,-1.466,0.000,0.000,0.000,0.000,0,0,0,0,7,255,0,250,0,0,-21.685,1.664,160.430,-21.685,1.664,160.430
3250.795,0.164,-0.043,-0.180,-0.969,1287,1,71,2665,175,139,140,377,0,0.000,1,0,0.588,5.179,-0.240,-0.240,0.480,-0.271,-0.086,0.965,4.188,3.046,-1.426,0.000,0.000,0.000,0.000,0,0,0,0,7,255,0,250,0,0,-21.293,1.438,160.489,-21.293,1.438,160.489
3255.795,0.164,-0.041,-0.177,-0.970,1287,0,62,2669,175,141,147,379,0,0.000,1,0,0.461,5.107,-0.180,-0.300,0.300,-0.271,-0.088,0.964,4.120,3.018,-1.366,0.000,0.000,0.000,0.000,0,0,0,0,7,255,0,250,0,0,-20.904,1.215,160.546,-20.904,1.215,160.546
3260.795,0.164,-0.038,-0.174,-0.970,1288,0,64,2671,178,135,141,379,0,0.000,1,0,0.393,5.053,-0.180,-0.180,0.300,-0.272,-0.090,0.964,4.072,2.992,-1.342,0.000,0.000,0.000,0.000,0,0,0,0,7,255,0,250,0,0,-20.519,0.993,160.601,-20.519,0.993,160.601
3265.795,0.164,-0.036,-0.171,-0.971,1288,0,63,2669,175,137,141,375,0,0.000,1,0,0.402,5.005,-0.120,-0.240,0.300,-0.272,-0.092,0.962,4.030,2.968,-1.310,0.000,0.000,0.000,0.000,0,0,0,0,7,255,0,250,0,0,-20.135,0.771,160.655,-20.135,0.771,160.655
3270.795,0.164,-0.033,-0.168,-0.971,1287,0,69,2664,175,145,145,379,0,0.000,1,0,0.339,4.954,0.000,-0.240,0.240,-0.273,-0.091,0.961,3.986,2.942,-1.298,0.000,0.000,0.000,0.000,0,0,0,0,7,255,0,250,0,0,-19.758,0.551,160.707,-19.758,0.551,160.707
3275.795,0.164,-0.031,-0.166,-0.972,1287,0,68,2668,179,139,143,377,0,0.000,1,0,0.268,4.882,0.120,-0.240,0.000,-0.272,-0.089,0.962,3.938,2.886,-1.260,0.000,0.000,0.000,0.000,0,0,0,0,7,255,0,250,0,0,-19.387,0.334,160.756,-19.387,0.334,160.756
3280.795,0.164,-0.029,-0.163,-0.972,1291,0,68,2667,175,140,144,379,0,0.000,1,0,0.323,4.801,0.120,-0.240,-0.180,-0.272,-0.088,0.962,3.870,2.842,-1.210,0.000,0.000,0.000,0.000,0,0,0,0,7,255,0,250,0,0,-19.023,0.120,160.804,-19.023,0.120,160.804
3285.795,0.164,-0.026,-0.160,-0.973,1280,0,67,2663,171,139,142,379,0,0.000,1,0,0.262,4.732,0.060,-0.180,-0.180,-0.270,-0.092,0.962,3.816,2.798,-1.170,0.000,0.000,0.000,0.000,0,0,0,0,7,255,0,250,0,0,-18.660,-0.091,160.850,-18.660,-0.091,160.850
3290.795,0.164,-0.024,-0.157,-0.974,1287,0,67,2669,179,138,146,379,0,0.000,1,0,0.190,4.680,0.000,-0.180,0.060,-0.269,-0.095,0.961,3.756,2.792,-1.154,0.000,0.000,0.000,0.000,0,0,0,0,7,255,0,250,0,0,-18.298,-0.301,160.894,-18.298,-0.301,160.894
3295.795,0.164,-0.021,-0.154,-0.974,1279,0,67,2667,176,142,143,377,0,0.000,1,0,0.345,4.634,0.060,-0.240,0.240,-0.269,-0.094,0.959,3.708,2.780,-1.138,0.000,0.000,0.000,0.000,0,0,0,0,7,255,0,250,0,0,-17.940,-0.510,160.936,-17.940,-0.510,160.936
3300.796,0.164,-0.019,-0.152,-0.974,1288,2,63,2664,181,141,142,379,0,0.000,1,0,0.281,4.560,0.180,-0.180,0.120,-0.269,-0.091,0.961,3.650,2.734,-1.122,0.000,0.000,0.000,0.000,0,0,0,0,7,255,0,250,0,0,-17.592,-0.715,160.977,-17.592,-0.715,160.977
3305.795,0.164,-0.017,-0.149,-0.975,1286,0,67,2669,179,141,147,378,0,0.000,1,0,0.312,4.479,0.180,-0.180,0.180,-0.268,-0.090,0.962,3.596,2.670,-1.060,0.000,0.000,0.000,0.000,0,0,0,0,7,255,0,250,0,0,-17.250,-0.916,161.016,-17.250,-0.916,161.016
3310.795,0.164,-0.015,-0.147,-0.975,1288,0,71,2667,182,141,143,379,0,0.000,1,0,0.487,4.412,0.060,-0.240,0.420,-0.268,-0.094,0.962,3.538,2.636,-1.016,0.000,0.000,0.000,0.000,0,0,0,0,7,255,0,250,0,0,-16.910,-1.115,161.053,-16.910,-1.115,161.053
3315.795,0.164,-0.012,-0.144,-0.976,1279,0,67,2665,175,137,145,376,0,0.000,1,0,0.516,4.380,-0.060,-0.180,0.480,-0.270,-0.093,0.962,3.498,2.636,-0.996,0.000,0.000,0.000,0.000,0,0,0,0,7,255,0,250,0,0,-16.577,-1.313,161.088,-16.577,-1.313,161.088
3320.795,0.164,-0.010,-0.142,-0.976,1280,0,61,2669,173,135,143,379,0,0.000,1,0,0.407,4.325,-0.060,-0.180,0.360,-0.271,-0.092,0.961,3.470,2.582,-0.968,0.000,0.000,0.000,0.000,0,0,0,0,7,255,0,250,0,0,-16.248,-1.511,161.123,-16.248,-1.511,161.123
3325.795,0.164,-0.008,-0.139,-0.977,1287,0,69,2664,179,125,145,377,0,0.000,1,0,0.247,4.261,0.120,-0.120,0.180,-0.271,-0.089,0.962,3.432,2.526,-0.944,0.000,0.000,0.000,0.000,0,0,0,0,7,255,0,250,0,0,-15.928,-1.706,161.156,-15.928,-1.706,161.156
3330.795,0.164,-0.006,-0.137,-0.977,1289,0,61,2669,180,123,145,381,0,0.000,1,0,0.180,4.182,0.060,-0.120,0.120,-0.270,-0.089,0.964,3.376,2.468,-0.900,0.000,0.000,0.000,0.000,0,0,0,0,7,255,0,250,0,0,-15.613,-1.896,161.187,-15.613,-1.896,161.187
3335.795,0.164,-0.004,-0.134,-0.977,1280,0,67,2676,179,115,141,380,0,0.000,1,0,0.355,4.119,-0.180,-0.060,0.300,-0.269,-0.090,0.963,3.314,2.446,-0.856,0.000,0.000,0.000,0.000,0,0,0,0,7,255,0,250,0,0,-15.302,-2.084,161.217,-15.302,-2.084,161.217
3340.796,0.164,-0.002,-0.132,-0.978,1285,2,69,2675,181,136,145,381,0,0.000,1,0,0.566,4.069,-0.420,-0.120,0.360,-0.271,-0.090,0.963,3.268,2.424,-0.838,0.000,0.000,0.000,0.000,0,0,0,0,7,255,0,250,0,0,-14.995,-2.271,161.246,-14.995,-2.271,161.246
3345.795,0.164,0.000,-0.130,-0.978,1289,2,71,2675,177,135,143,381,0,0.000,1,0,0.569,4.026,-0.480,-0.060,0.300,-0.271,-0.086,0.961,3.246,2.382,-0.816,0.000,0.000,0.000,0.000,0,0,0,0,7,255,0,250,0,0,-14.694,-2.458,161.274,-14.694,-2.458,161.274
3350.795,0.164,0.002,-0.127,-0.978,1291,1,67,2667,180,145,143,379,0,0.000,1,0,0.360,3.933,-0.360,0.000,0.000,-0.272,-0.089,0.963,3.186,2.306,-0.794,0.000,0.000,0.000,0.000,0,0,0,0,7,255,0,250,0,0,-14.398,-2.642,161.300,-14.398,-2.642,161.300
3355.795,0.164,0.004,-0.125,-0.978,1280,0,69,2669,175,137,148,382,0,0.000,1,0,0.384,3.908,-0.300,0.000,-0.240,-0.271,-0.090,0.963,3.158,2.302,-0.764,0.000,0.000,0.000,0.000,0,0,0,0,7,255,0,250,0,0,-14.104,-2.822,161.325,-14.104,-2.822,161.325
3360.795,0.164,0.006,-0.123,-0.979,1292,0,63,2677,181,141,147,381,0,0.000,1,0,0.457,3.854,-0.420,0.000,-0.180,-0.270,-0.092,0.962,3.104,2.284,-0.738,0.000,0.000,0.000,0.000,0,0,0,0,7,255,0,250,0,0,-13.812,-3.000,161.348,-13.812,-3.000,161.348
3365.796,0.164,0.008,-0.121,-0.979,1287,1,69,2674,174,140,145,379,0,0.000,1,0,0.540,3.814,-0.540,0.000,0.000,-0.272,-0.092,0.962,3.064,2.272,-0.732,0.000,0.000,0.000,0.000,0,0,0,0,7,255,0,250,0,0,-13.525,-3.178,161.371,-13.525,-3.178,161.371
3370.795,0.164,0.010,-0.118,-0.979,1287,1,69,2667,179,147,144,380,0,0.000,1,0,0.623,3.769,-0.620,-0.060,0.000,-0.272,-0.091,0.962,3.038,2.230,-0.706,0.000,0.000,0.000,0.000,0,0,0,0,7,255,0,250,0,0,-13.240,-3.353,161.393,-13.240,-3.353,161.393
3375.795,0.164,0.012,-0.116,-0.980,1289,0,64,2670,173,138,141,384,0,0.000,1,0,0.484,3.713,-0.420,0.000,-0.240,-0.273,-0.089,0.962,2.998,2.190,-0.688,0.000,0.000,0.000,0.000,0,0,0,0,7,255,0,250,0,0,-12.963,-3.528,161.414,-12.963,-3.528,161.414
3380.795,0.164,0.014,-0.114,-0.980,1289,1,67,2675,175,139,141,387,0,0.000,1,0,0.618,3.653,-0.300,0.000,-0.540,-0.271,-0.092,0.962,2.958,2.144,-0.662,0.000,0.000,0.000,0.000,0,0,0,0,7,255,0,250,0,0,-12.688,-3.698,161.433,-12.688,-3.698,161.433
3385.795,0.164,0.016,-0.112,-0.980,1293,0,68,2675,173,141,141,381,0,0.000,1,0,0.646,3.603,-0.180,0.000,-0.620,-0.269,-0.092,0.962,2.900,2.138,-0.646,0.000,0.000,0.000,0.000,0,0,0,0,7,255,0,250,0,0,-12.416,-3.866,161.449,-12.416,-3.866,161.449
3390.795,0.164,0.017,-0.110,-0.980,1295,0,71,2679,175,141,142,391,0,0.000,1,0,0.540,3.546,-0.240,0.060,-0.480,-0.269,-0.095,0.961,2.842,2.120,-0.628,0.000,0.000,0.000,0.000,0,0,0,0,7,255,0,250,0,0,-12.145,-4.031,161.466,-12.145,-4.031,161.466
3395.795,0.164,0.019,-0.108,-0.980,1291,0,69,2676,179,139,143,393,0,0.000,1,0,0.457,3.511,-0.180,0.000,-0.420,-0.269,-0.092,0.961,2.808,2.108,-0.626,0.000,0.000,0.000,0.000,0,0,0,0,7,255,0,250,0,0,-11.880,-4.195,161.482,-11.880,-4.195,161.482
3400.797,0.164,0.021,-0.106,-0.981,1299,2,71,2685,179,145,145,390,0,0.000,1,0,0.498,3.445,-0.060,0.120,-0.480,-0.269,-0.091,0.963,2.766,2.054,-0.598,0.000,0.000,0.000,0.000,0,0,0,0,7,255,0,250,0,0,-11.622,-4.356,161.498,-11.622,-4.356,161.498
3405.795,0.164,0.023,-0.104,-0.981,1293,0,73,2685,181,139,145,396,0,0.000,1,0,0.540,3.386,-0.060,0.240,-0.480,-0.268,-0.092,0.963,2.722,2.014,-0.562,0.000,0.000,0.000,0.000,0,0,0,0,7,255,0,250,0,0,-11.366,-4.513,161.512,-11.366,-4.513,161.512
3410.795,0.164,0.025,-0.102,-0.981,1297,0,69,2679,179,143,147,383,0,0.000,1,0,0.441,3.338,-0.180,0.180,-0.360,-0.269,-0.095,0.961,2.674,1.998,-0.550,0.000,0.000,0.000,0.000,0,0,0,0,7,255,0,250,0,0,-11.111,-4.671,161.526,-11.111,-4.671,161.526
3415.795,0.163,0.026,-0.100,-0.981,1299,1,72,2680,179,139,142,389,0,0.000,1,0,0.360,3.319,-0.120,0.240,-0.240,-0.270,-0.093,0.960,2.658,1.988,-0.548,0.000,0.000,0.000,0.000,0,0,0,0,7,255,0,250,0,0,-10.860,-4.828,161.539,-10.860,-4.828,161.539
3420.795,0.163,0.028,-0.098,-0.981,1301,0,67,2679,178,140,147,389,0,0.000,1,0,0.472,3.264,0.120,0.180,-0.420,-0.272,-0.089,0.958,2.624,1.942,-0.542,0.000,0.000,0.000,0.000,0,0,0,0,7,255,0,250,0,0,-10.615,-4.985,161.551,-10.615,-4.985,161.551
3425.795,0.164,0.029,-0.098,-0.981,1267,0,69,2685,176,139,148,399,0,0.000,1,0,2.803,3.220,1.700,-0.360,-2.200,-0.284,-0.081,0.950,2.624,1.866,-0.542,0.000,0.000,0.000,0.000,0,0,0,0,7,255,0,250,0,0,-10.543,-5.044,161.545,-10.543,-5.044,161.545
3430.795,0.164,0.029,-0.097,-0.981,1299,0,64,2677,183,139,142,383,0,0.000,1,0,3.777,3.194,2.440,0.360,-2.860,-0.263,-0.099,0.967,2.592,1.866,-0.542,0.000,0.000,0.000,0.000,0,0,0,0,7,255,0,250,0,0,-10.470,-5.095,161.534,-10.470,-5.095,161.534
3435.795,0.164,0.030,-0.096,-0.981,1299,1,73,2694,176,138,147,388,0,0.000,1,0,1.108,3.202,0.420,0.300,-0.980,-0.253,-0.104,0.979,2.512,1.986,-0.462,0.000,0.000,0.000,0.000,0,0,0,0,7,255,0,250,0,0,-10.387,-5.140,161.532,-10.387,-5.140,161.532
3440.796,0.164,0.030,-0.096,-0.981,1305,1,71,2679,172,133,147,391,0,0.000,1,0,2.041,3.168,-1.580,0.180,1.280,-0.263,-0.092,0.968,2.468,1.986,-0.430,0.000,0.000,0.000,0.000,0,0,0,0,7,255,0,250,0,0,-10.299,-5.188,161.542,-10.299,-5.188,161.542
3445.795,0.164,0.031,-0.095,-0.981,1299,0,71,2681,171,136,145,389,0,0.000,1,0,2.141,3.115,-1.580,0.360,1.400,-0.276,-0.081,0.956,2.468,1.900,-0.430,0.000,0.000,0.000,0.000,0,0,0,0,7,255,0,250,0,0,-10.214,-5.240,161.553,-10.214,-5.240,161.553
3450.795,0.163,0.032,-0.093,-0.982,1301,2,71,2685,175,125,149,391,0,0.000,1,0,0.441,3.075,-0.180,0.360,-0.180,-0.281,-0.086,0.953,2.546,1.724,-0.510,0.000,0.000,0.000,0.000,0,0,0,0,7,255,0,250,0,0,-9.983,-5.400,161.565,-9.983,-5.400,161.565
3455.795,0.163,0.033,-0.093,-0.982,1304,2,73,2691,179,128,144,382,0,0.000,1,0,1.621,3.075,0.680,0.180,-1.460,-0.273,-0.096,0.960,2.546,1.724,-0.510,0.000,0.000,0.000,0.000,0,0,0,0,7,255,0,250,0,0,-9.905,-5.453,161.561,-9.905,-5.453,161.561
3460.795,0.164,0.033,-0.092,-0.982,1301,1,73,2677,177,131,148,383,0,0.000,1,0,1.443,3.118,0.480,0.240,-1.340,-0.267,-0.095,0.967,2.516,1.842,-0.480,0.000,0.000,0.000,0.000,0,0,0,0,7,255,0,250,0,0,-9.825,-5.502,161.557,-9.825,-5.502,161.557
3465.795,0.163,0.035,-0.090,-0.982,1300,0,71,2680,174,131,144,391,0,0.000,1,0,0.526,3.054,-0.360,0.240,-0.300,-0.265,-0.089,0.968,2.436,1.842,-0.410,0.000,0.000,0.000,0.000,0,0,0,0,7,255,0,250,0,0,-9.600,-5.640,161.565,-9.600,-5.640,161.565
3470.795,0.163,0.036,-0.090,-0.982,1305,0,71,2683,183,124,146,389,0,0.000,1,0,1.017,2.991,-0.920,0.240,0.360,-0.269,-0.089,0.964,2.396,1.790,-0.410,0.000,0.000,0.000,0.000,0,0,0,0,7,255,0,250,0,0,-9.519,-5.688,161.568,-9.519,-5.688,161.568
3475.795,0.163,0.037,-0.088,-0.982,1307,0,71,2681,184,123,149,391,0,0.000,1,0,0.798,2.973,-0.740,0.240,0.180,-0.275,-0.093,0.958,2.396,1.760,-0.414,0.000,0.000,0.000,0.000,0,0,0,0,7,255,0,250,0,0,-9.287,-5.837,161.577,-9.287,-5.837,161.577
3480.795,0.163,0.039,-0.086,-0.982,1304,1,71,2686,179,119,141,389,0,0.000,1,0,0.597,2.971,-0.180,0.180,-0.540,-0.276,-0.095,0.957,2.408,1.740,-0.454,0.000,0.000,0.000,0.000,0,0,0,0,7,255,0,250,0,0,-9.060,-5.985,161.585,-9.060,-5.985,161.585
3485.795,0.163,0.039,-0.086,-0.982,1301,0,73,2681,182,119,148,390,0,0.000,1,0,0.998,2.964,0.180,0.060,-0.980,-0.272,-0.092,0.961,2.408,1.728,-0.454,0.000,0.000,0.000,0.000,0,0,0,0,7,255,0,250,0,0,-8.984,-6.034,161.582,-8.984,-6.034,161.582
3490.795,0.163,0.040,-0.085,-0.982,1299,0,73,2679,180,117,149,383,0,0.000,1,0,0.811,2.910,0.060,0.120,-0.800,-0.268,-0.090,0.964,2.354,1.710,-0.406,0.000,0.000,0.000,0.000,0,0,0,0,7,255,0,250,0,0,-8.910,-6.081,161.580,-8.910,-6.081,161.580
3495.795,0.163,0.041,-0.083,-0.982,1301,0,73,2681,181,119,143,391,0,0.000,1,0,0.345,2.850,-0.240,0.060,-0.240,-0.268,-0.093,0.964,2.288,1.700,-0.378,0.000,0.000,0.000,0.000,0,0,0,0,7,255,0,250,0,0,-8.694,-6.216,161.587,-8.694,-6.216,161.587
3500.796,0.163,0.043,-0.082,-0.982,1303,0,73,2684,176,117,145,383,0,0.000,1,0,0.569,2.830,-0.540,0.180,0.000,-0.271,-0.093,0.963,2.264,1.698,-0.366,0.000,0.000,0.000,0.000,0,0,0,0,7,255,0,250,0,0,-8.481,-6.351,161.592,-8.481,-6.351,161.592
3505.795,0.163,0.044,-0.080,-0.982,1301,2,72,2696,180,117,148,382,0,0.000,1,0,0.441,2.808,-0.420,0.120,-0.060,-0.272,-0.093,0.959,2.260,1.666,-0.366,0.000,0.000,0.000,0.000,0,0,0,0,7,255,0,250,0,0,-8.269,-6.488,161.598,-8.269,-6.488,161.598
3510.795,0.163,0.046,-0.078,-0.982,1303,1,69,2683,179,115,147,387,0,0.000,1,0,0.441,2.778,-0.060,0.120,-0.420,-0.272,-0.091,0.959,2.248,1.632,-0.370,0.000,0.000,0.000,0.000,0,0,0,0,7,255,0,250,0,0,-8.061,-6.623,161.603,-8.061,-6.623,161.603
3515.795,0.163,0.047,-0.077,-0.982,1303,0,73,2697,179,119,143,388,0,0.000,1,0,0.648,2.719,0.180,0.060,-0.620,-0.270,-0.092,0.962,2.204,1.592,-0.370,0.000,0.000,0.000,0.000,0,0,0,0,7,255,0,250,0,0,-7.857,-6.754,161.604,-7.857,-6.754,161.604
3520.795,0.163,0.048,-0.075,-0.983,1304,0,73,2693,179,117,147,384,0,0.000,1,0,0.424,2.674,0.000,0.060,-0.420,-0.269,-0.091,0.964,2.154,1.584,-0.332,0.000,0.000,0.000,0.000,0,0,0,0,7,255,0,250,0,0,-7.658,-6.880,161.608,-7.658,-6.880,161.608
3525.795,0.163,0.050,-0.074,-0.983,1308,2,73,2685,180,120,143,387,0,0.000,1,0,0.441,2.622,-0.360,0.180,-0.180,-0.269,-0.091,0.964,2.110,1.556,-0.308,0.000,0.000,0.000,0.000,0,0,0,0,7,255,0,250,0,0,-7.462,-7.005,161.611,-7.462,-7.005,161.611
3530.795,0.163,0.051,-0.072,-0.983,1303,2,71,2707,173,117,143,389,0,0.000,1,0,0.657,2.587,-0.620,0.120,-0.180,-0.270,-0.090,0.961,2.080,1.538,-0.308,0.000,0.000,0.000,0.000,0,0,0,0,7,255,0,250,0,0,-7.265,-7.131,161.614,-7.265,-7.131,161.614
3535.795,0.163,0.052,-0.071,-0.983,1307,2,71,2702,181,122,147,383,0,0.000,1,0,0.582,2.545,-0.420,0.180,-0.360,-0.270,-0.092,0.961,2.058,1.498,-0.302,0.000,0.000,0.000,0.000,0,0,0,0,7,255,0,250,0,0,-7.073,-7.254,161.616,-7.073,-7.254,161.616
3540.797,0.163,0.054,-0.069,-0.983,1307,0,75,2695,171,119,147,389,0,0.000,1,0,0.526,2.519,-0.120,0.180,-0.480,-0.270,-0.095,0.961,2.028,1.494,-0.302,0.000,0.000,0.000,0.000,0,0,0,0,7,255,0,250,0,0,-6.881,-7.376,161.618,-6.881,-7.376,161.618
3545.795,0.163,0.055,-0.068,-0.983,1303,0,75,2669,179,121,147,383,0,0.000,1,0,0.449,2.502,0.120,0.240,-0.360,-0.269,-0.097,0.962,2.008,1.492,-0.294,0.000,0.000,0.000,0.000,0,0,0,0,7,255,0,250,0,0,-6.690,-7.495,161.619,-6.690,-7.495,161.619
3550.795,0.163,0.056,-0.066,-0.983,1305,0,73,2695,182,121,151,381,0,0.000,1,0,0.199,2.479,0.060,0.180,-0.060,-0.271,-0.095,0.962,1.980,1.492,-0.284,0.000,0.000,0.000,0.000,0,0,0,0,7,255,0,250,0,0,-6.504,-7.614,161.621,-6.504,-7.614,161.621
3555.795,0.163,0.058,-0.065,-0.983,1303,0,71,2693,175,122,147,383,0,0.000,1,0,0.120,2.437,0.000,0.120,0.000,-0.273,-0.090,0.961,1.962,1.446,-0.270,0.000,0.000,0.000,0.000,0,0,0,0,7,255,0,250,0,0,-6.325,-7.733,161.622,-6.325,-7.733,161.622
3560.795,0.163,0.059,-0.064,-0.983,1305,0,75,2697,171,118,147,391,0,0.000,1,0,0.199,2.380,-0.060,0.060,-0.180,-0.273,-0.088,0.961,1.942,1.376,-0.256,0.000,0.000,0.000,0.000,0,0,0,0,7,255,0,250,0,0,-6.150,-7.851,161.623,-6.150,-7.851,161.623
3565.796,0.163,0.060,-0.062,-0.983,1307,1,69,2699,179,116,148,382,0,0.000,1,0,0.428,2.330,-0.060,0.060,-0.420,-0.272,-0.088,0.964,1.908,1.338,-0.246,0.000,0.000,0.000,0.000,0,0,0,0,7,255,0,250,0,0,-5.979,-7.965,161.623,-5.979,-7.965,161.623
3570.795,0.163,0.061,-0.061,-0.983,1302,0,73,2685,171,117,151,376,0,0.000,1,0,0.556,2.293,-0.060,0.120,-0.540,-0.269,-0.093,0.964,1.862,1.338,-0.218,0.000,0.000,0.000,0.000,0,0,0,0,7,255,0,250,0,0,-5.806,-8.075,161.622,-5.806,-8.075,161.622
3575.797,0.163,0.063,-0.060,-0.983,1300,0,75,2691,172,117,147,382,0,0.000,1,0,0.428,2.274,-0.060,0.060,-0.420,-0.268,-0.096,0.961,1.822,1.360,-0.218,0.000,0.000,0.000,0.000,0,0,0,0,7,255,0,250,0,0,-5.632,-8.184,161.622,-5.632,-8.184,161.622
3580.795,0.163,0.064,-0.058,-0.983,1305,0,74,2699,179,115,147,381,0,0.000,1,0,0.085,2.256,-0.060,0.060,0.000,-0.269,-0.096,0.960,1.800,1.360,-0.236,0.000,0.000,0.000,0.000,0,0,0,0,7,255,0,250,0,0,-5.459,-8.293,161.621,-5.459,-8.293,161.621
3585.795,0.162,0.065,-0.057,-0.983,1301,0,75,2699,179,119,144,383,0,0.000,1,0,0.255,2.229,0.180,0.000,0.180,-0.271,-0.093,0.959,1.784,1.336,-0.236,0.000,0.000,0.000,0.000,0,0,0,0,7,255,0,250,0,0,-5.292,-8.403,161.620,-5.292,-8.403,161.620
3590.795,0.162,0.066,-0.056,-0.983,1307,0,75,2695,173,119,148,389,0,0.000,1,0,0.306,2.184,0.300,0.060,0.000,-0.272,-0.091,0.961,1.770,1.280,-0.232,0.000,0.000,0.000,0.000,0,0,0,0,7,255,0,250,0,0,-5.130,-8.511,161.618,-5.130,-8.511,161.618
3595.795,0.162,0.067,-0.055,-0.983,1304,3,74,2683,175,117,149,384,0,0.000,1,0,0.355,2.144,0.180,0.060,-0.300,-0.270,-0.092,0.962,1.746,1.244,-0.202,0.000,0.000,0.000,0.000,0,0,0,0,7,255,0,250,0,0,-4.969,-8.616,161.617,-4.969,-8.616,161.617
