experiment_id,condition_order_index,condition_id,condition_phase,condition_phase_elapsed_ms,condition_elapsed_ms,is_stimulation_on,t_ms,R_q0,R_q1,R_q2,R_q3,R_heel1,R_mid1,R_fore1,R_heel2,R_fore3,R_mid2,R_fore4,R_fore2,R_cadence,R_speed,R_steps,R_zupt,R_gyroNorm,R_accH,R_gyro_x,R_gyro_y,R_gyro_z,R_acc_x,R_acc_y,R_acc_z,R_nav_ax,R_nav_ay,R_nav_az,R_stepVel,R_stepVelj,R_stepDispRaw,R_stepDispZUPT,R_gaitEvent,R_motorMode,R_motorActive,R_motorAlignment,R_motorRegionMask,R_motorAmplitude,R_motorIntervalMs,R_motorDurationMs,R_motorPhaseMs,R_motorCycleMs,R_roll,R_pitch,R_yaw
EX0521-092111,26,C02,rest,33200,33200,0,1277739.092,0.686,-0.675,0.197,0.187,0,0,0,0,0,0,0,0,0,0.000,0,0,0.110,0.006,-0.040,-0.020,-0.100,0.013,0.992,0.011,-0.004,0.004,0.000,0.000,0.000,0.000,0.000,0,2,0,1,7,255,1440,300,0,0,-89.357,0.964,-31.502
EX0521-092111,26,C02,rest,33200,33200,0,1277744.092,0.686,-0.675,0.197,0.187,0,0,0,0,0,0,0,0,0,0.000,0,0,0.085,0.006,0.020,-0.080,0.020,0.014,0.992,0.011,-0.004,0.004,-0.010,0.000,0.000,0.000,0.000,0,2,0,1,7,255,1440,300,0,0,-89.357,0.964,-31.502
EX0521-092111,26,C02,rest,33200,33200,0,1277749.092,0.686,-0.675,0.197,0.187,0,0,0,0,0,0,0,0,0,0.000,0,0,0.049,0.006,0.020,-0.020,-0.040,0.014,0.995,0.011,-0.004,0.004,-0.010,0.000,0.000,0.000,0.000,0,2,0,1,7,255,1440,300,0,0,-89.357,0.964,-31.502
EX0521-092111,26,C02,rest,33200,33200,0,1277754.093,0.686,-0.675,0.197,0.187,0,0,0,0,0,0,0,0,0,0.000,0,0,0.049,0.002,0.020,-0.020,-0.040,0.015,0.994,0.011,0.000,0.002,0.004,0.000,0.000,0.000,0.000,0,2,0,1,7,255,1440,300,0,0,-89.357,0.964,-31.502
EX0521-092111,26,C02,rest,33200,33200,0,1277759.092,0.686,-0.675,0.197,0.187,0,0,0,0,0,0,0,0,0,0.000,0,0,0.060,0.003,-0.040,-0.020,-0.040,0.015,0.994,0.012,0.002,-0.002,0.010,0.000,0.000,0.000,0.000,0,2,0,1,7,255,1440,300,0,0,-89.357,0.964,-31.502
EX0521-092111,26,C02,rest,33200,33200,0,1277764.093,0.686,-0.675,0.197,0.187,0,0,0,0,0,0,0,0,0,0.000,0,0,0.049,0.004,0.020,-0.020,-0.040,0.014,0.991,0.011,0.004,-0.002,0.004,0.000,0.000,0.000,0.000,0,2,0,1,7,255,1440,300,0,0,-89.357,0.965,-31.502
EX0521-092111,26,C02,rest,33220,33220,0,1277769.092,0.686,-0.675,0.197,0.187,0,0,0,0,0,0,0,0,0,0.000,0,0,0.049,0.002,0.020,-0.020,-0.040,0.014,0.992,0.012,0.002,0.000,-0.014,0.000,0.000,0.000,0.000,0,2,0,1,7,255,1440,300,0,0,-89.357,0.965,-31.502
EX0521-092111,26,C02,rest,33220,33220,0,1277774.092,0.686,-0.675,0.197,0.187,0,0,0,0,0,0,0,0,0,0.000,0,0,0.110,0.006,-0.100,-0.020,-0.040,0.014,0.995,0.012,-0.006,0.000,-0.014,0.000,0.000,0.000,0.000,0,2,0,1,7,255,1440,300,0,0,-89.357,0.965,-31.502
EX0521-092111,26,C02,rest,33220,33220,0,1277779.092,0.686,-0.675,0.197,0.187,0,0,0,0,0,0,0,0,0,0.000,0,0,0.035,0.006,0.020,-0.020,0.020,0.015,0.996,0.012,-0.006,0.000,0.018,0.000,0.000,0.000,0.000,0,2,0,1,7,255,1440,300,0,0,-89.357,0.965,-31.502
EX0521-092111,26,C02,rest,33220,33220,0,1277784.091,0.686,-0.675,0.197,0.187,0,0,0,0,0,0,0,0,0,0.000,0,0,0.060,0.000,-0.040,-0.020,-0.040,0.014,0.994,0.011,0.000,0.000,0.018,0.000,0.000,0.000,0.000,0,2,0,1,7,255,1440,300,0,0,-89.357,0.965,-31.502
EX0521-092111,26,C02,rest,33220,33220,0,1277789.092,0.686,-0.675,0.197,0.187,0,0,0,0,0,0,0,0,0,0.000,0,0,0.049,0.006,-0.040,-0.020,0.020,0.015,0.992,0.011,0.004,-0.004,0.008,0.000,0.000,0.000,0.000,0,2,0,1,7,255,1440,300,0,0,-89.357,0.965,-31.502
EX0521-092111,26,C02,rest,33220,33220,0,1277794.092,0.686,-0.675,0.197,0.187,0,0,0,0,0,0,0,0,0,0.000,0,0,0.049,0.006,0.020,-0.020,-0.040,0.014,0.993,0.010,0.006,0.002,-0.006,0.000,0.000,0.000,0.000,0,2,0,1,7,255,1440,300,0,0,-89.357,0.965,-31.502
EX0521-092111,26,C02,rest,33220,33220,0,1277799.093,0.686,-0.675,0.197,0.187,0,0,0,0,0,0,0,0,0,0.000,0,0,0.049,0.007,0.020,-0.020,-0.040,0.014,0.994,0.013,0.006,-0.004,-0.006,0.000,0.000,0.000,0.000,0,2,0,1,7,255,1440,300,0,0,-89.357,0.965,-31.502
EX0521-092111,26,C02,rest,33250,33250,0,1277804.092,0.686,-0.675,0.197,0.187,0,0,0,0,0,0,0,0,0,0.000,0,0,0.035,0.002,0.020,-0.020,0.020,0.014,0.994,0.011,0.000,0.002,0.008,0.000,0.000,0.000,0.000,0,2,0,1,7,255,1440,300,0,0,-89.357,0.965,-31.502
EX0521-092111,26,C02,rest,33250,33250,0,1277809.091,0.686,-0.675,0.197,0.187,0,0,0,0,0,0,0,0,0,0.000,0,0,0.035,0.006,0.020,-0.020,0.020,0.015,0.992,0.012,0.000,-0.006,0.008,0.000,0.000,0.000,0.000,0,2,0,1,7,255,1440,300,0,0,-89.357,0.965,-31.502
EX0521-092111,26,C02,rest,33250,33250,0,1277814.091,0.686,-0.675,0.197,0.187,0,0,0,0,0,0,0,0,0,0.000,0,0,0.035,0.002,0.020,-0.020,0.020,0.014,0.992,0.011,0.000,0.002,-0.010,0.000,0.000,0.000,0.000,0,2,0,1,7,255,1440,300,0,0,-89.357,0.965,-31.502
EX0521-092111,26,C02,rest,33250,33250,0,1277819.093,0.686,-0.675,0.197,0.187,0,0,0,0,0,0,0,0,0,0.000,0,0,0.035,0.002,0.020,-0.020,0.020,0.014,0.993,0.012,0.000,-0.002,-0.010,0.000,0.000,0.000,0.000,0,2,0,1,7,255,1440,300,0,0,-89.357,0.965,-31.502
EX0521-092111,26,C02,rest,33250,33250,0,1277824.092,0.686,-0.675,0.197,0.187,0,0,0,0,0,0,0,0,0,0.000,0,0,0.049,0.002,0.020,-0.020,-0.040,0.016,0.995,0.011,0.000,-0.002,0.000,0.000,0.000,0.000,0.000,0,2,0,1,7,255,1440,300,0,0,-89.357,0.965,-31.502
EX0521-092111,26,C02,rest,33294,33294,0,1277829.092,0.686,-0.675,0.197,0.187,0,0,0,0,0,0,0,0,0,0.000,0,0,0.060,0.003,-0.040,-0.020,-0.040,0.014,0.993,0.012,-0.002,-0.002,0.000,0.000,0.000,0.000,0.000,0,2,0,1,7,255,1440,300,0,0,-89.357,0.965,-31.502
EX0521-092111,26,C02,rest,33294,33294,0,1277834.092,0.686,-0.675,0.197,0.187,0,0,0,0,0,0,0,0,0,0.000,0,0,0.110,0.003,-0.040,-0.020,-0.100,0.015,0.993,0.012,0.002,-0.002,0.000,0.000,0.000,0.000,0.000,0,2,0,1,7,255,1440,300,0,0,-89.357,0.965,-31.502
EX0521-092111,26,C02,rest,33294,33294,0,1277839.091,0.686,-0.675,0.197,0.187,0,0,0,0,0,0,0,0,0,0.000,0,0,0.069,0.003,-0.040,0.040,-0.040,0.015,0.992,0.011,0.002,-0.002,-0.006,0.000,0.000,0.000,0.000,0,2,0,1,7,255,1440,300,0,0,-89.357,0.965,-31.502
EX0521-092111,26,C02,rest,33294,33294,0,1277844.091,0.686,-0.675,0.197,0.187,0,0,0,0,0,0,0,0,0,0.000,0,0,0.035,0.004,0.020,-0.020,0.020,0.015,0.993,0.011,0.004,-0.002,-0.006,0.000,0.000,0.000,0.000,0,2,0,1,7,255,1440,300,0,0,-89.357,0.965,-31.502
EX0521-092111,26,C02,rest,33294,33294,0,1277849.092,0.686,-0.675,0.197,0.187,0,0,0,0,0,0,0,0,0,0.000,0,0,0.049,0.004,0.020,-0.020,-0.040,0.014,0.992,0.012,0.004,-0.002,-0.010,0.000,0.000,0.000,0.000,0,2,0,1,7,255,1440,300,0,0,-89.357,0.965,-31.502
