experiment_id,condition_order_index,condition_id,condition_phase,condition_phase_elapsed_ms,condition_elapsed_ms,is_stimulation_on,t_ms,R_q0,R_q1,R_q2,R_q3,R_heel1,R_mid1,R_fore1,R_heel2,R_fore3,R_mid2,R_fore4,R_fore2,R_cadence,R_speed,R_steps,R_zupt,R_gyroNorm,R_accH,R_gyro_x,R_gyro_y,R_gyro_z,R_acc_x,R_acc_y,R_acc_z,R_nav_ax,R_nav_ay,R_nav_az,R_stepVel,R_stepVelj,R_stepDispRaw,R_stepDispZUPT,R_gaitEvent,R_motorMode,R_motorActive,R_motorAlignment,R_motorRegionMask,R_motorAmplitude,R_motorIntervalMs,R_motorDurationMs,R_motorPhaseMs,R_motorCycleMs,R_roll,R_pitch,R_yaw
EX0521-092111,16,C19,prep,206,206,0,837409.092,0.686,-0.676,0.195,0.188,0,0,0,0,0,0,0,0,0,0.000,0,0,0.582,0.007,0.580,0.020,-0.040,0.015,0.990,0.008,-0.006,-0.004,-0.018,0.000,0.000,0.000,0.000,0,2,0,3,7,255,960,250,0,0,-89.387,0.741,-31.379
EX0521-092111,16,C19,prep,206,206,0,837414.091,0.686,-0.676,0.195,0.188,0,0,0,0,0,0,0,0,0,0.000,0,0,0.607,0.029,-0.580,-0.160,0.080,0.014,1.002,0.009,0.008,0.028,-0.018,0.000,0.000,0.000,0.000,0,2,0,3,7,255,960,250,0,0,-89.387,0.741,-31.379
EX0521-092111,16,C19,prep,206,206,0,837419.092,0.686,-0.676,0.195,0.188,0,0,0,0,0,0,0,0,0,0.000,0,0,0.237,0.029,-0.200,-0.100,0.080,0.015,0.985,0.016,0.008,0.028,-0.042,0.000,0.000,0.000,0.000,0,2,0,3,7,255,960,250,0,0,-89.382,0.741,-31.379
EX0521-092111,16,C19,prep,206,206,0,837424.091,0.686,-0.676,0.195,0.188,0,0,0,0,0,0,0,0,0,0.000,0,0,0.649,0.016,0.640,-0.040,-0.100,0.014,0.998,0.010,0.000,0.016,0.040,0.000,0.000,0.000,0.000,0,2,0,3,7,255,960,250,0,0,-89.385,0.741,-31.379
EX0521-092111,16,C19,prep,226,226,0,837429.092,0.686,-0.676,0.195,0.188,0,0,0,0,0,0,0,0,0,0.000,0,0,0.255,0.016,0.100,0.080,-0.220,0.014,0.998,0.008,0.000,0.016,0.038,0.000,0.000,0.000,0.000,0,2,0,3,7,255,960,250,0,0,-89.385,0.742,-31.379
EX0521-092111,16,C19,prep,226,226,0,837434.091,0.686,-0.676,0.195,0.188,0,0,0,0,0,0,0,0,0,0.000,0,0,1.240,0.016,-1.180,-0.040,0.380,0.016,0.988,0.015,0.000,0.016,0.038,0.000,0.000,0.000,0.000,0,2,0,3,7,255,960,250,0,0,-89.379,0.742,-31.379
EX0521-092111,16,C19,prep,267,267,0,837439.092,0.686,-0.676,0.195,0.188,0,0,0,0,0,0,0,0,0,0.000,0,0,0.886,0.004,0.840,0.020,-0.280,0.014,0.998,0.012,0.000,0.004,0.038,0.000,0.000,0.000,0.000,0,2,0,3,7,255,960,250,0,0,-89.383,0.742,-31.379
EX0521-092111,16,C19,prep,267,267,0,837444.092,0.686,-0.676,0.195,0.188,0,0,0,0,0,0,0,0,0,0.000,0,0,0.193,0.004,0.160,-0.040,-0.100,0.015,0.992,0.009,0.000,0.004,-0.018,0.000,0.000,0.000,0.000,0,2,0,3,7,255,960,250,0,0,-89.383,0.742,-31.379
EX0521-092111,16,C19,prep,267,267,0,837449.092,0.686,-0.676,0.195,0.188,0,0,0,0,0,0,0,0,0,0.000,0,0,0.980,0.006,-0.940,-0.100,0.260,0.014,0.997,0.012,-0.004,0.004,0.026,0.000,0.000,0.000,0.000,0,2,0,3,7,255,960,250,0,0,-89.379,0.742,-31.379
EX0521-092111,16,C19,prep,267,267,0,837454.093,0.686,-0.676,0.195,0.188,0,0,0,0,0,0,0,0,0,0.000,0,0,0.986,0.002,0.900,-0.040,-0.400,0.015,0.993,0.012,0.000,-0.002,-0.008,0.000,0.000,0.000,0.000,0,2,0,3,7,255,960,250,0,0,-89.383,0.742,-31.379
EX0521-092111,16,C19,prep,267,267,0,837459.092,0.686,-0.676,0.195,0.188,0,0,0,0,0,0,0,0,0,0.000,0,0,0.098,0.002,0.040,-0.040,0.080,0.015,0.994,0.008,0.000,-0.002,0.000,0.000,0.000,0.000,0.000,0,2,0,3,7,255,960,250,0,0,-89.383,0.742,-31.379
EX0521-092111,16,C19,prep,267,267,0,837464.092,0.686,-0.676,0.195,0.188,0,0,0,0,0,0,0,0,0,0.000,0,0,0.774,0.004,-0.760,-0.040,0.140,0.014,0.997,0.012,0.000,0.004,0.000,0.000,0.000,0.000,0.000,0,2,0,3,7,255,960,250,0,0,-89.380,0.742,-31.379
EX0521-092111,16,C19,prep,269,269,0,837469.091,0.686,-0.676,0.195,0.188,0,0,0,0,0,0,0,0,0,0.000,0,0,0.284,0.007,0.280,0.020,-0.040,0.014,0.991,0.013,-0.006,0.004,0.000,0.000,0.000,0.000,0.000,0,2,0,3,7,255,960,250,0,0,-89.380,0.742,-31.379
EX0521-092111,16,C19,prep,269,269,0,837474.092,0.686,-0.676,0.195,0.188,0,0,0,0,0,0,0,0,0,0.000,0,0,0.355,0.007,0.340,0.020,-0.100,0.013,0.996,0.009,-0.006,0.004,0.020,0.000,0.000,0.000,0.000,0,2,0,3,7,255,960,250,0,0,-89.380,0.742,-31.379
EX0521-092111,16,C19,prep,269,269,0,837479.091,0.686,-0.676,0.195,0.188,0,0,0,0,0,0,0,0,0,0.000,0,0,0.279,0.026,-0.260,-0.100,0.020,0.013,0.996,0.009,0.002,0.026,0.020,0.000,0.000,0.000,0.000,0,2,0,3,7,255,960,250,0,0,-89.380,0.742,-31.379
EX0521-092111,16,C19,prep,269,269,0,837484.092,0.686,-0.676,0.195,0.188,0,0,0,0,0,0,0,0,0,0.000,0,0,0.190,0.026,-0.140,-0.100,0.080,0.014,0.991,0.013,0.002,0.026,0.020,0.000,0.000,0.000,0.000,0,2,0,3,7,255,960,250,0,0,-89.380,0.742,-31.379
EX0521-092111,16,C19,prep,296,296,0,837489.091,0.686,-0.676,0.195,0.188,0,0,0,0,0,0,0,0,0,0.000,0,0,0.810,0.018,0.760,0.020,-0.280,0.014,0.996,0.010,0.002,0.018,0.020,0.000,0.000,0.000,0.000,0,2,0,3,7,255,960,250,0,0,-89.384,0.742,-31.379
EX0521-092111,16,C19,prep,296,296,0,837494.092,0.686,-0.676,0.195,0.188,0,0,0,0,0,0,0,0,0,0.000,0,0,0.526,0.015,-0.520,0.020,0.080,0.015,0.994,0.010,0.004,0.014,-0.004,0.000,0.000,0.000,0.000,0,2,0,3,7,255,960,250,0,0,-89.384,0.742,-31.379
EX0521-092111,16,C19,prep,296,296,0,837499.091,0.686,-0.676,0.195,0.188,0,0,0,0,0,0,0,0,0,0.000,0,0,0.420,0.015,-0.400,-0.100,0.080,0.014,0.994,0.014,0.004,0.014,-0.004,0.000,0.000,0.000,0.000,0,2,0,3,7,255,960,250,0,0,-89.384,0.742,-31.379
EX0521-092111,16,C19,prep,296,296,0,837504.092,0.686,-0.676,0.195,0.188,0,0,0,0,0,0,0,0,0,0.000,0,0,0.603,0.010,0.580,-0.040,-0.160,0.015,0.995,0.011,0.010,0.002,-0.004,0.000,0.000,0.000,0.000,0,2,0,3,7,255,960,250,0,0,-89.387,0.742,-31.379
EX0521-092111,16,C19,prep,297,297,0,837509.091,0.686,-0.676,0.195,0.188,0,0,0,0,0,0,0,0,0,0.000,0,0,0.205,0.010,-0.200,-0.040,0.020,0.014,0.994,0.009,0.010,0.002,-0.004,0.000,0.000,0.000,0.000,0,2,0,3,7,255,960,250,0,0,-89.387,0.742,-31.379
EX0521-092111,16,C19,prep,297,297,0,837514.092,0.686,-0.676,0.195,0.188,0,0,0,0,0,0,0,0,0,0.000,0,0,0.345,0.010,-0.320,-0.100,0.080,0.015,0.995,0.013,0.010,0.002,0.006,0.000,0.000,0.000,0.000,0,2,0,3,7,255,960,250,0,0,-89.387,0.742,-31.379
EX0521-092111,16,C19,prep,302,302,0,837519.091,0.686,-0.676,0.195,0.188,0,0,0,0,0,0,0,0,0,0.000,0,0,0.489,0.006,0.460,-0.040,-0.160,0.014,0.992,0.013,-0.002,-0.006,-0.004,0.000,0.000,0.000,0.000,0,2,0,3,7,255,960,250,0,0,-89.387,0.742,-31.379
EX0521-092111,16,C19,prep,302,302,0,837524.092,0.686,-0.676,0.195,0.188,0,0,0,0,0,0,0,0,0,0.000,0,0,0.104,0.006,0.100,0.020,0.020,0.014,0.998,0.009,-0.002,-0.006,0.006,0.000,0.000,0.000,0.000,0,2,0,3,7,255,960,250,0,0,-89.387,0.742,-31.379
EX0521-092111,16,C19,prep,352,352,0,837529.092,0.686,-0.676,0.195,0.188,0,0,0,0,0,0,0,0,0,0.000,0,0,0.598,0.008,-0.580,-0.040,0.140,0.014,0.993,0.012,-0.006,-0.006,-0.008,0.000,0.000,0.000,0.000,0,2,0,3,7,255,960,250,0,0,-89.387,0.742,-31.379
EX0521-092111,16,C19,prep,352,352,0,837534.091,0.686,-0.676,0.195,0.188,0,0,0,0,0,0,0,0,0,0.000,0,0,0.115,0.008,0.100,-0.040,-0.040,0.014,0.991,0.012,-0.006,-0.006,-0.008,0.000,0.000,0.000,0.000,0,2,0,3,7,255,960,250,0,0,-89.387,0.742,-31.379
EX0521-092111,16,C19,prep,352,352,0,837539.092,0.686,-0.676,0.195,0.188,0,0,0,0,0,0,0,0,0,0.000,0,0,0.357,0.008,0.340,-0.040,-0.100,0.014,0.997,0.009,-0.006,-0.006,-0.008,0.000,0.000,0.000,0.000,0,2,0,3,7,255,960,250,0,0,-89.387,0.742,-31.379
EX0521-092111,16,C19,prep,352,352,0,837544.092,0.686,-0.676,0.195,0.188,0,0,0,0,0,0,0,0,0,0.000,0,0,0.336,0.006,-0.320,-0.100,0.020,0.014,0.994,0.011,0.002,0.006,-0.004,0.000,0.000,0.000,0.000,0,2,0,3,7,255,960,250,0,0,-89.387,0.742,-31.379
EX0521-092111,16,C19,prep,352,352,0,837549.092,0.686,-0.676,0.195,0.188,0,0,0,0,0,0,0,0,0,0.000,0,0,0.115,0.006,0.040,-0.100,-0.040,0.015,0.993,0.012,0.002,0.006,-0.004,0.000,0.000,0.000,0.000,0,2,0,3,7,255,960,250,0,0,-89.387,0.742,-31.379
EX0521-092111,16,C19,prep,352,352,0,837554.093,0.686,-0.676,0.195,0.188,0,0,0,0,0,0,0,0,0,0.000,0,0,0.546,0.006,0.520,-0.040,-0.160,0.013,0.995,0.011,0.002,0.006,-0.004,0.000,0.000,0.000,0.000,0,2,0,3,7,255,960,250,0,0,-89.387,0.742,-31.379
EX0521-092111,16,C19,prep,366,366,0,837559.092,0.686,-0.676,0.195,0.188,0,0,0,0,0,0,0,0,0,0.000,0,0,0.540,0.012,-0.520,-0.040,0.140,0.015,0.995,0.010,0.002,0.012,0.010,0.000,0.000,0.000,0.000,0,2,0,3,7,255,960,250,0,0,-89.387,0.742,-31.379
EX0521-092111,16,C19,prep,366,366,0,837564.093,0.686,-0.676,0.195,0.188,0,0,0,0,0,0,0,0,0,0.000,0,0,0.205,0.013,-0.200,0.020,-0.040,0.013,0.993,0.013,-0.006,0.012,0.010,0.000,0.000,0.000,0.000,0,2,0,3,7,255,960,250,0,0,-89.387,0.742,-31.379
EX0521-092111,16,C19,prep,366,366,0,837569.092,0.686,-0.676,0.195,0.188,0,0,0,0,0,0,0,0,0,0.000,0,0,0.300,0.008,0.280,-0.040,-0.100,0.015,0.994,0.012,0.006,-0.006,0.000,0.000,0.000,0.000,0.000,0,2,0,3,7,255,960,250,0,0,-89.387,0.742,-31.379
EX0521-092111,16,C19,prep,366,366,0,837574.091,0.686,-0.676,0.195,0.188,0,0,0,0,0,0,0,0,0,0.000,0,0,0.147,0.006,-0.140,-0.040,0.020,0.014,0.996,0.010,0.000,-0.006,0.000,0.000,0.000,0.000,0.000,0,2,0,3,7,255,960,250,0,0,-89.387,0.742,-31.379
EX0521-092111,16,C19,prep,366,366,0,837579.092,0.686,-0.676,0.195,0.188,0,0,0,0,0,0,0,0,0,0.000,0,0,0.208,0.006,-0.200,-0.040,-0.040,0.014,0.993,0.012,0.000,-0.006,0.000,0.000,0.000,0.000,0.000,0,2,0,3,7,255,960,250,0,0,-89.387,0.742,-31.379
EX0521-092111,16,C19,prep,366,366,0,837584.092,0.686,-0.676,0.195,0.188,0,0,0,0,0,0,0,0,0,0.000,0,0,0.300,0.002,0.280,-0.040,-0.100,0.014,0.993,0.011,0.000,0.002,-0.008,0.000,0.000,0.000,0.000,0,2,0,3,7,255,960,250,0,0,-89.387,0.742,-31.379
EX0521-092111,16,C19,prep,382,382,0,837589.092,0.686,-0.676,0.195,0.188,0,0,0,0,0,0,0,0,0,0.000,0,0,0.143,0.003,0.100,0.020,-0.100,0.013,0.997,0.009,-0.002,0.002,-0.008,0.000,0.000,0.000,0.000,0,2,0,3,7,255,960,250,0,0,-89.387,0.742,-31.379
EX0521-092111,16,C19,prep,382,382,0,837594.091,0.686,-0.676,0.195,0.188,0,0,0,0,0,0,0,0,0,0.000,0,0,0.390,0.003,-0.380,-0.040,0.080,0.014,0.992,0.012,-0.002,0.002,-0.008,0.000,0.000,0.000,0.000,0,2,0,3,7,255,960,250,0,0,-89.387,0.742,-31.379
EX0521-092111,16,C19,prep,400,400,0,837599.092,0.686,-0.676,0.195,0.188,0,0,0,0,0,0,0,0,0,0.000,0,0,0.115,0.008,0.100,-0.040,-0.040,0.014,0.995,0.013,-0.006,-0.006,0.006,0.000,0.000,0.000,0.000,0,2,0,3,7,255,960,250,0,0,-89.387,0.742,-31.379
EX0521-092111,16,C19,prep,400,400,0,837604.092,0.686,-0.676,0.195,0.188,0,0,0,0,0,0,0,0,0,0.000,0,0,0.170,0.008,0.160,-0.040,-0.040,0.013,0.995,0.010,-0.006,-0.006,0.006,0.000,0.000,0.000,0.000,0,2,0,3,7,255,960,250,0,0,-89.387,0.742,-31.379
EX0521-092111,16,C19,prep,401,401,0,837609.092,0.686,-0.676,0.195,0.188,0,0,0,0,0,0,0,0,0,0.000,0,0,0.290,0.010,-0.260,-0.100,0.080,0.013,0.994,0.012,-0.008,0.006,0.006,0.000,0.000,0.000,0.000,0,2,0,3,7,255,960,250,0,0,-89.387,0.742,-31.379
