experiment_id,condition_order_index,condition_id,condition_phase,condition_phase_elapsed_ms,condition_elapsed_ms,is_stimulation_on,t_ms,R_q0,R_q1,R_q2,R_q3,R_heel1,R_mid1,R_fore1,R_heel2,R_fore3,R_mid2,R_fore4,R_fore2,R_cadence,R_speed,R_steps,R_zupt,R_gyroNorm,R_accH,R_gyro_x,R_gyro_y,R_gyro_z,R_acc_x,R_acc_y,R_acc_z,R_nav_ax,R_nav_ay,R_nav_az,R_stepVel,R_stepVelj,R_stepDispRaw,R_stepDispZUPT,R_gaitEvent,R_motorMode,R_motorActive,R_motorAlignment,R_motorRegionMask,R_motorAmplitude,R_motorIntervalMs,R_motorDurationMs,R_motorPhaseMs,R_motorCycleMs,R_roll,R_pitch,R_yaw
EX0521-092111,29,C14,prep,6,6,0,1374529.092,0.686,-0.675,0.197,0.188,0,0,25,0,0,0,0,0,0,0.000,0,0,1.843,0.047,-1.640,0.400,0.740,0.011,0.992,0.019,-0.034,-0.032,-0.024,0.000,0.000,0.000,0.000,0,2,0,1,7,255,1440,250,0,0,-89.311,0.902,-31.577
EX0521-092111,29,C14,prep,6,6,0,1374534.092,0.686,-0.675,0.197,0.188,0,0,29,0,0,0,0,0,0,0.000,0,0,0.510,0.034,-0.220,0.460,0.020,0.013,1.008,0.007,0.012,-0.032,-0.024,0.000,0.000,0.000,0.000,0,2,0,1,7,255,1440,250,0,0,-89.311,0.902,-31.577
EX0521-092111,29,C14,prep,6,6,0,1374539.093,0.686,-0.675,0.197,0.188,0,0,25,0,0,0,0,0,0,0.000,0,0,2.630,0.042,2.400,-0.340,-1.020,0.018,0.984,0.002,0.012,0.040,-0.024,0.000,0.000,0.000,0.000,0,2,0,1,7,255,1440,250,0,0,-89.326,0.896,-31.577
EX0521-092111,29,C14,prep,6,6,0,1374544.092,0.686,-0.675,0.197,0.188,0,0,28,0,0,0,0,0,0,0.000,0,0,2.336,0.042,-2.060,-0.460,1.000,0.013,0.986,0.024,0.012,0.040,-0.082,0.000,0.000,0.000,0.000,0,2,0,1,7,255,1440,250,0,0,-89.312,0.901,-31.577
EX0521-092111,29,C14,prep,6,6,0,1374549.092,0.686,-0.675,0.197,0.188,0,0,27,0,0,0,0,0,0,0.000,0,0,1.065,0.038,0.820,0.160,-0.660,0.012,1.023,0.008,-0.002,0.038,-0.082,0.000,0.000,0.000,0.000,0,2,0,1,7,255,1440,250,0,0,-89.316,0.898,-31.577
EX0521-092111,29,C14,prep,6,6,0,1374554.092,0.686,-0.675,0.197,0.188,0,0,33,0,0,0,0,0,0,0.000,0,0,1.521,0.038,1.420,-0.260,-0.480,0.018,0.972,0.003,-0.002,0.038,-0.082,0.000,0.000,0.000,0.000,0,2,0,1,7,255,1440,250,0,0,-89.325,0.898,-31.577
EX0521-092111,29,C14,prep,66,66,0,1374559.092,0.686,-0.675,0.197,0.188,0,0,28,0,0,0,0,0,0,0.000,0,0,3.232,0.038,-2.920,-0.260,1.360,0.015,0.994,0.022,-0.002,0.038,-0.004,0.000,0.000,0.000,0.000,0,2,0,1,7,255,1440,250,0,0,-89.307,0.905,-31.577
EX0521-092111,29,C14,prep,66,66,0,1374564.093,0.686,-0.675,0.197,0.188,0,0,27,0,0,0,0,0,0,0.000,0,0,2.347,0.052,2.040,0.220,-1.140,0.008,1.017,0.007,-0.030,0.042,-0.004,0.000,0.000,0.000,0.000,0,2,0,1,7,255,1440,250,0,0,-89.318,0.899,-31.577
EX0521-092111,29,C14,prep,66,66,0,1374569.092,0.686,-0.675,0.197,0.188,0,0,22,0,0,0,0,0,0,0.000,0,0,1.190,0.037,-1.080,-0.020,0.500,0.021,0.964,0.009,-0.030,-0.022,-0.004,0.000,0.000,0.000,0.000,0,2,0,1,7,255,1440,250,0,0,-89.312,0.899,-31.577
EX0521-092111,29,C14,prep,66,66,0,1374574.092,0.686,-0.675,0.197,0.188,0,0,25,0,0,0,0,0,0,0.000,0,0,0.937,0.035,-0.780,-0.140,0.500,0.010,1.013,0.017,-0.030,-0.018,0.180,0.000,0.000,0.000,0.000,0,2,0,1,7,255,1440,250,0,0,-89.308,0.898,-31.577
EX0521-092111,29,C14,prep,68,68,0,1374579.092,0.686,-0.675,0.197,0.188,0,0,20,0,0,0,0,0,0,0.000,0,0,2.058,0.048,1.780,0.160,-1.020,0.016,0.987,0.006,0.044,-0.018,-0.074,0.000,0.000,0.000,0.000,0,2,0,1,7,255,1440,250,0,0,-89.319,0.893,-31.577
EX0521-092111,29,C14,prep,68,68,0,1374584.092,0.686,-0.675,0.197,0.188,0,0,21,0,0,0,0,0,0,0.000,0,0,1.137,0.030,-0.900,-0.140,0.680,0.014,0.981,0.017,-0.024,-0.018,-0.074,0.000,0.000,0.000,0.000,0,2,0,1,7,255,1440,250,0,0,-89.313,0.897,-31.577
EX0521-092111,29,C14,prep,69,69,0,1374589.092,0.686,-0.675,0.197,0.188,0,0,5,0,0,0,0,0,0,0.000,0,0,0.245,0.029,-0.100,0.040,-0.220,0.013,1.015,0.008,0.006,0.028,-0.074,0.000,0.000,0.000,0.000,0,2,0,1,7,255,1440,250,0,0,-89.313,0.897,-31.577
EX0521-092111,29,C14,prep,69,69,0,1374594.092,0.686,-0.675,0.197,0.188,0,0,18,0,0,0,0,0,0,0.000,0,0,1.789,0.048,1.660,0.100,-0.660,0.017,0.973,0.018,-0.006,-0.048,-0.128,0.000,0.000,0.000,0.000,0,2,0,1,7,255,1440,250,0,0,-89.320,0.893,-31.577
EX0521-092111,29,C14,prep,71,71,0,1374599.092,0.686,-0.675,0.197,0.188,0,0,11,0,0,0,0,0,0,0.000,0,0,2.783,0.040,-2.540,-0.200,1.120,0.012,1.012,0.003,0.006,0.040,0.164,0.000,0.000,0.000,0.000,0,2,0,1,7,255,1440,250,0,0,-89.309,0.899,-31.577
EX0521-092111,29,C14,prep,71,71,0,1374604.092,0.686,-0.675,0.197,0.188,0,0,10,0,0,0,0,0,0,0.000,0,0,1.729,0.072,1.540,0.100,-0.780,0.017,0.988,0.018,-0.006,-0.072,-0.064,0.000,0.000,0.000,0.000,0,2,0,1,7,255,1440,250,0,0,-89.315,0.895,-31.577
EX0521-092111,29,C14,prep,91,91,0,1374609.092,0.686,-0.675,0.197,0.188,0,0,8,0,0,0,0,0,0,0.000,0,0,1.328,0.049,-1.140,-0.020,0.680,0.014,0.985,0.006,0.022,0.044,-0.064,0.000,0.000,0.000,0.000,0,2,0,1,7,255,1440,250,0,0,-89.311,0.899,-31.577
EX0521-092111,29,C14,prep,91,91,0,1374614.092,0.686,-0.675,0.197,0.188,0,0,6,0,0,0,0,0,0,0.000,0,0,0.235,0.025,-0.100,-0.140,-0.160,0.013,1.011,0.015,-0.012,-0.022,-0.064,0.000,0.000,0.000,0.000,0,2,0,1,7,255,1440,250,0,0,-89.311,0.899,-31.577
EX0521-092111,29,C14,prep,91,91,0,1374619.092,0.686,-0.675,0.197,0.188,0,0,3,0,0,0,0,0,0,0.000,0,0,1.753,0.027,1.660,0.160,-0.540,0.014,0.971,0.015,-0.016,-0.022,-0.098,0.000,0.000,0.000,0.000,0,2,0,1,7,255,1440,250,0,0,-89.320,0.899,-31.577
EX0521-092111,29,C14,prep,91,91,0,1374624.093,0.686,-0.675,0.197,0.188,0,0,0,0,0,0,0,0,0,0.000,0,0,1.740,0.027,-1.620,-0.140,0.620,0.011,1.018,0.004,-0.016,-0.022,0.156,0.000,0.000,0.000,0.000,0,2,0,1,7,255,1440,250,0,0,-89.314,0.901,-31.577
EX0521-092111,29,C14,prep,91,91,0,1374629.092,0.686,-0.675,0.197,0.188,0,0,0,0,0,0,0,0,0,0.000,0,0,0.700,0.037,0.560,-0.020,-0.420,0.016,0.980,0.017,-0.014,-0.034,-0.140,0.000,0.000,0.000,0.000,0,2,0,1,7,255,1440,250,0,0,-89.314,0.901,-31.577
EX0521-092111,29,C14,prep,91,91,0,1374634.092,0.686,-0.675,0.197,0.188,0,0,0,0,0,0,0,0,0,0.000,0,0,0.662,0.017,-0.540,0.040,0.380,0.014,0.996,0.009,0.006,0.016,0.008,0.000,0.000,0.000,0.000,0,2,0,1,7,255,1440,250,0,0,-89.314,0.901,-31.577
EX0521-092111,29,C14,prep,102,102,0,1374639.092,0.686,-0.675,0.197,0.188,0,0,0,0,0,0,0,0,0,0.000,0,0,0.180,0.015,0.020,-0.080,-0.160,0.012,0.999,0.012,-0.014,0.006,0.008,0.000,0.000,0.000,0.000,0,2,0,1,7,255,1440,250,0,0,-89.314,0.901,-31.577
EX0521-092111,29,C14,prep,102,102,0,1374644.092,0.686,-0.675,0.197,0.188,0,0,0,0,0,0,0,0,0,0.000,0,0,0.281,0.007,0.260,0.040,-0.100,0.016,0.982,0.015,-0.004,0.006,0.008,0.000,0.000,0.000,0.000,0,2,0,1,7,255,1440,250,0,0,-89.314,0.901,-31.577
EX0521-092111,29,C14,prep,102,102,0,1374649.092,0.686,-0.675,0.197,0.188,0,0,0,0,0,0,0,0,0,0.000,0,0,0.435,0.007,-0.340,-0.080,0.260,0.013,1.005,0.009,-0.004,0.006,0.040,0.000,0.000,0.000,0.000,0,2,0,1,7,255,1440,250,0,0,-89.314,0.901,-31.577
EX0521-092111,29,C14,prep,102,102,0,1374654.092,0.686,-0.675,0.197,0.188,0,0,0,0,0,0,0,0,0,0.000,0,0,0.584,0.008,0.500,0.040,-0.300,0.015,0.991,0.012,-0.002,-0.008,-0.034,0.000,0.000,0.000,0.000,0,2,0,1,7,255,1440,250,0,0,-89.314,0.901,-31.577
EX0521-092111,29,C14,prep,126,126,0,1374659.092,0.686,-0.675,0.197,0.188,0,0,0,0,0,0,0,0,0,0.000,0,0,0.949,0.009,-0.840,0.040,0.440,0.015,0.992,0.012,0.004,-0.008,-0.030,0.000,0.000,0.000,0.000,0,2,0,1,7,255,1440,250,0,0,-89.310,0.901,-31.577
EX0521-092111,29,C14,prep,126,126,0,1374664.092,0.686,-0.675,0.197,0.188,0,0,0,0,0,0,0,0,0,0.000,0,0,0.441,0.009,0.380,0.040,-0.220,0.014,0.999,0.011,0.004,-0.008,-0.030,0.000,0.000,0.000,0.000,0,2,0,1,7,255,1440,250,0,0,-89.310,0.901,-31.577
