t_ms,L_q0,L_q1,L_q2,L_q3,L_heel1,L_mid1,L_fore1,L_heel2,L_fore3,L_mid2,L_fore4,L_fore2,L_cadence,L_speed,L_steps,L_zupt,L_gyroNorm,L_accH,L_gyro_x,L_gyro_y,L_gyro_z,L_acc_x,L_acc_y,L_acc_z,L_nav_ax,L_nav_ay,L_nav_az,L_stepVel,L_stepVelj,L_stepDispRaw,L_stepDispZUPT,L_gaitEvent,L_motorMode,L_motorActive,L_motorAlignment,L_motorRegionMask,L_motorAmplitude,L_motorIntervalMs,L_motorDurationMs,L_motorPhaseMs,L_motorCycleMs,L_roll,L_pitch,L_yaw,L_relativeRoll,L_relativePitch,L_relativeYaw
151849.815,0.935,0.021,0.350,-0.058,0,0,23,0,139,0,109,346,47,0.911,61,0,674.472,31.215,125.680,-655.360,98.080,-1.452,0.380,3.143,-31.056,-3.146,3.392,0.316,0.278,1.417,1.284,3,2,0,0,7,255,1000,250,833,1000,6.031,40.701,9.400,6.031,40.701,9.400
151854.815,0.924,0.019,0.376,-0.065,0,0,24,0,133,0,53,347,47,0.911,61,0,669.174,31.136,51.140,-654.980,127.200,-1.609,0.802,2.625,-31.056,2.226,3.392,0.356,0.318,1.417,1.284,3,2,0,0,7,255,1000,250,838,1000,6.683,43.886,10.744,6.683,43.886,10.744
151859.815,0.912,0.025,0.402,-0.076,0,0,8,0,60,0,17,335,47,0.911,61,0,690.213,30.035,-68.180,-626.420,281.680,-2.227,0.748,1.756,-29.784,3.872,-3.102,0.398,0.360,1.417,1.284,3,2,0,0,7,255,1000,250,843,1000,8.868,46.799,13.331,8.868,46.799,13.331
151864.815,0.901,0.041,0.423,-0.086,0,0,9,0,58,0,0,335,47,0.911,61,0,706.723,28.470,-290.900,-527.420,369.680,-2.048,1.999,0.895,-27.900,5.668,-14.968,0.450,0.410,1.417,1.284,3,2,0,0,7,255,1000,250,848,1000,12.887,49.041,16.781,12.887,49.041,16.781
151869.816,0.892,0.067,0.438,-0.087,0,0,8,0,90,0,0,327,47,0.911,61,0,723.691,21.868,-571.360,-336.020,290.460,-0.113,0.396,-0.010,-21.516,3.908,-14.968,0.506,0.464,1.417,1.284,3,2,0,0,7,255,1000,250,853,1000,17.921,50.276,19.633,17.921,50.276,19.633
151874.817,0.888,0.097,0.442,-0.077,0,0,9,0,93,0,0,301,47,0.911,61,0,664.985,4.510,-655.360,-66.540,91.000,-0.078,0.462,-0.138,-0.780,4.442,-12.402,0.574,0.530,1.417,1.284,3,2,0,0,7,255,1000,250,858,1000,22.174,50.433,20.482,22.174,50.433,20.482
151879.815,0.889,0.117,0.437,-0.068,0,0,5,0,80,0,0,291,47,0.911,61,0,521.576,4.480,-487.420,182.120,36.000,-1.430,2.409,-1.792,0.582,4.442,-12.402,0.644,0.600,1.417,1.284,3,2,0,0,7,255,1000,250,863,1000,24.381,49.527,20.180,24.381,49.527,20.180
151884.815,0.896,0.119,0.423,-0.067,0,0,3,0,75,0,0,279,47,0.911,61,0,341.020,4.480,-24.120,339.960,11.840,-2.713,0.545,-1.822,0.582,4.442,-37.310,0.728,0.682,1.417,1.284,4,2,0,0,7,255,1000,250,868,1000,23.776,47.952,19.210,23.776,47.952,19.210
151889.815,0.901,0.108,0.414,-0.070,0,0,4,0,72,0,0,261,47,1.142,61,0,368.216,2.088,292.420,222.040,-27.780,-0.394,-0.097,-0.116,-1.406,-1.544,-37.310,0.810,0.762,1.417,1.284,4,2,0,0,7,255,1000,250,873,1000,21.710,46.983,18.386,21.710,46.983,18.386
151894.815,0.906,0.092,0.408,-0.073,0,0,6,0,71,0,0,249,47,1.142,61,0,414.667,4.294,381.040,137.440,-88.700,-3.420,-0.861,1.489,-2.898,-3.168,-22.846,0.908,0.858,1.417,1.284,4,2,0,0,7,255,1000,250,878,1000,19.112,46.495,17.430,19.112,46.495,17.430
151899.816,0.910,0.081,0.402,-0.068,0,0,2,0,0,0,0,245,47,1.142,61,0,318.297,32.477,207.400,155.940,-184.340,-2.766,-0.021,2.202,-32.340,-2.984,-15.066,1.004,0.952,1.417,1.284,4,2,0,0,7,255,1000,250,883,1000,16.910,46.039,15.814,16.910,46.039,15.814
151904.816,0.913,0.078,0.395,-0.059,0,0,6,0,0,0,0,247,47,1.142,61,0,282.924,32.477,-0.740,182.420,-216.260,-1.674,0.971,1.869,-32.340,-2.984,-15.066,1.108,1.054,1.417,1.284,4,2,0,0,7,255,1000,250,888,1000,15.589,45.467,13.960,15.589,45.467,13.960
151909.816,0.917,0.080,0.387,-0.050,0,0,4,0,0,0,0,245,47,1.142,61,0,301.038,26.298,-118.780,227.160,-157.840,-0.882,1.359,0.838,-24.828,8.668,-12.818,1.204,1.152,1.417,1.284,4,2,0,0,7,255,1000,250,893,1000,15.123,44.582,12.458,15.123,44.582,12.458
151914.817,0.922,0.084,0.376,-0.046,0,0,0,0,0,0,0,237,47,1.142,61,0,295.468,17.779,-102.120,274.280,-40.540,-0.484,1.649,-0.016,-12.118,13.010,-12.818,1.294,1.240,1.417,1.284,4,2,0,0,7,255,1000,250,898,1000,15.104,43.311,11.690,15.104,43.311,11.690
151919.815,0.926,0.088,0.365,-0.045,0,0,0,0,0,0,0,238,47,1.142,61,0,297.623,13.780,-69.340,287.580,32.700,-0.505,1.508,-0.610,-3.414,13.350,-16.362,1.370,1.316,1.417,1.284,4,2,0,0,7,255,1000,250,903,1000,15.253,41.882,11.393,15.253,41.882,11.393
151924.815,0.930,0.090,0.353,-0.046,0,0,0,0,0,0,0,228,47,1.142,61,0,304.455,13.655,-9.400,296.560,68.240,-0.895,1.013,-0.570,-2.868,13.350,-20.430,1.446,1.392,1.417,1.284,4,2,0,0,7,255,1000,250,908,1000,15.250,40.363,11.312,15.250,40.363,11.312
151929.816,0.936,0.090,0.338,-0.048,0,0,0,0,0,0,0,215,47,1.142,61,0,359.354,8.519,37.960,351.120,66.400,-1.291,0.477,-0.322,-2.868,8.022,-21.146,1.530,1.476,1.417,1.284,4,2,0,0,7,255,1000,250,913,1000,14.950,38.582,11.135,14.950,38.582,11.135
151934.816,0.941,0.089,0.322,-0.049,0,0,0,0,0,0,0,221,47,1.142,61,0,386.911,8.052,60.060,380.480,36.440,-1.500,0.114,-0.099,-7.624,2.590,-21.146,1.632,1.578,1.417,1.284,4,2,0,0,7,255,1000,250,918,1000,14.417,36.697,10.748,14.417,36.697,10.748
151939.815,0.947,0.087,0.305,-0.049,0,0,0,0,0,0,0,217,47,1.142,61,0,413.684,10.867,85.820,404.640,5.980,-1.497,0.072,0.077,-10.832,-0.876,-19.692,1.732,1.678,1.417,1.284,0,2,0,0,7,255,1000,250,923,1000,13.660,34.728,10.180,13.660,34.728,10.180
151944.815,0.953,0.083,0.288,-0.048,0,0,0,0,0,0,0,218,47,1.142,61,0,428.788,12.180,106.200,414.960,-19.720,-1.332,0.258,0.312,-12.148,-0.876,-17.824,1.858,1.804,1.417,1.284,0,2,0,0,7,255,1000,250,928,1000,12.751,32.732,9.494,12.751,32.732,9.494
151949.815,0.958,0.079,0.270,-0.047,0,0,0,0,0,0,0,213,47,1.142,61,0,438.442,12.232,117.560,421.500,-27.360,-1.087,0.463,0.525,-12.148,1.432,-14.952,1.982,1.926,1.417,1.284,0,2,0,0,7,255,1000,250,933,1000,11.807,30.703,8.811,11.807,30.703,8.811
151954.815,0.964,0.074,0.252,-0.046,0,0,0,0,0,0,0,211,47,1.142,61,0,439.713,12.461,121.160,422.160,-21.180,-0.899,0.565,0.707,-11.780,4.064,-11.834,2.110,2.052,1.417,1.284,0,2,0,0,7,255,1000,250,938,1000,10.908,28.655,8.213,10.908,28.655,8.213
151959.816,0.969,0.070,0.234,-0.045,0,0,0,0,0,0,0,207,47,1.142,61,0,435.375,12.465,117.740,419.000,-11.300,-0.783,0.552,0.821,-11.166,5.540,-9.100,2.228,2.170,1.417,1.284,0,2,0,0,7,255,1000,250,943,1000,10.094,26.607,7.719,10.094,26.607,7.719
151964.816,0.973,0.066,0.217,-0.045,0,0,0,0,0,0,0,206,47,1.142,61,0,425.415,11.975,106.500,411.860,-2.640,-0.652,0.479,0.977,-10.616,5.540,-7.124,2.342,2.282,1.417,1.284,0,2,0,0,7,255,1000,250,948,1000,9.391,24.580,7.318,9.391,24.580,7.318
151969.816,0.977,0.063,0.199,-0.045,0,0,0,0,0,0,0,205,47,1.142,61,0,419.752,11.275,92.100,409.480,5.980,-0.579,0.382,0.989,-9.950,5.304,-4.690,2.424,2.362,1.417,1.284,0,2,0,0,7,255,1000,250,953,1000,8.806,22.555,6.997,8.806,22.555,6.997
151974.817,0.980,0.061,0.182,-0.045,0,0,0,0,0,0,0,203,47,1.142,61,0,412.279,10.100,76.960,404.640,17.820,-0.480,0.305,1.007,-9.070,4.444,-3.782,2.470,2.404,1.417,1.284,0,2,0,0,7,255,1000,250,958,1000,8.340,20.542,6.767,8.340,20.542,6.767
151979.815,0.984,0.059,0.164,-0.046,0,0,0,0,0,0,0,204,47,1.142,61,0,411.903,8.826,71.220,404.640,29.300,-0.461,0.240,0.955,-7.958,3.816,-2.874,2.476,2.408,1.417,1.284,0,2,0,0,7,255,1000,250,963,1000,7.937,18.520,6.617,7.937,18.520,6.617
151984.815,0.986,0.057,0.147,-0.047,0,0,0,0,0,0,0,207,47,1.142,61,0,411.693,7.957,79.900,402.020,38.560,-0.464,0.191,0.936,-7.312,3.138,-2.830,2.460,2.394,1.417,1.284,0,2,0,0,7,255,1000,250,968,1000,7.515,16.504,6.534,7.515,16.504,6.534
151989.816,0.989,0.053,0.129,-0.048,0,0,0,0,0,0,0,200,47,1.142,61,0,412.076,7.490,98.260,398.000,41.800,-0.488,0.175,0.964,-7.020,2.612,-2.726,2.454,2.386,1.417,1.284,0,2,0,0,7,255,1000,250,973,1000,7.015,14.504,6.488,7.015,14.504,6.488
151994.817,0.991,0.049,0.112,-0.050,0,0,0,0,0,0,0,204,47,1.142,61,0,412.345,7.425,119.200,392.680,40.280,-0.504,0.171,1.060,-7.020,2.418,-2.240,2.476,2.408,1.417,1.284,0,2,0,0,7,255,1000,250,978,1000,6.415,12.531,6.458,6.415,12.531,6.458
151999.816,0.993,0.045,0.095,-0.051,0,0,0,0,0,0,0,207,47,1.142,61,0,410.428,7.491,133.420,386.400,36.680,-0.510,0.167,1.192,-7.104,2.376,-1.096,2.532,2.462,1.417,1.284,0,2,0,0,7,255,1000,250,983,1000,5.746,10.592,6.435,5.746,10.592,6.435
152004.816,0.995,0.039,0.078,-0.052,0,0,0,0,0,0,0,206,47,1.142,61,0,409.028,7.483,142.400,382.000,33.200,-0.492,0.148,1.292,-7.104,2.352,0.430,2.596,2.524,1.417,1.284,0,2,0,0,7,255,1000,250,988,1000,5.035,8.676,6.420,5.035,8.676,6.420
152009.816,0.996,0.034,0.061,-0.054,0,0,0,0,0,0,0,204,47,1.142,61,0,409.021,7.073,151.540,378.460,33.200,-0.487,0.165,1.356,-6.708,2.244,1.692,2.658,2.586,1.417,1.284,0,2,0,0,7,255,1000,250,993,1000,4.282,6.778,6.432,4.282,6.778,6.432
152014.815,0.997,0.028,0.044,-0.055,0,0,0,0,0,0,0,208,47,1.142,61,0,408.340,6.767,161.260,373.640,33.620,-0.520,0.218,1.444,-6.384,2.244,2.560,2.702,2.630,1.417,1.284,0,2,0,0,7,255,1000,250,998,1000,3.483,4.904,6.473,3.483,4.904,6.473
152019.817,0.998,0.022,0.028,-0.056,0,0,0,0,0,0,0,206,47,1.142,61,0,407.733,6.883,169.060,369.740,30.940,-0.557,0.252,1.517,-6.362,2.628,3.596,2.744,2.670,1.417,1.284,0,2,1,0,7,255,1000,250,3,1000,2.645,3.050,6.529,2.645,3.050,6.529
152024.816,0.998,0.015,0.012,-0.057,0,0,0,0,0,0,0,205,47,1.142,61,0,404.565,6.897,172.660,364.920,26.360,-0.563,0.256,1.587,-6.362,2.664,4.506,2.780,2.704,1.417,1.284,0,2,1,0,7,255,1000,250,8,1000,1.787,1.223,6.590,1.787,1.223,6.590
152029.816,0.998,0.008,-0.005,-0.058,0,0,0,0,0,0,0,209,47,1.142,61,0,400.813,6.536,175.420,359.660,22.880,-0.542,0.245,1.596,-5.968,2.664,5.430,2.820,2.744,1.417,1.284,0,2,1,0,7,255,1000,250,13,1000,0.914,-0.576,6.662,0.914,-0.576,6.662
152034.815,0.998,0.001,-0.020,-0.059,0,0,0,0,0,0,0,204,47,1.142,61,0,396.452,5.756,181.760,351.600,22.700,-0.524,0.225,1.625,-5.234,2.396,5.736,2.858,2.780,1.417,1.284,0,2,1,0,7,255,1000,250,18,1000,0.006,-2.334,6.761,0.006,-2.334,6.761
152039.815,0.998,-0.006,-0.036,-0.060,0,0,0,0,0,0,0,208,47,1.142,61,0,396.637,4.954,188.300,348.320,23.180,-0.449,0.194,1.766,-4.522,2.024,6.206,2.902,2.822,1.417,1.284,0,2,1,0,7,255,1000,250,23,1000,-0.940,-4.073,6.891,-0.940,-4.073,6.891
152044.815,0.997,-0.014,-0.052,-0.061,0,0,0,0,0,0,0,197,47,1.142,61,0,404.442,3.517,197.940,351.920,23.360,-0.468,0.144,1.756,-3.138,1.588,7.688,2.944,2.864,1.417,1.284,0,2,1,0,7,255,1000,250,28,1000,-1.940,-5.828,7.052,-1.940,-5.828,7.052
152049.815,0.996,-0.022,-0.067,-0.061,0,0,0,0,0,0,0,204,47,1.142,61,0,409.899,2.830,215.340,347.940,24.160,-0.489,0.161,1.815,-2.704,0.834,7.714,2.996,2.914,1.417,1.284,0,2,1,0,7,255,1000,250,33,1000,-3.037,-7.560,7.249,-3.037,-7.560,7.249
152054.816,0.994,-0.032,-0.083,-0.062,0,0,0,0,0,0,0,187,47,1.142,61,0,418.520,2.370,235.100,345.200,26.900,-0.553,0.160,1.989,-2.270,0.680,8.412,3.046,2.964,1.417,1.284,0,2,1,0,7,255,1000,250,38,1000,-4.245,-9.273,7.496,-4.245,-9.273,7.496
152059.816,0.992,-0.041,-0.099,-0.063,0,0,0,0,0,0,0,201,47,1.142,61,0,426.407,2.015,249.260,344.960,26.360,-0.607,0.104,2.217,-2.006,0.188,10.260,3.106,3.022,1.417,1.284,0,2,1,0,7,255,1000,250,43,1000,-5.538,-10.979,7.778,-5.538,-10.979,7.778
152064.816,0.990,-0.051,-0.114,-0.063,0,0,0,0,0,0,0,204,47,1.142,61,0,426.573,1.647,246.700,347.640,15.800,-0.639,-0.016,2.370,-1.348,-0.946,12.548,3.160,3.076,1.417,1.284,0,2,1,0,7,255,1000,250,48,1000,-6.824,-12.698,8.049,-6.824,-12.698,8.049
152069.817,0.988,-0.061,-0.130,-0.063,0,0,0,0,0,0,0,187,47,1.142,61,0,426.340,2.713,243.720,349.780,4.500,-0.701,-0.181,2.433,-0.434,-2.678,13.948,3.220,3.134,1.417,1.284,0,2,1,0,7,255,1000,250,53,1000,-8.100,-14.428,8.306,-8.100,-14.428,8.306
152074.815,0.985,-0.070,-0.146,-0.062,0,0,0,0,0,0,0,192,47,1.142,61,0,427.178,4.831,244.620,349.720,-18.380,-0.599,-0.184,2.523,0.104,-4.830,14.418,3.272,3.184,1.417,1.284,0,2,1,0,7,255,1000,250,58,1000,-9.367,-16.168,8.486,-9.367,-16.168,8.486
152079.815,0.982,-0.080,-0.162,-0.059,0,0,0,0,0,0,0,192,47,1.142,61,0,437.562,5.634,259.760,347.520,-56.700,-0.385,-0.237,2.741,2.110,-5.224,14.876,3.328,3.240,1.417,1.284,0,2,1,0,7,255,1000,250,63,1000,-10.669,-17.928,8.510,-10.669,-17.928,8.510
152084.815,0.977,-0.110,-0.172,-0.062,0,0,0,0,0,0,0,185,47,1.142,61,0,713.186,5.634,655.340,214.160,182.480,-0.105,0.031,0.626,2.110,-5.224,14.876,3.380,3.290,1.417,1.284,0,2,1,0,7,255,1000,250,68,1000,-14.425,-18.774,9.692,-14.425,-18.774,9.692
152089.816,0.971,-0.145,-0.179,-0.066,0,0,0,0,0,0,0,189,47,1.142,61,0,704.263,3.425,655.340,145.860,212.700,0.093,0.169,0.680,3.354,-0.696,-3.754,3.426,3.336,1.417,1.284,0,2,1,0,7,255,1000,250,73,1000,-18.842,-19.167,10.989,-18.842,-19.167,10.989
152094.816,0.971,-0.130,-0.191,-0.055,0,0,0,0,0,0,0,211,47,1.142,61,0,514.577,2.052,-270.080,254.020,-356.820,-0.010,-0.154,0.460,1.930,-0.696,-3.890,3.472,3.380,1.417,1.284,0,2,1,0,7,255,1000,250,78,1000,-17.012,-20.923,9.598,-17.012,-20.923,9.598
152099.817,0.971,-0.118,-0.202,-0.047,0,0,0,0,0,0,0,205,47,1.142,61,0,420.158,3.985,-222.960,246.500,-257.020,2.630,-0.269,2.713,3.354,-2.152,-3.754,3.508,3.416,1.417,1.284,0,2,1,0,7,255,1000,250,83,1000,-15.540,-22.466,8.642,-15.540,-22.466,8.642
152104.815,0.970,-0.106,-0.217,-0.037,0,0,0,0,0,0,0,191,47,1.142,61,0,484.248,34.322,-185.540,323.900,-308.480,3.225,-0.443,1.277,34.230,-2.518,-6.276,3.542,3.448,1.417,1.284,0,2,1,0,7,255,1000,250,88,1000,-14.143,-24.425,7.469,-14.143,-24.425,7.469
152109.817,0.966,-0.108,-0.231,-0.030,0,0,0,0,0,0,0,210,47,1.142,61,0,363.608,34.876,89.780,307.000,-172.920,3.550,-0.785,1.302,34.624,-4.184,-12.908,3.570,3.476,1.417,1.284,0,2,1,0,7,255,1000,250,93,1000,-14.371,-26.125,6.960,-14.371,-26.125,6.960
152114.815,0.963,-0.115,-0.243,-0.027,0,0,0,0,0,0,0,211,47,1.142,61,0,331.622,34.322,195.320,261.460,-58.840,0.321,-0.152,0.240,34.230,-2.518,-12.908,3.594,3.498,1.417,1.284,0,2,1,0,7,255,1000,250,98,1000,-15.370,-27.463,7.017,-15.370,-27.463,7.017
152119.816,0.959,-0.121,-0.253,-0.027,0,0,0,0,0,0,0,211,47,1.142,61,0,292.337,4.295,153.260,248.940,-0.980,0.269,-0.143,0.301,4.078,-1.348,-9.718,3.614,3.516,1.417,1.284,0,2,1,0,7,255,1000,250,103,1000,-16.312,-28.661,7.396,-16.312,-28.661,7.396
152124.816,0.956,-0.124,-0.264,-0.025,0,0,0,0,0,0,0,211,47,1.142,61,0,257.710,4.295,86.980,239.360,-39.440,2.542,-0.646,2.853,4.078,-1.348,-9.050,3.634,3.536,1.417,1.284,0,2,1,0,7,255,1000,250,108,1000,-16.828,-29.863,7.570,-16.828,-29.863,7.570
152129.815,0.953,-0.126,-0.274,-0.022,0,0,0,0,0,0,0,207,47,1.142,61,0,258.793,4.386,81.960,223.440,-101.640,0.309,-0.009,0.273,4.174,-1.348,-9.050,3.654,3.552,1.417,1.284,0,2,1,0,7,255,1000,250,113,1000,-17.141,-31.079,7.384,-17.141,-31.079,7.384
152134.815,0.950,-0.130,-0.284,-0.017,0,0,0,0,0,0,0,211,47,1.142,61,0,281.510,4.728,132.500,224.840,-105.540,0.363,0.015,0.290,4.728,-0.008,-9.320,3.674,3.572,1.417,1.284,0,2,1,0,7,255,1000,250,118,1000,-17.697,-32.309,7.188,-17.697,-32.309,7.188
152139.815,0.946,-0.136,-0.293,-0.011,0,0,0,0,0,0,0,221,47,1.142,61,0,298.094,4.732,176.580,214.280,-108.460,0.417,0.031,0.316,4.728,0.202,-9.500,3.694,3.590,1.417,1.284,0,2,1,0,7,255,1000,250,123,1000,-18.457,-33.495,6.969,-18.457,-33.495,6.969
152144.815,0.943,-0.142,-0.300,-0.007,0,0,0,0,0,0,0,237,47,1.142,61,0,252.016,5.324,176.940,163.740,-73.440,0.452,0.019,0.370,5.320,0.202,-9.554,3.718,3.614,1.417,1.284,0,2,1,0,7,255,1000,250,128,1000,-19.283,-34.388,6.869,-19.283,-34.388,6.869
152149.816,0.941,-0.146,-0.305,-0.006,0,0,0,0,0,0,0,215,47,1.142,61,0,156.939,5.904,104.120,117.420,-1.160,0.462,-0.006,0.418,5.904,0.014,-9.554,3.744,3.638,1.417,1.284,0,2,1,0,7,255,1000,250,133,1000,-19.933,-34.942,7.101,-19.933,-34.942,7.101
152154.816,0.940,-0.147,-0.307,-0.010,0,0,0,0,0,0,0,212,47,1.142,61,0,107.565,6.095,-2.620,62.980,87.160,0.444,-0.046,0.419,6.084,-0.358,-9.404,3.772,3.664,1.417,1.284,0,2,1,0,7,255,1000,250,138,1000,-20.279,-35.087,7.732,-20.279,-35.087,7.732
152159.815,0.941,-0.145,-0.306,-0.018,0,0,0,0,0,0,0,221,47,1.142,61,0,193.498,6.126,-105.840,-1.420,161.980,0.401,-0.072,0.381,6.084,-0.712,-9.404,3.794,3.686,1.417,1.284,0,2,1,0,7,255,1000,250,143,1000,-20.275,-34.799,8.655,-20.275,-34.799,8.655
152164.815,0.942,-0.141,-0.302,-0.028,0,0,0,0,0,0,0,235,47,1.142,61,0,258.783,5.578,-161.080,-60.920,193.160,0.360,-0.086,0.344,5.520,-0.804,-9.490,3.814,3.706,1.417,1.284,0,2,1,0,7,255,1000,250,148,1000,-20.017,-34.180,9.627,-20.017,-34.180,9.627
152169.817,0.945,-0.137,-0.295,-0.037,0,0,0,0,0,0,0,227,47,1.142,61,0,282.617,5.060,-164.060,-132.400,188.220,0.339,-0.106,0.322,4.994,-0.812,-9.528,3.832,3.722,1.417,1.284,0,2,1,0,7,255,1000,250,153,1000,-19.634,-33.237,10.421,-19.634,-33.237,10.421
152174.815,0.948,-0.133,-0.286,-0.045,109,0,0,0,0,0,0,205,47,1.142,61,0,299.232,4.957,-165.960,-193.920,156.180,0.346,-0.124,0.341,4.878,-0.882,-9.528,3.846,3.734,1.417,1.284,0,2,1,0,7,255,1000,250,158,1000,-19.067,-32.063,10.914,-19.067,-32.063,10.914
152179.816,0.952,-0.125,-0.275,-0.050,391,0,0,164,0,0,0,213,47,1.142,61,0,340.083,4.964,-222.780,-241.100,88.860,0.367,-0.121,0.348,4.878,-0.922,-9.380,3.856,3.744,1.417,1.284,0,2,1,0,7,255,1000,250,163,1000,-17.973,-30.778,10.958,-17.973,-30.778,10.958
152184.816,0.956,-0.109,-0.265,-0.061,940,0,0,697,0,2,0,217,47,1.142,61,0,510.871,4.984,-433.480,-206.800,174.120,0.258,-0.199,0.314,4.878,-1.020,-9.290,3.864,3.750,1.417,1.284,0,2,1,0,7,255,1000,250,168,1000,-16.110,-29.533,11.570,-16.110,-29.533,11.570
152189.815,0.958,-0.090,-0.258,-0.091,1969,0,0,1695,0,0,0,239,47,1.142,61,0,840.724,5.346,-625.860,-59.220,558.220,1.243,-0.715,0.735,5.090,-1.636,-9.290,3.864,3.750,1.417,1.284,0,2,1,0,7,255,1000,250,173,1000,-14.428,-28.512,14.557,-14.428,-28.512,14.557
152194.816,0.958,-0.078,-0.248,-0.125,2780,0,0,2681,0,7,0,243,47,1.142,61,0,822.530,4.375,-481.320,-124.160,655.340,-0.297,-0.008,-1.505,4.058,-1.636,-11.140,3.860,3.744,1.417,1.284,0,2,1,0,7,255,1000,250,178,1000,-13.699,-27.073,18.160,-13.699,-27.073,18.160
152199.815,0.956,-0.076,-0.236,-0.155,3077,0,0,3027,0,9,0,219,47,1.142,61,0,725.509,9.576,-237.680,-201.000,655.340,-2.145,0.745,-0.762,-9.546,0.762,-11.140,3.850,3.734,1.417,1.284,0,2,1,0,7,255,1000,250,183,1000,-14.030,-25.272,21.612,-14.030,-25.272,21.612
152204.817,0.956,-0.082,-0.225,-0.169,3192,0,0,3211,0,22,0,233,47,1.142,61,0,427.963,22.959,20.940,-238.600,354.660,-3.125,2.209,0.380,-22.946,0.764,-5.902,3.830,3.714,1.417,1.284,0,2,1,0,7,255,1000,250,188,1000,-14.779,-23.674,23.173,-14.779,-23.674,23.173
152209.816,0.957,-0.091,-0.217,-0.171,3261,0,0,3307,0,21,0,233,47,1.142,61,0,264.550,23.004,138.000,-206.740,90.560,-0.286,0.269,0.139,-22.946,1.634,-5.902,3.804,3.684,1.417,1.284,0,2,1,0,7,255,1000,250,193,1000,-15.536,-22.557,23.353,-15.536,-22.557,23.353
152214.817,0.959,-0.096,-0.211,-0.165,3307,0,0,3389,0,25,0,238,47,1.142,61,0,238.980,15.104,125.980,-176.340,-100.720,-1.682,2.351,1.936,-12.026,9.138,10.744,3.766,3.646,1.417,1.284,0,2,1,0,7,255,1000,250,198,1000,-15.868,-21.844,22.571,-15.868,-21.844,22.571
152219.816,0.962,-0.097,-0.204,-0.154,3333,0,0,3415,0,27,0,275,47,1.142,61,0,288.135,8.482,30.880,-178.960,-223.700,-0.688,1.404,2.314,-2.342,8.152,16.330,3.724,3.602,1.417,1.284,0,2,1,0,7,255,1000,250,203,1000,-15.498,-21.284,21.153,-15.498,-21.284,21.153
152224.815,0.965,-0.091,-0.198,-0.143,3353,0,0,3424,0,45,0,288,47,1.142,61,0,332.987,8.161,-110.720,-162.680,-268.620,-0.224,0.767,2.300,0.374,8.152,16.330,3.664,3.542,1.417,1.284,0,2,1,0,7,255,1000,250,208,1000,-14.360,-20.843,19.538,-14.360,-20.843,19.538
152229.815,0.970,-0.079,-0.191,-0.132,3339,0,0,3447,0,67,0,307,47,1.142,61,0,425.998,6.969,-249.580,-160.600,-305.600,0.045,0.019,1.643,5.644,4.088,13.024,3.604,3.480,1.417,1.284,0,2,1,0,7,255,1000,250,213,1000,-12.480,-20.416,17.750,-12.480,-20.416,17.750
152234.815,0.973,-0.065,-0.184,-0.120,3356,0,0,3455,27,75,0,307,47,1.142,61,0,446.447,6.900,-270.020,-151.200,-321.780,0.282,-0.837,0.933,6.830,-0.980,4.698,3.528,3.404,1.417,1.284,0,2,1,0,7,255,1000,250,218,1000,-10.491,-19.995,15.910,-10.491,-19.995,15.910
152239.815,0.977,-0.055,-0.178,-0.108,3357,0,0,3476,21,110,0,341,47,1.142,62,0,396.390,10.903,-191.460,-131.720,-321.120,0.534,-1.442,0.668,7.824,-7.594,-3.824,3.456,3.330,1.417,1.284,1,2,1,0,7,255,1000,250,223,1000,-8.920,-19.615,14.110,-8.920,-19.615,14.110
152244.816,0.979,-0.049,-0.173,-0.096,3352,0,0,3475,35,133,0,340,47,1.142,62,0,326.634,16.122,-96.320,-125.740,-285.660,0.727,-1.575,0.803,10.022,-12.628,-6.906,3.370,3.244,1.417,1.284,1,2,1,0,7,255,1000,250,228,1000,-7.905,-19.201,12.513,-7.905,-19.201,12.513
152249.816,0.981,-0.047,-0.168,-0.088,3353,0,0,3482,33,165,0,359,47,1.142,62,0,229.110,17.513,-46.260,-122.320,-188.120,0.788,-1.287,1.081,12.134,-12.628,-6.906,3.270,3.142,1.417,1.284,1,2,1,0,7,255,1000,250,233,1000,-7.322,-18.719,11.442,-7.322,-18.719,11.442
152254.815,0.982,-0.044,-0.163,-0.085,3347,0,0,3487,44,167,0,391,47,1.142,62,0,142.521,16.525,-61.760,-108.540,-68.680,0.616,-0.755,1.284,12.134,-11.218,-3.974,3.166,3.038,1.417,1.284,1,2,1,0,7,255,1000,250,238,1000,-6.874,-18.222,11.011,-6.874,-18.222,11.011
152259.815,0.983,-0.039,-0.158,-0.088,3353,0,0,3496,56,183,11,407,47,1.142,62,0,158.746,12.871,-115.000,-100.960,42.220,0.127,-0.277,1.026,11.082,-6.546,-1.060,3.054,2.924,1.417,1.284,1,2,1,0,7,255,1000,250,243,1000,-6.345,-17.695,11.171,-6.345,-17.695,11.171
152264.815,0.983,-0.036,-0.154,-0.091,3351,0,0,3511,57,215,28,427,47,1.142,62,0,160.761,5.618,-108.760,-91.500,75.120,-0.335,0.091,0.953,4.988,-2.584,-0.784,2.926,2.794,1.417,1.284,1,2,1,0,7,255,1000,250,248,1000,-5.900,-17.200,11.511,-5.900,-17.200,11.511
