experiment_id,condition_order_index,condition_id,condition_phase,condition_phase_elapsed_ms,condition_elapsed_ms,is_stimulation_on,t_ms,R_q0,R_q1,R_q2,R_q3,R_heel1,R_mid1,R_fore1,R_heel2,R_fore3,R_mid2,R_fore4,R_fore2,R_cadence,R_speed,R_steps,R_zupt,R_gyroNorm,R_accH,R_gyro_x,R_gyro_y,R_gyro_z,R_acc_x,R_acc_y,R_acc_z,R_nav_ax,R_nav_ay,R_nav_az,R_stepVel,R_stepVelj,R_stepDispRaw,R_stepDispZUPT,R_gaitEvent,R_motorMode,R_motorActive,R_motorAlignment,R_motorRegionMask,R_motorAmplitude,R_motorIntervalMs,R_motorDurationMs,R_motorPhaseMs,R_motorCycleMs,R_roll,R_pitch,R_yaw
EX0521-092111,14,C03,rest,12647,12647,0,763159.092,0.685,-0.678,0.193,0.187,0,0,0,0,0,0,0,0,0,0.000,0,0,0.060,0.006,-0.020,-0.040,-0.040,0.014,0.989,0.011,-0.006,-0.002,-0.018,0.000,0.000,0.000,0.000,0,2,0,2,7,255,1440,300,0,0,-89.578,0.651,-31.125
EX0521-092111,14,C03,rest,12647,12647,0,763164.093,0.685,-0.678,0.193,0.187,0,0,0,0,0,0,0,0,0,0.000,0,0,0.060,0.006,-0.020,-0.040,-0.040,0.015,0.992,0.011,-0.006,-0.002,-0.018,0.000,0.000,0.000,0.000,0,2,0,2,7,255,1440,300,0,0,-89.578,0.651,-31.125
EX0521-092111,14,C03,rest,12663,12663,0,763169.092,0.685,-0.678,0.193,0.187,0,0,0,0,0,0,0,0,0,0.000,0,0,0.060,0.003,-0.020,-0.040,-0.040,0.015,0.992,0.011,0.002,-0.002,-0.004,0.000,0.000,0.000,0.000,0,2,0,2,7,255,1440,300,0,0,-89.578,0.651,-31.125
EX0521-092111,14,C03,rest,12663,12663,0,763174.091,0.685,-0.678,0.193,0.187,0,0,0,0,0,0,0,0,0,0.000,0,0,0.049,0.003,-0.020,-0.040,0.020,0.014,0.991,0.010,0.002,-0.002,-0.004,0.000,0.000,0.000,0.000,0,2,0,2,7,255,1440,300,0,0,-89.578,0.652,-31.125
EX0521-092111,14,C03,rest,12695,12695,0,763179.092,0.685,-0.678,0.193,0.187,0,0,0,0,0,0,0,0,0,0.000,0,0,0.110,0.003,-0.020,-0.100,-0.040,0.013,0.990,0.011,0.002,0.002,-0.014,0.000,0.000,0.000,0.000,0,2,0,2,7,255,1440,300,0,0,-89.578,0.652,-31.125
EX0521-092111,14,C03,rest,12695,12695,0,763184.093,0.685,-0.678,0.193,0.187,0,0,0,0,0,0,0,0,0,0.000,0,0,0.060,0.010,-0.020,-0.040,-0.040,0.013,0.990,0.011,-0.010,0.002,-0.022,0.000,0.000,0.000,0.000,0,2,0,2,7,255,1440,300,0,0,-89.578,0.652,-31.125
EX0521-092111,14,C03,rest,12695,12695,0,763189.092,0.685,-0.678,0.193,0.187,0,0,0,0,0,0,0,0,0,0.000,0,0,0.060,0.010,-0.020,-0.040,-0.040,0.014,0.992,0.011,-0.010,0.002,-0.022,0.000,0.000,0.000,0.000,0,2,0,2,7,255,1440,300,0,0,-89.578,0.652,-31.125
EX0521-092111,14,C03,rest,12695,12695,0,763194.093,0.685,-0.678,0.193,0.187,0,0,0,0,0,0,0,0,0,0.000,0,0,0.092,0.006,-0.080,-0.040,0.020,0.014,0.990,0.011,-0.006,0.002,-0.018,0.000,0.000,0.000,0.000,0,2,0,2,7,255,1440,300,0,0,-89.578,0.652,-31.125
EX0521-092111,14,C03,rest,12711,12711,0,763199.092,0.685,-0.678,0.193,0.187,0,0,0,0,0,0,0,0,0,0.000,0,0,0.060,0.004,-0.020,-0.040,-0.040,0.015,0.990,0.012,-0.004,-0.002,-0.018,0.000,0.000,0.000,0.000,0,2,0,2,7,255,1440,300,0,0,-89.578,0.652,-31.125
EX0521-092111,14,C03,rest,12711,12711,0,763204.092,0.685,-0.678,0.193,0.187,0,0,0,0,0,0,0,0,0,0.000,0,0,0.049,0.013,-0.020,-0.040,0.020,0.014,0.992,0.012,-0.006,-0.012,-0.018,0.000,0.000,0.000,0.000,0,2,0,2,7,255,1440,300,0,0,-89.578,0.652,-31.125
EX0521-092111,14,C03,rest,12711,12711,0,763209.091,0.685,-0.678,0.193,0.187,0,0,0,0,0,0,0,0,0,0.000,0,0,0.060,0.012,-0.020,-0.040,-0.040,0.014,0.991,0.010,-0.002,-0.012,-0.008,0.000,0.000,0.000,0.000,0,2,0,2,7,255,1440,300,0,0,-89.578,0.652,-31.125
EX0521-092111,14,C03,rest,12711,12711,0,763214.092,0.685,-0.678,0.193,0.187,0,0,0,0,0,0,0,0,0,0.000,0,0,0.069,0.007,0.040,-0.040,-0.040,0.014,0.991,0.012,-0.006,-0.004,-0.008,0.000,0.000,0.000,0.000,0,2,0,2,7,255,1440,300,0,0,-89.578,0.652,-31.125
EX0521-092111,14,C03,rest,12711,12711,0,763219.093,0.685,-0.678,0.193,0.187,0,0,0,0,0,0,0,0,0,0.000,0,0,0.035,0.000,-0.020,0.020,0.020,0.014,0.990,0.011,0.000,0.000,-0.012,0.000,0.000,0.000,0.000,0,2,0,2,7,255,1440,300,0,0,-89.578,0.652,-31.125
EX0521-092111,14,C03,rest,12711,12711,0,763224.091,0.685,-0.678,0.193,0.187,0,0,0,0,0,0,0,0,0,0.000,0,0,0.069,0.008,0.040,-0.040,-0.040,0.013,0.991,0.011,-0.008,0.000,-0.012,0.000,0.000,0.000,0.000,0,2,0,2,7,255,1440,300,0,0,-89.578,0.652,-31.125
EX0521-092111,14,C03,rest,12726,12726,0,763229.092,0.685,-0.678,0.193,0.187,0,0,0,0,0,0,0,0,0,0.000,0,0,0.069,0.000,0.040,-0.040,-0.040,0.014,0.993,0.011,0.000,0.000,-0.012,0.000,0.000,0.000,0.000,0,2,0,2,7,255,1440,300,0,1740,-89.578,0.652,-31.125
EX0521-092111,14,C03,rest,12726,12726,0,763234.092,0.685,-0.678,0.193,0.187,0,0,0,0,0,0,0,0,0,0.000,0,0,0.060,0.006,-0.020,-0.040,-0.040,0.014,0.992,0.011,-0.006,0.000,0.002,0.000,0.000,0.000,0.000,0,2,0,2,7,255,1440,300,0,1740,-89.578,0.652,-31.125
EX0521-092111,14,C03,rest,12726,12726,0,763239.092,0.685,-0.678,0.193,0.187,0,0,0,0,0,0,0,0,0,0.000,0,0,0.069,0.004,0.040,-0.040,-0.040,0.014,0.991,0.011,-0.004,0.000,0.002,0.000,0.000,0.000,0.000,0,2,0,2,7,255,1440,300,0,1740,-89.578,0.652,-31.125
EX0521-092111,14,C03,rest,12726,12726,0,763244.091,0.685,-0.678,0.193,0.187,0,0,0,0,0,0,0,0,0,0.000,0,0,0.060,0.004,-0.020,-0.040,-0.040,0.014,0.991,0.011,-0.004,0.000,-0.008,0.000,0.000,0.000,0.000,0,2,0,2,7,255,1440,300,0,1740,-89.578,0.652,-31.125
EX0521-092111,14,C03,rest,12743,12743,0,763249.092,0.685,-0.678,0.193,0.187,0,0,0,0,0,0,0,0,0,0.000,0,0,0.069,0.000,0.040,-0.040,-0.040,0.016,0.991,0.012,0.000,0.000,-0.008,0.000,0.000,0.000,0.000,0,2,0,2,7,255,1440,300,0,1740,-89.578,0.652,-31.125
EX0521-092111,14,C03,rest,12743,12743,0,763254.093,0.685,-0.678,0.193,0.187,0,0,0,0,0,0,0,0,0,0.000,0,0,0.069,0.004,0.040,-0.040,-0.040,0.015,0.992,0.011,0.004,-0.002,-0.006,0.000,0.000,0.000,0.000,0,2,0,2,7,255,1440,300,4,1740,-89.578,0.652,-31.125
EX0521-092111,14,C03,rest,12743,12743,0,763259.091,0.685,-0.678,0.193,0.187,0,0,0,0,0,0,0,0,0,0.000,0,0,0.049,0.004,0.040,0.020,0.020,0.014,0.992,0.011,0.004,-0.002,-0.002,0.000,0.000,0.000,0.000,0,2,0,2,7,255,1440,300,9,1740,-89.579,0.652,-31.125
EX0521-092111,14,C03,rest,12743,12743,0,763264.092,0.685,-0.678,0.193,0.187,0,0,0,0,0,0,0,0,0,0.000,0,0,0.060,0.004,0.040,-0.040,0.020,0.015,0.991,0.011,0.004,-0.002,-0.002,0.000,0.000,0.000,0.000,0,2,0,2,7,255,1440,300,14,1740,-89.579,0.652,-31.125
