experiment_id,condition_order_index,condition_id,condition_phase,condition_phase_elapsed_ms,condition_elapsed_ms,is_stimulation_on,t_ms,R_q0,R_q1,R_q2,R_q3,R_heel1,R_mid1,R_fore1,R_heel2,R_fore3,R_mid2,R_fore4,R_fore2,R_cadence,R_speed,R_steps,R_zupt,R_gyroNorm,R_accH,R_gyro_x,R_gyro_y,R_gyro_z,R_acc_x,R_acc_y,R_acc_z,R_nav_ax,R_nav_ay,R_nav_az,R_stepVel,R_stepVelj,R_stepDispRaw,R_stepDispZUPT,R_gaitEvent,R_motorMode,R_motorActive,R_motorAlignment,R_motorRegionMask,R_motorAmplitude,R_motorIntervalMs,R_motorDurationMs,R_motorPhaseMs,R_motorCycleMs,R_roll,R_pitch,R_yaw
EX0521-092111,21,C12,prep,36,36,0,1065599.093,0.686,-0.675,0.196,0.187,0,0,0,0,0,0,0,0,0,0.000,0,0,0.098,0.008,0.080,-0.040,-0.040,0.014,0.991,0.013,0.002,0.008,0.018,0.000,0.000,0.000,0.000,0,2,0,2,7,255,960,200,0,0,-89.355,0.880,-31.433
EX0521-092111,21,C12,prep,36,36,0,1065604.092,0.686,-0.675,0.196,0.187,0,0,0,0,0,0,0,0,0,0.000,0,0,0.538,0.003,-0.460,-0.100,0.260,0.014,0.991,0.011,-0.002,0.002,-0.026,0.000,0.000,0.000,0.000,0,2,0,2,7,255,960,200,0,0,-89.355,0.880,-31.433
EX0521-092111,21,C12,prep,36,36,0,1065609.091,0.686,-0.675,0.196,0.187,0,0,0,0,0,0,0,0,0,0.000,0,0,0.115,0.010,0.040,0.040,-0.100,0.012,1.000,0.011,-0.010,0.002,-0.026,0.000,0.000,0.000,0.000,0,2,0,2,7,255,960,200,0,0,-89.355,0.880,-31.433
EX0521-092111,21,C12,prep,36,36,0,1065614.092,0.686,-0.675,0.196,0.187,0,0,0,0,0,0,0,0,0,0.000,0,0,0.592,0.003,0.520,-0.040,-0.280,0.015,0.989,0.011,-0.002,0.002,-0.026,0.000,0.000,0.000,0.000,0,2,0,2,7,255,960,200,0,0,-89.355,0.880,-31.433
EX0521-092111,21,C12,prep,36,36,0,1065619.092,0.686,-0.675,0.196,0.187,0,0,0,0,0,0,0,0,0,0.000,0,0,0.803,0.010,-0.700,-0.100,0.380,0.014,0.995,0.012,-0.008,-0.006,0.008,0.000,0.000,0.000,0.000,0,2,0,2,7,255,960,200,0,0,-89.352,0.880,-31.433
EX0521-092111,21,C12,prep,36,36,0,1065624.091,0.686,-0.675,0.196,0.187,0,0,0,0,0,0,0,0,0,0.000,0,0,0.581,0.007,0.460,0.100,-0.340,0.014,0.997,0.012,-0.004,-0.006,0.008,0.000,0.000,0.000,0.000,0,2,0,2,7,255,960,200,0,0,-89.352,0.880,-31.433
EX0521-092111,21,C12,prep,37,37,0,1065629.091,0.686,-0.675,0.196,0.187,0,0,0,0,0,0,0,0,0,0.000,0,0,0.143,0.009,0.100,-0.100,0.020,0.016,0.985,0.011,-0.004,-0.008,0.008,0.000,0.000,0.000,0.000,0,2,0,2,7,255,960,200,0,0,-89.352,0.880,-31.433
EX0521-092111,21,C12,prep,37,37,0,1065634.092,0.686,-0.675,0.196,0.187,0,0,0,0,0,0,0,0,0,0.000,0,0,0.426,0.009,-0.400,0.040,0.140,0.012,1.003,0.011,-0.004,-0.008,0.028,0.000,0.000,0.000,0.000,0,2,0,2,7,255,960,200,0,0,-89.352,0.880,-31.433
EX0521-092111,21,C12,prep,37,37,0,1065639.092,0.686,-0.675,0.196,0.187,0,0,0,0,0,0,0,0,0,0.000,0,0,1.026,0.012,0.940,-0.100,-0.400,0.015,0.986,0.011,0.012,-0.002,-0.072,0.000,0.000,0.000,0.000,0,2,0,2,7,255,960,200,0,0,-89.357,0.880,-31.433
EX0521-092111,21,C12,prep,37,37,0,1065644.092,0.686,-0.675,0.196,0.187,0,0,0,0,0,0,0,0,0,0.000,0,0,1.301,0.016,-1.200,-0.040,0.500,0.012,0.995,0.010,-0.010,0.012,0.012,0.000,0.000,0.000,0.000,0,2,0,2,7,255,960,200,0,0,-89.351,0.880,-31.433
